set O:= 0;
set N:= 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100;
set K:= 1 2 3 4;
param V:= 4;
param cp:= 400;
param dm:= 2.0;
param o:=
56 7 15 3997 37 2 11727 7328 14 14798 13 19137 90 8 5773 17 10 12 14240 12 22026 13 2443 1776 2 7 12 5305 7 7539 9 71 65 21 8882 12 13 25 37 19 2 3997 3 13 22 19 30 35 22 20 26 39 11 12 7 5 3 0 15 4885 19 11727 12 19498 22387 30 14 14 13 8 55 21 16 2 9 2 1 8 10 11 10051 28 10 14240 26 12844 13 13681 5551 17332 9 43 11 10 10331 27 7 9493 6 9772 10 9772 
57 33 17 1805 18 17 8666 14 14082 27 24 17332 19498 42 5 25 2528 33 13 10832 18 78 5 5 10 29 12 7944 11 9388 16 69 29 21 65 24 44 81 10 9749 10110 11 5 2889 5 30 52 16609 18054 20 88 14 18 11193 6860 22 11554 15 0 6 7 9 8305 18 82 27 26 22748 13 52 12638 64 24 11 5 5 6138 14 27 22 15526 12277 68 15 11 11 8 11 2528 29 17 40 8 6 7 7 4694 6 3972 7 6 6 
58 2 10 4 15 17 19 3 9 10 11 8 19 4 1 9388 8 23 14 12 14082 10 9 5 6217 10 26 2513 6 4 11 30 6 19 9 11 12 17332 5 15 12 2 4 6499 9388 9749 8935 11168 14804 38 18415 6422 8 5305 1 23 5995 4885 6 0 3 5 5329 7550 38 40 16 10658 8 13 19 13 10 12 2665 4 8 6 6701 16 8 8 8 10 8 5551 9 9 2443 7 12 36 5 3 4 2220 3 12 3 3775 3553 4 
59 5 23 3331 22 9493 2 2 7 6 10880 17 15 35 1998 6 8 3 5 4 16 10 7 30 21 13 15 7 6 7 13 14443 21 21 9326 13 52 14 2 10 45 4219 8 5 8 20 5584 8 12 10 33 38 39 6 8 10 13 19 7 3 0 11 3 12277 16248 19137 19 12435 14 12 10 12638 16 8 13 7539 17 10 13 21 48 10331 9992 6 5 13 1 5026 1998 11 3 16 8 1 1 1 888 838 2 1 1 2 
60 4 10110 11 22 11168 2 2 4467 3071 13 21 45 18 4 35 45 8 7 1675 19 36 10 10051 26 17 14 16 4 7 52 15 9 14082 9 11546 12 10832 3909 45 54 11 10051 8305 11193 9 3 6 8305 5 16 10 9 3630 4 14 15 11727 9 5 11 0 4 9027 14 19 55 12 15915 10889 10 10471 11546 38 11 20 12 36 11 10436 11727 10889 10 5 1 1675 4 6 4219 7222 8 12638 4188 3630 2792 10 3 4 3331 3630 2 4467 
61 5551 17 21 13123 13 2 3 8 6 12 58 15 14 3997 5055 9388 1 3 9 26 11546 10 9772 16 19 18 12 8 8655 17 18 11915 36 12 14 18 13 4 8 17 7 12 12 9 3611 4188 9 11554 7818 15887 13 11102 7 11 14 28 12 8305 5329 3 4 0 16 16971 77 16 14 16194 16 48 14443 15 11 36 11 10889 13 14 12 16 14 11546 26 4 2 1117 11 15 11193 5 16971 3 2792 2 3109 12 11 2887 2 9 9 
62 22 27 9 9214 35 42 8 2 22 14 2 4 11 29 22 77 18 24 10 4 20 16 21 22 26 19859 20 19 9 48 12 4 5416 13 9104 9 32 13721 20220 84 9 39 33 20 20 29 7 23 3350 14 9 22 5 6439 48 19 19498 18 7550 12277 9027 16 0 4 9 37 6439 31 41 7 6 15 19 16 18 77 8 11 16 19 12 28 4 26 21 16 20 8882 2 10 4 14 13 12277 14 8 12 9 17 14 16 
63 7550 9 23 11 20 14 9 6 35 26 3250 4 46 9770 27 29 37 15887 8097 22 4 18776 22026 24914 13960 22387 12 6661 12 25 5416 6138 2889 14 36 10 9388 17693 24 47 12 22748 20581 30 20581 21 9 33 8 30 9 5329 9 8660 16 42 22387 82 38 16248 14 16971 4 0 5 31 4885 27 11 8666 7 8 40 19498 27 28 9493 10 9 10 12 8 9 9493 30 22 79 11 6138 7550 1444 74 16971 65 10 9992 61 21 35 17 74 
64 66 14 91 20 24914 17 69 7539 19 12 9 5 19 22 97 29 41 69 10 7 14 26 105 29608 23470 27081 79 15 19 43 10832 42 30 9992 11991 12 8 23 32 57 41 27 47 33 45 11 8655 9 28 4333 31 8438 10 18054 22748 25997 30 27 40 19137 19 77 9 5 0 12 9 40 79 27 43 9326 49 30 25636 26720 22 72 46 74 20581 10 8376 12 21 20 43 21665 12 15526 6 42 20 19 18415 19137 23 20 40 18415 27 
65 14 8 14433 9 12657 15 13101 13681 69 3997 7994 38 12 14 37 113 34 32 15356 11 9 16 15321 16 12 25 44 10 20 8 12 17 12 12 20 3 15 15543 37 29 14 32 27 33 32 21 18 16 15356 25 9 20 15 23 43 11991 14 26 16 19 55 16 37 31 12 0 3 15987 11 35 7106 9 55 13767 18 60 9 8 5551 8 8882 5329 61 17311 15099 63 23 19 9548 49 7106 21 15099 15099 13545 14211 18 30 17 15 16209 
66 9 7 12657 7 15 11991 10880 10331 17 6 5 13 17 11324 25636 32 14433 14 15 7994 2 47 17 60 11 12213 19 8 8 15 3331 5995 3 6 5329 4 21 27 29 13545 11 16 94 53 25275 19 59 9770 23 10 6 3 21 11 39 13 14 22748 10658 12435 12 14 6439 4885 9 3 0 17 8 12 9 2 12657 25 13323 13767 28 7 6 12 32 5 47 56 25 17 15765 12879 9 9770 16 56 13 12657 45 48 13 13 53 49 56 
67 19 18415 7550 11 5 20 13 23 38 12435 30 34 19 9326 21 13 16194 23 16 27081 28 7 6 3 17 4 37 10436 11448 11 44 43 25636 11 11102 17 38 17 22 2 7328 11 62 32 20220 39 86 27803 22 126 12844 12 61 35 7259 4 13 13 8 14 15915 16194 31 27 40 15987 17 0 11 18415 21303 28 5 5551 6 8 13 14 10436 12285 10 22 18428 17032 19 30 17869 9104 45 14 103 16 27 14519 11 11 17 9770 16 28 28 
68 7 6 10 3 5 11 36 21 51 19 9 15887 2 8 23 17 17 14 13 21 7 23 10 9493 3 23 3909 6 4188 9 7259 7818 10 12 3997 6 21 11168 88 8 5863 19 30 17332 20 56 17 18054 25 26 3350 18 9 6 6 19 8 52 13 12 10889 16 41 11 79 11 8 11 0 6 8 7 6701 6980 7539 10 4 1396 2887 3 558 3331 13 23 50 12006 20 39 11 8376 10 50 12 22 10 19 10051 12 13 42 48 
69 3 2 7 5 12 10 5 4747 8 10 5055 8666 4747 5 62 17 14 16 5026 18 5 11 17 16248 10 55 5026 2 3 30 9 3 32 4 8 8 13360 11 19 59 20 14 13 17 17 11 11 10832 27 13360 11 3553 6 14 9 16 55 12638 19 10 10 48 7 8666 27 35 12 18415 6 0 13 6439 46 43 14 27 4 5 5329 5584 12 4 6 28 12 46 62 6661 5 4 8 16 10 10471 20 5551 18 6217 12 11 12277 
70 5 3 35 23 14443 15 7 10 8097 4 2889 6860 8 6883 36 18415 32 16 6 9 2665 52 18 78 12 32 15 4 11 10 2 5 6 7 25 7 25 18 22 18 6883 35 16248 22 35 9772 9772 12 7 11915 4 3 4467 7 10 30 21 64 13 12638 10471 14443 6 7 43 7106 9 21303 8 13 0 5 59 14 62 21 20 22 5 5863 7 4 6422 16 52 14082 36 9 3972 5107 5 17 13360 13 6883 15 13 8216 18 12277 17 
71 8660 5 12213 6 12 14 10880 11 18 2 6217 33 7328 12 28 25 15 14211 16 37 2665 10880 52 13989 29 11 8660 10 8 23 3997 7 10 3553 3331 1 24 13323 29247 14 20 14 23470 53 101 21 18 11102 16 45 6 5 14 19 9 40 16 24 10 16 11546 15 15 8 9326 9 2 28 7 6439 5 0 12 12 16 16 6 5551 4 5 9 4 14 30 15 15 64 25 30 12 23 14 12657 12879 14 15 15 50 13 24 56 
72 4885 48 11 10 2 9 6 12006 16 9770 68 25 5 17 12 9 10331 25 11 39 22 1 3 6 7259 16 5 6 12 35 15887 14082 39 16 37 23 45 15 15526 12 5 2 10 9749 14 26 15356 20 14 23831 11 10 9 3997 4 5 2 11 12 8 38 11 19 40 49 55 12657 5 6701 46 59 12 0 666 1 4 7 8 11 9 8 34 49 10889 22 11 12006 5 59 6217 21 18 6980 9 5107 6 8 5 7818 16 8097 
73 6 46 2 9 3 11 6 22 23 39 16248 19137 20 7 10 26 38 14 9 23 10658 1 2 4 9 5 4 7 22 18 31 27 23 7994 19 14 21665 6701 16 4 7 4 29 18 12 12 14519 21 14 45 34 11 17 4 5 4 9 5 2665 13 11 36 16 19498 30 13767 25 5551 6980 43 14 12 666 0 4 1554 6980 7539 34 9214 7 9 11 10 11 31 12 4 14 6 18415 32 6143 7259 4441 4 27 5 14 7 7259 
74 6 12999 3 37 3 11 7 12564 14 42 35 26 12 4 22 7 20 14 10331 40 12 6 1 3 8 18 6 13 7 12 68 16 26 9 10214 11991 23 7259 15 12 6 3 8 10 25 26 17 20581 14240 24553 11 10 11 4441 6 8 2 5 4 7539 20 11 18 27 25636 18 13323 6 7539 14 62 16 1 4 0 1 16 17 18 40 15 9 51 45 22 10 15 8 19 6 20220 8655 28 9 21 5 9 5 31 9 9 
75 7 55 4 9 9 10610 13 13 28 11 75 44 27 5 12277 7 22 13 11448 21 12 8 888 4 16 3997 5305 14 8 9493 17693 15887 43 11 41 12 97 9 20 5 7 2 36 9749 27 17 21 21665 30 32 20 13 10610 5107 7 3997 1 6138 8 17 12 10889 77 28 26720 60 13767 8 10 27 21 16 4 1554 1 0 8655 18 12 10 9 11 14 48 47 9 12564 10 19 7328 26 9493 10 18 12 5995 17 12 9 10 9 
76 17 3 7818 3 8 10051 7 8376 10889 4 7259 13360 1954 9 33 59 15 25 32 14 5107 6143 18 11 5 9 4 8 10 4188 22 5584 34 3 4 7 18054 13 21 17 7 10 14082 33 16971 12006 16 19 41 20 1396 14 7 5 4 6422 8 14 6 10 36 13 8 9493 22 9 28 13 4 4 20 6 7 6980 16 8655 0 1 3331 3 2 3 11 10 44 12 57 35 6980 27 9 11448 37 10 30 8376 8376 17 20 10 44 
77 21 4 8655 558 26 45 17 37 12006 3775 7818 16 2234 9 18054 16 15 15 9 59 6 6701 9 11 8 6980 4 6 4 3071 23 7 9 4 14 5329 19137 11168 24 17 8 41 19 23 18 26 14240 18 11 24 4 4 7259 5584 5 6143 10 27 6701 13 11 14 11 10 72 8 7 14 1396 5 22 5551 8 7539 17 18 1 0 3 3 7 2 12 10889 24 23 61 9772 7818 7818 9 12285 11 11 10 37 19 11 12 21 15 
78 14 18 10 1998 28 12 9326 11 14 3 7 9548 4 11 90 40 27 17 11727 10214 4441 7772 9770 42 5 28 6 25 6 4 5 6661 7 2 1 12 16 13 26359 11 7550 10658 19 28 25 20 33 15 17 12657 4 2887 39 28 6 7 11 22 16 21 10436 12 16 9 46 5551 6 10436 2887 5329 5 4 11 34 18 12 3331 3 0 1 7 1332 13 13681 11991 11991 14655 21 9 17 29 25 12 11 19 40 10 21 23 12 24 
79 6980 18 12 838 7818 50 40 13 26 2665 10 14 3909 10 22 18 15077 31 11 62 5 8 44 12 17 8 23 6 21 2513 5584 29 8 1 2220 3997 20220 13 30 13 7818 12006 35 81 20581 14240 61 35 49 19498 11 2665 34 7 11 8 10051 15526 8 48 11727 16 19 10 74 8 12 12285 3 5584 5863 5 9 9214 40 10 3 3 1 0 3071 1 13 12285 14 13402 21 11448 17 37 11 28 24 16 10 11 14 14 26 12 17 
80 7 5305 10 2234 4747 46 17 21 13 20 9493 16248 7 8 71 16 13681 14240 10051 21 7 6 16 18 3 6 7 6 8 2513 7818 16 42 3331 4441 7 23 11 43 9 7 10 14443 16971 18054 56 15356 18 50 20942 7 6 8097 6 2234 4188 28 12277 8 10331 10889 14 12 12 20581 8882 32 10 558 12 7 9 8 7 15 9 2 7 7 3071 0 4 11727 47 12564 23 15356 9 10 34 12 25 10 11168 8655 18 9772 11 11168 10331 15 
81 5995 12 9 4 9 10 9 9772 16 2 6 32 5 8438 21303 25 14 15 10331 18 4 16 9992 12 4663 16 23 6 4885 3331 3553 7 7 1 2 3 15 10658 51 9326 7106 11 19 87 24 14240 15 13 11727 11102 2220 2 8376 6439 11 7106 10 68 8 9992 10 11546 28 8 10 5329 5 22 3331 4 4 4 34 9 9 11 3 2 1332 1 4 0 11168 12285 22 11102 28 20 8 8 7 11769 40 10436 11 9326 9 9770 43 12 13 
82 7 8 10051 22 13402 6 11 1 2 23 7 5026 10331 29 53 18 30 5305 4 15 9 11 26 18 57 16 12 7 8 27 7818 4 8 13 16 57 5026 15 17 16 37 13402 12999 64 12 7 3630 4 2 6143 8935 10 4 15 14 16 14240 15 10 6 5 26 4 9 8376 61 47 18428 13 6 6422 14 49 11 51 14 11 12 13 13 11727 11168 0 3 4 28 35 9 3350 4467 6980 16 7 7 25 9 5863 30 9 5863 8097 
83 12 8 9 11448 12285 2 7 4 2 52 7818 7818 11 22 11 25 6 3 1675 8 46 39 23 16 14240 14798 17 6 7539 17 38 6143 42 11 17 17 7 6 13 58 31 46 9 16 8305 2 6 5305 17 8935 38 12 5 26 12006 17 26 11 8 5 1 4 26 9493 12 17311 56 17032 23 28 16 30 10889 10 45 48 10 10889 13681 12285 47 12285 3 0 7 5 7 6422 6 3 19 20 5 15 5 19 4 5305 9 3350 5 
84 11 49 7 16 50 4 6 7 3 12 25 14 44 5 9 11554 12 3 4 12 10658 39 12 57 30 19 12 11 8 15 19 21 32 10214 26 55 10832 8 9 58 7 22 10 43 6138 2 5305 9027 5863 17 11 11 6 6 12844 29 12844 11 5551 13 1675 2 21 30 21 15099 25 19 50 12 52 15 22 11 22 47 44 24 11991 14 12564 22 4 7 0 6 4 9 9 4 14804 7 8 2513 3331 13 4 8 3350 2792 4 
85 5 12999 17 50 12 2234 3 10 12 48 14 62 20 3109 5 7944 1675 7 5026 27 23 8097 8655 11727 16 13681 8 7 8097 29 15887 48 23 10 13 14 18 1117 7 16 7 10 4333 7222 13 6 8 12277 10 16971 12 43 13 4885 13 16 13 8 9 1 4 1117 16 22 20 63 17 30 12006 46 14082 15 11 31 10 9 12 23 11991 13402 23 11102 28 5 6 0 4 3 14 14 68 1 1675 1 2 2 2 1998 1 1396 1117 
86 9 17 6883 64 28 4 5329 9772 28 14655 17693 17693 13681 6 5 10471 7 3 15 15526 14 46 23 14519 35 17032 11727 17 46 22 79 15526 85 16 63 16654 30 9 9 17 16 14 7222 8666 3 22 8376 27 11 23 28 13323 9214 16 60 21 13681 11 9 5026 6 11 20 79 43 23 15765 17869 20 62 36 64 12006 12 15 12564 57 61 14655 21 15356 28 35 7 4 4 0 5 58 5995 25 6 5 4 6 5 5584 5 4 6 4 
87 5 29 2 42 5995 15 3 10 8376 10880 10 16971 8 2 5416 4694 3997 6 6422 62 12 8 3997 6439 11 8216 6 5 6 48 11 7550 14 10 46 13 17693 2 9388 9 2887 4 3 7 25 8097 11 19 13 24 19 9992 8 4 8655 16 5551 2528 2443 1998 4219 15 8882 11 21665 19 12879 9104 39 6661 9 25 5 4 8 10 35 9772 21 11448 9 20 9 6422 9 3 5 0 8 15 14 4 1554 2 1998 1332 2220 1 8 2 3 
88 4219 7 7994 32 15526 8666 10 2 5 7 6 20 8097 12 17 21 13 14 3630 19 10 53 66 19859 23 18054 16 4 7 10889 6 2 6860 6 17 10 10 11554 18415 75 27 34 14 71 16 13 27 7 5 9 7 20 5 10 13 19 17332 29 7 11 7222 11193 2 6138 12 9548 9 45 11 5 3972 30 59 14 19 19 6980 7818 9 17 10 8 3350 6 9 14 58 8 0 3775 5416 25 10832 42 7 6 9027 7 11193 10 15 
89 2 4 18 8 7 11 1 6 4747 8 11 22 7 9 12 11 4663 9 4 19 31 5329 28 11 22 10 5305 9 5 10610 6 5 10 6883 38 12 12277 7 12999 36 4 7106 9 13 9027 11 9 11 23 55 27 28 2 2443 9 8438 9 17 12 3 8 5 10 7550 15526 49 9770 14 8376 4 5107 12 6217 6 6 7328 27 7818 17 37 34 8 4467 3 4 14 5995 15 3775 0 9 4219 12 6 4 2443 2 3 3331 2220 3997 
90 14 7222 14 18 19 16 8216 6 11 7 3 8 21 10 21303 90 23 65 32 8 6 35 42 48 16 26 11 12 9 46 4 6 1444 6 7994 7106 10471 17332 24192 28 19 88 19859 26 20220 42 9493 11 13 36 8 9 7 10 12844 78 43 40 36 16 12638 16971 4 1444 6 7106 16 103 10 8 5 23 21 18415 20220 26 9 9 29 11 12 7 6980 19 14804 68 25 14 5416 9 0 23 65 15887 18 19 14804 10214 19 15165 36 
91 11 14 18 13 11168 6 4 8655 8 51 15526 18 21 14 3 8 2 3909 12 14804 11991 8 10 11727 16 16 8655 26 9 15077 19 13 77 11102 15 15 62 1396 12 12564 5551 8 5 12 4 6 8655 13360 37 71 23 45 8 11 12006 15 11 8 5 8 4188 3 14 74 42 21 56 16 50 16 17 14 18 32 8655 9493 11448 12285 25 28 25 11769 16 20 7 1 6 4 25 4219 23 0 2 6 6 2443 2792 4 1117 2 3 
92 16 24 2887 11168 9214 6 2 7818 7 11 27 62 34 2 5 6499 3350 5026 6 15 43 6422 28 11 12285 12006 7 5 6701 16 30 11193 69 9548 11991 26 15 1 8666 14 16 7 4 27 5 8 8935 12999 17 69 9772 9992 12 4 39 46 10 6 3 1 3630 2792 13 16971 20 15099 13 27 12 10 13360 12657 6980 6143 28 10 37 11 12 24 10 40 7 5 8 1675 5 1554 10832 12 65 2 0 1 1332 1 1 666 2 1117 3 
93 4 11915 3997 23 11 1675 1998 8 5584 13 17 14804 9 3 6 9 2234 3909 9 14 22 7539 8376 11 15 13123 8 6 29 27 30 22 69 12 12 27 16 2 17 12 6 8097 6 7583 5 6 10 11915 31 16248 41 13 6 18 10889 14 10331 7 4 1 2792 2 12277 65 19 15099 12657 14519 22 10471 13 12879 9 7259 9 18 10 11 11 16 11168 10436 7 15 2513 1 4 2 42 6 15887 6 1 0 2 3 1 2 1 558 2 
94 2665 12 6 9493 6439 10 666 6422 6143 9548 7328 55 8 888 29 7944 3775 6 4 12 12 4441 22 7994 12 9 5 3331 5026 11168 16 6 9326 10 43 15 14 1998 43 8216 4 22 5 11 27 12 10 15 16 20 32 11 6 3 35 8 27 7 2220 1 10 3109 14 10 18415 13545 45 11 10 20 6883 14 5107 4441 21 12 30 10 19 10 8655 11 25 5 3331 2 6 1998 7 4 18 6 1332 2 0 666 2 1332 8 1332 3 
95 6 13 5 11 27 10 2 29 27 11 8 59 8 1 6138 8 4 4441 18 13360 12 9 5329 7772 14 8882 6 4 6 47 17 7 10214 10 22 15 19 2 39 33 7 5329 4333 30 12 7 9214 14 9 34 17 11 7 3 36 34 7 4694 3 888 3 12 8 9992 19137 14211 48 11 19 5551 15 15 6 4 5 5995 8376 37 40 11 18 9326 9 19 13 2 5 1332 6 2443 19 2443 1 3 666 0 1 3 2 1 1998 
96 7 12 4 10 9 8 1 26 5584 41 11915 14 9 2 6 9 7 4747 3630 11915 10 7 7818 12 13 12006 13 16 5863 12285 53 10 17 9 23 14 17 2 9749 22 5 16 6 10 25 5 8097 46 7259 20 10 18 18 13 10 11448 9493 6 12 838 4 11 12 61 23 18 13 17 10051 18 13 15 8 27 9 17 8376 19 10 14 9772 9 5863 4 4 2 5584 2220 9027 2 14804 2792 1 1 2 1 0 1332 3 558 10 
97 5 7 2220 10610 8 2887 1998 8097 15 44 10 18 16 1332 5055 6 4 4663 5305 58 12 18 20 7550 47 8882 23 9 6143 15 9104 6883 44 9 46 14 16248 4 11 7994 3 4885 4 26 6 28 11 14 37 23 12 9770 6 7 36 11 6 3972 3 2 3331 2887 9 21 20 30 13 9770 12 6217 8216 50 5 5 5 12 17 11 21 14 11 9770 30 5305 8 1998 5 1 7 3 10214 4 666 2 1332 3 1332 0 1 1554 1554 
98 19 12638 3553 12006 20 2513 2 9 7 12 58 15887 38 2443 4 8 5 6 5305 16 23 9 7818 11 54 13 9 11 7539 15 20 13 20 11 51 55 15165 0 8 11448 9 15 7 6499 14 7 10 16 10 19 12 10436 6422 18 21 14 9772 7 3775 1 3630 2 17 35 40 17 53 16 13 12 18 13 7818 14 31 9 20 12 23 26 11168 43 9 9 3350 1 4 8 11193 3331 19 1117 2 1 8 2 3 1 0 1396 3 
99 4 11193 5 14 10 7 1 6701 6 10658 14 56 8655 2220 7 9 4 4188 4 25 11 28 32 22 25 13 9 6 13 16 14082 10110 65 37 11769 12879 27 7 11 15 9 8 10 17 5416 20 9 11554 9 18 38 38 6 3775 41 24 10 6 3553 1 2 9 14 17 18415 15 49 28 42 11 12277 24 16 7 9 10 10 21 12 12 10331 12 5863 3350 2792 1396 6 2 10 2220 15165 2 1117 558 1332 1 558 1554 1396 0 2 
100 5 27 8 12564 10331 3350 2887 18 8 14 31 68 11 6 4 12 2 9 6143 15165 15 8 9 12 15 13123 8 7 8 57 16971 16 19137 10658 13 18 20 1 6499 15 20 29 12 5416 3 6 9493 28 12 18415 46 22 15 5107 11168 13 9772 6 4 2 4467 9 16 74 27 16209 56 28 48 12277 17 56 8097 7259 9 9 44 15 24 17 15 13 8097 5 4 1117 4 3 15 3997 36 3 3 2 3 1998 10 1554 3 2 0 

;param cto[*,*]
: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100:=
0 0 44 45 46 42 41 44 45 42 44 42 44 40 40 44 43 43 43 44 44 43 41 42 44 47 44 40 39 39 43 42 41 44 42 44 45 45 42 45 44 40 43 42 44 43 43 48 44 43 46 41 42 40 38 42 43 43 42 43 41 41 42 42 44 46 47 49 46 42 40 45 45 42 41 42 43 40 41 43 42 42 43 42 42 42 46 44 41 41 39 44 42 41 45 40 40 40 41 42 45 46 
1 44 0 44 40 44 44 42 45 43 41 40 46 41 46 50 46 49 49 42 43 41 47 49 46 43 44 41 40 40 46 40 40 41 40 42 43 45 44 48 45 42 45 45 47 46 44 45 44 43 45 39 40 40 41 42 48 45 45 42 44 43 45 41 46 48 48 42 47 41 38 39 46 44 44 44 45 40 44 41 41 41 40 42 47 44 44 50 44 40 45 41 49 44 44 42 43 43 47 44 43 45 
2 45 44 0 48 41 42 44 44 44 46 49 47 42 43 42 40 42 44 43 46 47 40 40 42 44 43 44 42 41 45 49 44 51 45 46 48 47 40 44 42 43 40 40 41 42 44 50 46 45 48 44 46 46 40 42 43 41 39 39 40 42 42 49 47 49 49 48 44 43 47 45 48 40 39 40 40 43 43 49 45 43 49 44 43 43 41 43 39 44 41 47 41 40 41 40 40 41 40 41 41 41 
3 46 40 48 0 42 49 44 48 46 40 43 45 40 44 51 46 47 47 44 45 42 46 48 45 40 46 41 41 41 39 45 42 43 39 40 42 48 46 49 44 42 45 46 47 47 50 47 46 45 51 39 40 43 42 41 42 44 45 42 45 45 46 44 44 47 44 43 49 39 45 42 42 43 43 44 48 39 38 39 38 39 39 45 45 46 46 48 45 43 47 44 50 45 45 44 44 48 45 46 45 46 
4 42 44 41 42 0 45 43 46 47 45 46 48 40 42 45 43 46 47 45 48 46 40 40 44 41 40 40 43 42 42 49 45 47 47 44 50 50 48 47 39 40 41 47 44 49 47 48 48 47 50 47 45 48 42 39 39 43 42 41 44 45 46 47 52 50 48 47 41 45 47 45 46 43 40 40 40 42 42 44 43 41 44 46 46 46 45 47 43 46 47 51 45 44 44 43 43 48 43 44 48 44 
5 41 44 42 49 45 0 40 41 40 47 44 44 44 40 41 43 40 43 40 43 46 43 44 46 47 47 43 42 42 47 45 43 46 46 48 48 44 44 46 46 42 44 41 43 41 44 42 42 42 45 48 46 41 42 45 46 45 42 42 43 38 43 43 49 50 53 47 48 49 46 44 48 48 43 44 45 44 45 47 46 45 50 41 39 38 39 44 41 42 40 45 40 40 39 40 40 39 40 39 39 40 
6 44 42 44 44 43 40 0 41 41 45 43 48 42 39 42 46 41 41 40 43 45 42 43 45 45 45 41 40 41 45 44 46 49 44 46 47 48 40 44 45 40 47 41 46 45 41 43 43 42 45 43 44 40 40 44 45 44 41 40 39 39 44 43 49 46 48 47 46 44 41 43 47 42 42 43 43 46 43 45 44 43 45 41 40 40 40 42 44 42 39 44 40 43 39 38 39 38 39 43 43 40 
7 45 45 44 48 46 41 41 0 40 44 40 40 44 42 45 46 47 42 43 44 43 45 46 48 46 47 47 41 42 46 42 44 42 44 46 46 41 43 46 51 44 46 45 46 44 41 41 40 39 42 43 43 39 42 45 47 51 45 43 46 41 43 43 41 43 47 44 49 44 41 41 49 46 45 46 50 43 44 49 44 45 44 42 40 42 43 44 44 43 41 45 43 43 42 42 42 42 43 43 42 44 
8 42 43 44 46 47 40 41 40 0 46 42 46 45 42 44 49 46 40 40 41 49 45 46 48 48 48 44 46 47 51 44 42 44 46 48 48 41 42 48 48 44 46 44 45 43 39 43 40 39 42 44 45 41 47 47 48 47 45 43 45 40 41 41 43 44 49 47 50 46 46 43 47 46 45 46 47 45 46 51 46 50 46 43 43 44 42 42 43 45 41 43 42 46 41 42 42 41 42 42 41 42 
9 44 41 46 40 45 47 45 44 46 0 42 44 42 49 49 49 49 48 45 45 40 45 47 48 46 45 43 47 42 41 40 42 42 39 40 39 47 47 51 46 45 47 48 49 49 47 51 46 45 47 40 39 44 44 43 44 46 47 45 47 46 52 43 43 46 41 40 48 42 42 45 43 46 46 46 50 45 41 40 40 42 39 45 46 51 47 50 47 43 48 42 48 51 47 46 46 46 47 51 46 48 
10 42 40 49 43 46 44 43 40 42 42 0 40 44 48 47 48 46 45 42 40 40 45 47 49 46 47 44 41 42 45 40 39 40 42 44 44 47 45 49 48 44 47 46 52 47 47 43 42 41 42 42 41 41 43 45 47 47 46 48 44 43 45 43 39 42 44 46 50 48 40 39 43 46 46 47 47 42 43 47 43 44 42 41 43 44 49 47 45 39 42 43 46 45 44 44 48 44 45 45 44 46 
11 44 46 47 45 48 44 48 40 46 44 40 0 45 45 48 52 46 45 42 39 42 47 49 50 51 49 49 43 44 47 41 41 40 44 46 46 41 46 49 50 46 49 47 49 47 43 42 44 40 40 47 43 42 45 51 49 49 47 45 49 43 49 39 39 44 46 43 51 46 42 41 44 48 47 48 49 44 45 46 49 46 44 41 43 44 46 47 46 40 43 40 46 46 45 45 45 48 46 46 45 46 
12 40 41 42 40 40 44 42 44 45 42 44 45 0 46 46 44 45 46 43 46 43 40 42 43 40 42 39 40 43 40 46 42 44 41 42 44 51 48 47 46 40 43 44 45 46 46 50 46 45 48 44 42 42 40 39 41 42 43 44 43 44 45 44 45 51 46 45 44 39 41 42 44 45 41 42 42 39 39 45 40 39 41 44 44 45 44 47 46 43 42 44 45 43 48 42 43 43 43 44 43 44 
13 40 46 43 44 42 40 39 42 42 49 48 45 46 0 42 41 41 42 41 45 45 40 42 47 48 44 40 40 41 48 48 43 46 44 46 47 46 40 44 44 40 42 40 42 42 43 44 48 43 50 43 45 41 39 43 44 42 40 39 39 40 41 44 46 47 53 47 45 47 46 43 47 41 41 45 46 42 43 45 48 47 45 42 41 41 40 46 39 43 40 45 41 43 44 38 42 39 39 40 40 40 
14 44 50 42 51 45 41 42 45 44 49 47 48 46 42 0 40 40 42 43 51 49 43 43 45 48 51 48 48 44 52 48 46 49 48 50 51 47 44 40 46 47 43 39 40 39 43 45 50 45 48 46 48 44 43 46 47 45 41 42 40 42 40 46 49 50 52 51 47 47 46 47 51 47 47 43 44 46 47 49 48 47 48 44 43 42 40 44 40 46 43 48 43 40 40 41 41 45 40 40 41 39 
