set O:= 0;
set N:= 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49;
12 0.74 2.92 3.17 1.41 2.28 4.56 1.6 0.25 1.23 0.2 1.9 0.94 0.0 0 2.54 3.58 1.88 0.43 3.29 1.66 0.8 3.67 0.65 0.55 3.67 2.79 0.43 3.29 0 3.8 0 0.98 0.51 1.42 1.69 1.23 0 0 1.17 0 0.08 3.86 3.95 4.69 0.55 1.54 0 4.94 0.53 0.43 
13 2.79 0 0 0 0.28 0 0.48 0 0 0 0 0.5 0 0.0 1.36 0.68 2.53 0.5 2.23 0.51 0.35 1.72 0.7 0 0 0.89 2.91 0.43 3.11 0 0 3.14 0 0 0 0 0.43 0.78 1.33 0 4.43 0.89 0 1.88 1.68 1.22 0 0 1.79 0 
14 1.06 0 2.46 0 2.54 0 4.69 0 0.22 2.22 0.38 0.17 2.54 1.36 0.0 2.03 1.8 1.21 4.99 0 0 5.95 3.45 0 3.45 0 0 0 4.61 0 0.6 2.22 1.56 2.77 1.23 0.35 2.9 0 0 0 0 0 2.46 2.31 1.6 3.67 1.11 0 1.49 0 
15 3.42 1.56 2.45 1.8 0.78 0.13 0 1.72 0 3.08 1.84 0 3.58 0.68 2.03 0.0 0 1.37 2.39 0 1.27 0.35 1.45 0.85 2.27 0 3.8 0 1.09 0.17 2.41 1.0 6.21 0.6 1.23 1.6 0 0.35 0 4.52 1.6 6.33 4.52 5.83 1.84 1.65 0.82 1.9 0 1.99 
16 0.74 0 1.11 0.15 0.94 2.28 0.47 0 0 0.9 0.58 4.14 1.88 2.53 1.8 0 0.0 1.77 0.9 2.59 0 1.97 0 0 0 1.09 0 2.09 0 0 1.48 1.6 0.66 0.31 1.79 1.41 0.7 0.73 2.4 0 0.27 0 0 1.05 0 1.13 0.5 0 1.85 0.15 
17 1.01 0 1.11 1.52 0.92 0 0.62 1.11 0.86 2.03 0.9 0.5 0.43 0.5 1.21 1.37 1.77 0.0 3.29 1.13 0.73 0.53 2.92 0.45 3.29 3.17 0 0.4 1.72 1.02 0 1.97 0 0.27 0.66 2.79 1.52 0 3.29 0 0 1.33 4.31 0 0.2 0.37 1.69 2.03 0.45 1.98 
18 0 0 0.67 0.99 5.19 0 1.97 0 0.78 0.28 1.25 4.33 3.29 2.23 4.99 2.39 0.9 3.29 0.0 3.26 6.59 0 0 1.72 0.8 0 0 0 4.42 4.89 5.7 2.73 0 0.52 1.72 0.77 3.94 0 0.65 0 1.98 3.67 0 0 0.86 6.08 0 3.51 2.03 0 
19 0.38 2.9 2.09 0.68 0.82 0 1.97 0 0.27 2.28 2.63 1.11 1.66 0.51 0 0 2.59 1.13 3.26 0.0 0 3.67 0 0 5.18 0.78 1.29 0.92 0.68 1.48 0.48 0 0 0.67 0 0 0 0 1.42 0 3.01 0 0 0 2.53 0.82 0 1.37 2.82 0 
20 1.41 1.72 4.05 0 3.67 1.52 0.63 2.4 0 2.35 2.27 4.89 0.8 0.35 0 1.27 0 0.73 6.59 0 0.0 2.07 0.67 3.45 1.09 8.87 5.07 1.36 2.92 1.11 0.42 4.37 7.35 0.7 1.17 0 0.2 0.56 3.39 0 4.71 3.33 0 6.33 0 0.37 0.52 0 0.74 0 
21 3.42 0 0.59 0 1.36 1.65 0.9 3.48 0.55 1.92 2.07 0 3.67 1.72 5.95 0.35 1.97 0.53 0 3.67 2.07 0.0 0.7 0 0.78 3.51 3.11 2.16 0 0 0.22 1.07 0 1.48 3.42 4.81 0.39 0.27 4.99 6.21 0.65 0 0.48 0 0 0.7 2.73 0.37 0.49 0 
22 1.85 0 2.03 0 3.67 3.67 0.37 2.71 0.72 4.33 5.08 5.55 0.65 0.7 3.45 1.45 0 2.92 0 0 0.67 0.7 0.0 1.29 0 0 0 2.16 0.15 1.79 2.66 2.46 2.46 0 1.41 0 1.09 3.2 0 0.78 3.48 0 0.18 0.18 0 1.79 0 2.26 2.91 0 
23 1.21 0.47 0.42 0 0 0.73 2.79 2.71 2.9 0 4.42 2.23 0.55 0 0 0.85 0 0.45 1.72 0 3.45 0 1.29 0.0 0 0.6 0.57 2.71 0 2.53 1.97 3.2 0.45 0 1.56 3.02 0 0 2.03 0 0.48 0.43 0.55 0.17 0.86 2.4 2.59 2.53 1.45 0.62 
24 0 0.98 4.18 0 1.49 2.07 0.45 0 0 0 3.76 0 3.67 0 3.45 2.27 0 3.29 0.8 5.18 1.09 0.78 0 0 0.0 0 2.09 4.52 4.81 1.88 0 0.67 0.3 0 0 4.52 2.23 2.31 4.33 1.09 2.26 0.43 1.85 1.54 0 2.71 4.14 3.14 0.77 0.43 
25 3.11 3.95 0.7 0 1.56 0.97 0.57 0 1.64 0.17 0.9 0.63 2.79 0.89 0 0 1.09 3.17 0 0.78 8.87 3.51 0 0.6 0 0.0 0 0 0.85 6.46 0 0.7 0.2 0.6 2.46 0.67 2.54 8.24 0.5 0 2.41 1.84 0 0 0 1.84 0 0.99 6.72 1.6 
26 0.1 3.8 0 2.53 1.39 1.79 0.55 0 1.32 2.41 0.33 0 0.43 2.91 0 3.8 0 0 0 1.29 5.07 3.11 0 0.57 2.09 0 0.0 0.7 3.8 2.07 2.53 1.21 0.33 1.36 0 1.32 1.49 3.39 1.88 1.6 1.39 1.6 2.53 4.56 2.53 2.28 0.62 4.05 1.54 0 
27 1.51 0 2.53 2.16 1.27 0 0.86 0.63 0 0 0.58 0.52 3.29 0.43 0 0 2.09 0.4 0 0.92 1.36 2.16 2.16 2.71 4.52 0 0.7 0.0 3.29 1.01 0.55 2.96 0 0 0.43 0.27 1.48 1.17 0 1.41 0 0 0 0 0.6 0.76 0.13 1.17 1.32 0.72 
28 3.04 0.55 0.94 1.97 2.66 1.88 0.7 3.48 0 1.68 4.71 3.2 0 3.11 4.61 1.09 0 1.72 4.42 0.68 2.92 0 0.15 0 4.81 0.85 3.8 3.29 0.0 1.79 0.74 7.6 0.65 0 0.47 3.67 0 0.42 0.85 1.72 0.57 0.38 0.33 0.74 2.09 1.88 3.8 0.92 1.22 0 
29 0.3 0 1.51 2.22 1.39 0.56 2.53 0.94 0 5.32 2.53 0 3.8 0 0 0.17 0 1.02 4.89 1.48 1.11 0 1.79 2.53 1.88 6.46 2.07 1.01 1.79 0.0 0.85 0 2.46 0 1.32 3.04 0.27 0.22 0 0.67 1.97 3.86 1.49 3.39 0 0.51 0 1.04 0 1.6 
30 0.55 0.35 0 0 0 1.65 1.52 3.17 2.79 1.45 2.46 3.76 0 0 0.6 2.41 1.48 0 5.7 0.48 0.42 0.22 2.66 1.97 0 0 2.53 0.55 0.74 0.85 0.0 0 3.2 0 1.41 2.45 1.79 1.23 1.56 3.39 0.45 0.53 1.85 0.45 1.21 0.31 0.28 0.8 0.66 0 
31 2.28 0 1.96 0.53 5.45 2.35 0 0 0 1.6 0.22 1.02 0.98 3.14 2.22 1.0 1.6 1.97 2.73 0 4.37 1.07 2.46 3.2 0.67 0.7 1.21 2.96 7.6 0 0 0.0 0.94 1.84 0 1.37 2.7 1.12 1.11 0 3.29 2.39 1.07 3.57 0 1.92 0 5.93 0 0 
32 1.36 0.52 0 0.31 0.48 4.33 0 1.09 2.03 0.66 2.07 2.16 0.51 0 1.56 6.21 0.66 0 0 0 7.35 0 2.46 0.45 0.3 0.2 0.33 0 0.65 2.46 3.2 0.94 0.0 0 0.5 0 0.89 2.07 0 0.94 0.75 0 0.65 3.2 0.08 1.41 1.91 5.95 5.19 0 
33 2.15 0.49 0.62 0.63 0 1.85 1.01 1.21 0.55 1.17 2.4 4.33 1.42 0 2.77 0.6 0.31 0.27 0.52 0.67 0.7 1.48 0 0 0 0.6 1.36 0 0 0 0 1.84 0 0.0 0 0 2.03 2.22 0 0.52 2.66 1.11 1.11 0 0 0.94 0 0 0 0 
34 0.62 2.03 1.17 1.13 0.89 0.33 1.11 0 0.27 0.5 0.45 2.35 1.69 0 1.23 1.23 1.79 0.66 1.72 0 1.17 3.42 1.41 1.56 0 2.46 0 0.43 0.47 1.32 1.41 0 0.5 0 0.0 0 0 0 1.6 1.09 0 0.73 1.68 1.52 0.5 0.62 0.08 1.54 1.79 2.34 
35 2.28 0 3.8 0.57 0 0 1.06 0.2 0.2 0 0.35 1.41 1.23 0 0.35 1.6 1.41 2.79 0.77 0 0 4.81 0 3.02 4.52 0.67 1.32 0.27 3.67 3.04 2.45 1.37 0 0 0 0.0 1.56 0.58 0 1.6 2.35 2.11 0 3.02 0 0 0 0 1.79 0 
36 4.18 4.31 0.94 2.96 1.02 0.94 0 2.46 0 2.19 0 0 0 0.43 2.9 0 0.7 1.52 3.94 0 0.2 0.39 1.09 0 2.23 2.54 1.49 1.48 0 0.27 1.79 2.7 0.89 2.03 0 1.56 0.0 0.27 5.27 5.18 0 1.64 0 3.67 0 2.53 0 0.76 1.52 3.08 
37 4.05 4.81 1.02 0 0 0 4.18 2.22 0 6.97 3.33 0.83 0 0.78 0 0.35 0.73 0 0 0 0.56 0.27 3.2 0 2.31 8.24 3.39 1.17 0.42 0.22 1.23 1.12 2.07 2.22 0 0.58 0.27 0.0 4.89 2.11 2.83 1.88 0.75 0.73 1.99 1.69 1.09 0.17 1.65 3.26 
38 2.45 1.96 3.86 0.55 2.92 0 1.33 0.63 0 2.07 0.66 0.13 1.17 1.33 0 0 2.4 3.29 0.65 1.42 3.39 4.99 0 2.03 4.33 0.5 1.88 0 0.85 0 1.56 1.11 0 0 1.6 0 5.27 4.89 0.0 0.3 2.91 0 5.74 5.27 1.91 3.39 0.4 1.99 0 4.14 
39 0.86 0 0.57 0 3.67 0.78 1.6 0 1.79 0.38 1.04 1.54 0 0 0 4.52 0 0 0 0 0 6.21 0.78 0 1.09 0 1.6 1.41 1.72 0.67 3.39 0 0.94 0.52 1.09 1.6 5.18 2.11 0.3 0.0 0 1.8 4.52 0 0.59 4.56 0 0.82 5.32 0 
40 1.32 3.67 0 0.17 1.98 4.94 0.99 2.53 1.54 1.14 0.3 1.79 0.08 4.43 0 1.6 0.27 0 1.98 3.01 4.71 0.65 3.48 0.48 2.26 2.41 1.39 0 0.57 1.97 0.45 3.29 0.75 2.66 0 2.35 0 2.83 2.91 0 0.0 4.69 1.52 2.09 0.35 2.63 2.79 3.76 0 2.66 
41 2.22 0.18 0.98 0 4.69 4.05 0 0 0 2.71 2.19 1.07 3.86 0.89 0 6.33 0 1.33 3.67 0 3.33 0 0 0.43 0.43 1.84 1.6 0 0.38 3.86 0.53 2.39 0 1.11 0.73 2.11 1.64 1.88 0 1.8 4.69 0.0 0 0 0.53 0 0 4.81 3.39 0 
42 4.56 0 2.26 1.21 0 5.07 3.29 0 0.83 0 2.23 1.07 3.95 0 2.46 4.52 0 4.31 0 0 0 0.48 0.18 0.55 1.85 0 2.53 0 0.33 1.49 1.85 1.07 0.65 1.11 1.68 0 0 0.75 5.74 4.52 1.52 0 0.0 0 0 0 2.77 2.16 4.18 1.48 
43 1.21 0.37 0.35 1.6 2.03 2.4 0 0 0.77 0.68 0 2.35 4.69 1.88 2.31 5.83 1.05 0 0 0 6.33 0 0.18 0.17 1.54 0 4.56 0 0.74 3.39 0.45 3.57 3.2 0 1.52 3.02 3.67 0.73 5.27 0 2.09 0 0 0.0 0 4.43 0 0 4.05 0 
44 0.33 1.6 1.02 0.18 0 0 0 1.79 0 0.74 1.02 2.34 0.55 1.68 1.6 1.84 0 0.2 0.86 2.53 0 0 0 0.86 0 0 2.53 0.6 2.09 0 1.21 0 0.08 0 0.5 0 0 1.99 1.91 0.59 0.35 0.53 0 0 0.0 0 0 0.72 0 0.8 
45 0.23 0.48 1.77 0 0.12 0 1.05 0.78 1.41 4.69 0 3.29 1.54 1.22 3.67 1.65 1.13 0.37 6.08 0.82 0.37 0.7 1.79 2.4 2.71 1.84 2.28 0.76 1.88 0.51 0.31 1.92 1.41 0.94 0.62 0 2.53 1.69 3.39 4.56 2.63 0 0 4.43 0 0.0 1.13 0 0.35 2.34 
46 0 1.37 0 0 0.15 0 0.32 0 0 0 0 0.38 0 0 1.11 0.82 0.5 1.69 0 0 0.52 2.73 0 2.59 4.14 0 0.62 0.13 3.8 0 0.28 0 1.91 0 0.08 0 0 1.09 0.4 0 2.79 0 2.77 0 0 1.13 0.0 1.66 1.98 1.52 
47 0.43 3.55 1.6 1.6 1.23 0.12 3.17 2.16 1.85 0.83 0.85 0 4.94 0 0 1.9 0 2.03 3.51 1.37 0 0.37 2.26 2.53 3.14 0.99 4.05 1.17 0.92 1.04 0.8 5.93 5.95 0 1.54 0 0.76 0.17 1.99 0.82 3.76 4.81 2.16 0 0.72 0 1.66 0.0 0.1 2.71 
48 1.88 1.6 0.8 0 1.32 0.89 2.41 2.73 3.17 2.65 0 0 0.53 1.79 1.49 0 1.85 0.45 2.03 2.82 0.74 0.49 2.91 1.45 0.77 6.72 1.54 1.32 1.22 0 0.66 0 5.19 0 1.79 1.79 1.52 1.65 0 5.32 0 3.39 4.18 4.05 0 0.35 1.98 0.1 0.0 0.65 
49 0.47 1.11 0.43 0 0.55 0 2.66 1.52 0 1.54 0 3.08 0.43 0 0 1.99 0.15 1.98 0 0 0 0 0 0.62 0.43 1.6 0 0.72 0 1.6 0 0 0 0 2.34 0 3.08 3.26 4.14 0 2.66 0 1.48 0 0.8 2.34 1.52 2.71 0.65 0.0 

;
