set O:= 0;
set N:= 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49;
13 2.79 0 0 0.7 0.28 0.63 0.48 0.74 0.47 0 0 1.17 0 0.0 2.79 1.39 5.19 0.5 3.51 1.22 1.29 1.72 2.59 0 0 3.26 2.91 0.89 3.11 0 0 6.46 0.72 1.41 0.51 0.63 1.6 1.88 2.09 0.67 4.43 3.26 1.99 4.52 4.05 1.22 0.22 0 1.79 0 
14 0.45 0 1.56 0 2.54 0 3.48 0 0.22 4.56 0.9 0.39 1.66 2.79 0.0 2.03 2.83 0.52 4.99 0 0 2.9 3.45 0 3.45 0 0 0 3.02 0 0 4.56 3.76 4.23 2.53 0.35 2.9 0 0.28 1.25 0 0 2.46 2.31 2.53 3.67 2.28 0 0 0 
15 2.54 0 1.02 2.83 0.78 0 0 1.72 0 0.83 2.9 0 2.34 1.39 2.03 0.0 0.7 0.58 2.39 0 0.62 0 0 0.85 2.27 0 2.82 0 0 0 1.17 1.0 3.02 0.6 2.53 1.6 0 0 0 1.88 0.68 3.08 1.88 2.83 2.9 1.65 1.98 0.92 0 3.14 
16 0.32 0 1.69 0.35 2.26 3.48 0.2 0 0 1.42 0.58 4.14 1.23 5.19 2.83 0.7 0.0 1.32 1.42 3.95 0 3.01 0.38 0 0 1.72 0 4.31 0 0 2.26 2.53 1.05 0.49 3.67 2.22 1.64 1.72 2.4 0 0 0 0.37 1.6 0 2.73 1.85 0.58 2.82 0.35 
17 0.75 0 0.7 1.13 0.92 0 0.39 0.7 0.37 1.51 0.9 0.5 0.27 0.5 0.52 0.58 1.32 0.0 2.45 0.48 0 0 1.21 0 2.45 2.35 0 0.4 1.09 0.43 0 1.97 0 0 0.66 2.07 0.65 0 3.29 0 0 0 2.09 0 0 0.37 1.69 1.29 0 1.29 
18 0 0 0 1.51 5.19 0 1.25 0 0.78 0.28 1.25 4.33 2.45 3.51 4.99 2.39 1.42 2.45 0.0 3.26 6.59 0 0 2.63 0.8 0 0 0 2.9 3.2 4.23 2.73 0 1.21 2.71 0.77 3.94 0 0.65 0 1.29 3.67 0 0 1.32 6.08 0.73 3.51 0.87 0 
19 0 2.9 1.33 1.6 0.82 0 1.25 0 0.27 4.69 3.55 1.69 1.06 1.22 0 0 3.95 0.48 3.26 0.0 0 1.52 0 0 5.18 2.9 0.82 1.9 0 0.4 0 0 0.67 1.56 0.23 0 0 0 2.16 1.33 1.97 0 0 0 3.86 0.82 0.47 1.37 1.17 0 
20 0.6 0 1.97 0.9 3.67 0.74 0 2.4 0 0 3.57 6.59 0 1.29 0 0.62 0 0 6.59 0 0.0 0.86 0 3.45 1.09 4.31 3.76 2.79 1.21 0.3 0 4.37 3.57 0.7 2.82 0 0 0.23 5.18 0 3.08 0.9 0 3.08 0.94 0.37 1.91 0 0 0 
21 2.54 0 0 0 1.36 0.8 0 1.45 0 0 3.26 0.89 2.4 1.72 2.9 0 3.01 0 0 1.52 0.86 0.0 0 0 0 0.95 2.03 2.16 0 0 0 1.07 0 1.48 3.42 2.34 0 0 6.72 3.02 0 0 0 0 0.68 0.7 2.73 0.1 0.13 0.67 
22 0.5 0 0.99 0 3.67 1.79 0 2.71 0.72 2.83 3.33 3.63 0 2.59 3.45 0 0.38 1.21 0 0 0 0 0.0 1.29 0 0 0 4.43 0 0.48 1.29 1.05 1.56 0 3.39 0 0 1.33 0 0 1.45 0 0.18 0.18 0.58 1.79 1.49 0.94 1.42 0 
23 0 0.47 0.42 0 0 0.73 1.36 2.71 2.9 0 2.9 0.95 0 0 0 0.85 0 0 2.63 0 3.45 0 1.29 0.0 0 0.6 0 5.57 0 2.53 1.97 3.2 0.45 0 3.76 3.02 0 0 0.87 0 0 0.43 0.55 0.17 1.36 4.94 5.32 2.53 1.45 0.94 
24 0 0.98 3.11 0.23 1.49 2.07 0 0 0 0 3.76 0 2.73 0 3.45 2.27 0 2.45 0.8 5.18 1.09 0 0 0 0.0 0 1.33 6.08 3.58 0.8 0 0.67 0.3 0.38 0 4.52 2.23 2.31 4.33 1.09 1.48 0.43 1.85 1.54 0 2.71 5.57 3.14 0 0.66 
25 2.03 2.59 0.7 0 1.56 0 0.57 0.58 3.95 0.39 1.42 1.49 2.07 3.26 0 0 1.72 2.35 0 2.9 4.31 0.95 0 0.6 0 0.0 0 0.8 0.85 3.14 0 1.11 0.47 2.22 5.07 2.46 0 4.0 1.17 0 1.79 0.78 0 0 0.27 1.84 0 0 3.26 2.45 
26 0 1.85 0 1.88 1.39 1.13 0.23 0 0.86 1.79 0.33 0 0.27 2.91 0 2.82 0 0 0 0.82 3.76 2.03 0 0 1.33 0 0.0 0.7 2.82 1.36 1.88 1.21 0 0.86 0 0.86 0.63 2.22 1.88 1.05 1.04 0 0.68 2.22 1.88 2.28 0.62 3.01 0.98 0 
27 1.51 1.37 2.53 4.43 1.27 0.23 0.86 1.51 0 0 1.37 1.21 3.29 0.89 0 0 4.31 0.4 0 1.9 2.79 2.16 4.43 5.57 6.08 0.8 0.7 0.0 3.29 1.01 0.55 6.08 1.49 1.13 0.89 0.99 3.04 2.41 0 3.39 0 0.77 0.73 1.6 2.22 0.76 0.49 2.41 1.32 2.65 
28 2.26 0 0.62 3.01 2.66 0.78 0.3 2.28 0 1.68 6.33 4.89 0 3.11 3.02 0 0 1.09 2.9 0 1.21 0 0 0 3.58 0.85 2.82 3.29 0.0 0.74 0.47 7.6 0.65 0.25 0.47 2.4 0 0 1.99 1.72 0 0 0 0 3.2 1.88 3.8 0.25 0.51 0 
29 0 0 0.63 3.39 1.39 0.23 1.23 0 0 2.59 3.86 0.65 2.82 0 0 0 0 0.43 3.2 0.4 0.3 0 0.48 2.53 0.8 3.14 1.36 1.01 0.74 0.0 0.35 0 0.67 0 1.32 1.48 0 0 0 0 1.25 1.6 0 1.41 0 0.51 0 0.43 0 2.53 
30 0.23 0 0 0 0 0.8 1.13 2.35 2.07 1.45 3.76 5.07 0 0 0 1.17 2.26 0 4.23 0 0 0 1.29 1.97 0 0 1.88 0.55 0.47 0.35 0.0 0 3.2 0 1.41 1.6 0.74 0.33 2.46 3.39 0 0 0.5 0 1.91 0.31 0.28 0.22 0.27 0.55 
31 2.28 0 1.96 1.25 5.45 2.35 0 0 0.65 2.15 0.51 1.6 0.98 6.46 4.56 1.0 2.53 1.97 2.73 0 4.37 1.07 1.05 3.2 0.67 1.11 1.21 6.08 7.6 0 0 0.0 1.48 4.42 0.67 3.29 2.7 1.12 1.69 0.27 3.29 1.02 0 2.27 0.48 1.92 0.65 5.93 0 0 
32 0.86 0 0 0.49 0.48 1.8 0 2.63 4.18 0.89 2.79 3.29 0.22 0.72 3.76 3.02 1.05 0 0 0.67 3.57 0 1.56 0.45 0.3 0.47 0 1.49 0.65 0.67 3.2 1.48 0.0 0 1.85 0 0 0 0 1.27 0.49 0 0 2.09 0.2 1.41 3.93 2.9 2.53 0 
33 1.6 0.49 0.94 0.99 0 1.85 0.75 1.91 1.29 2.82 3.67 5.83 0.9 1.41 4.23 0.6 0.49 0 1.21 1.56 0.7 1.48 0 0 0.38 2.22 0.86 1.13 0.25 0 0 4.42 0 0.0 0.43 0 2.03 2.22 0.7 1.91 1.98 1.11 1.11 0 0 2.26 0.47 0 0 0 
34 0.62 4.18 1.17 2.73 0.89 1.23 1.11 0.17 0.66 1.85 1.06 3.17 1.69 0.51 2.53 2.53 3.67 0.66 2.71 0.23 2.82 3.42 3.39 3.76 0 5.07 0 0.89 0.47 1.32 1.41 0.67 1.85 0.43 0.0 0.43 1.17 0.43 2.45 2.63 0 2.71 4.05 3.67 1.85 0.62 0.19 3.17 1.79 4.81 
35 1.69 0 2.82 1.33 0 0 0.45 0.2 0.2 0.5 0.82 1.9 0.78 0.63 0.35 1.6 2.22 2.07 0.77 0 0 2.34 0 3.02 4.52 2.46 0.86 0.99 2.4 1.48 1.6 3.29 0 0 0.43 0.0 1.56 0.58 0 3.29 1.54 2.11 0 3.02 0 0 0 0 0.48 0 
36 3.11 2.09 0 4.52 1.02 0.39 0 2.46 0 0 0 0.92 0 1.6 2.9 0 1.64 0.65 3.94 0 0 0 0 0 2.23 0 0.63 3.04 0 0 0.74 2.7 0 2.03 1.17 1.56 0.0 0 7.1 2.15 0 0 0 1.52 0 2.53 0.53 0.37 0.74 4.71 
37 3.01 2.34 0 0.82 0 0 2.03 2.22 0 3.39 5.08 1.96 0 1.88 0 0 1.72 0 0 0 0.23 0 1.33 0 2.31 4.0 2.22 2.41 0 0 0.33 1.12 0 2.22 0.43 0.58 0 0.0 6.59 0 1.8 0 0 0 3.14 1.69 2.63 0 0.8 4.99 
38 2.45 0.83 5.19 0.55 3.93 0 1.33 0.99 0 2.79 0.89 0.31 1.17 2.09 0.28 0 2.4 3.29 0.65 2.16 5.18 6.72 0 0.87 4.33 1.17 1.88 0 1.99 0 2.46 1.69 0 0.7 2.45 0 7.1 6.59 0.0 0.7 2.91 0 3.76 3.45 1.91 4.56 0.94 3.14 0.75 4.14 
39 0.37 0 0.57 0 3.67 0 1.6 0 3.67 0.51 1.39 2.35 0 0.67 1.25 1.88 0 0 0 1.33 0 3.02 0 0 1.09 0 1.05 3.39 1.72 0 3.39 0.27 1.27 1.91 2.63 3.29 2.15 0 0.7 0.0 0 0.77 2.96 0 0.92 4.56 1.06 0 2.59 0 
40 0.86 1.79 0 0 1.98 3.67 0.63 1.88 0.98 0.85 0.3 1.79 0 4.43 0 0.68 0 0 1.29 1.97 3.08 0 1.45 0 1.48 1.79 1.04 0 0 1.25 0 3.29 0.49 1.98 0 1.54 0 1.8 2.91 0 0.0 2.28 0 0.57 0.15 2.63 2.79 2.46 0 1.98 
41 0.6 0.18 0 0.48 4.69 1.68 0 0 0 1.72 0.94 0 1.6 3.26 0 3.08 0 0 3.67 0 0.9 0 0 0.43 0.43 0.78 0 0.77 0 1.6 0 1.02 0 1.11 2.71 2.11 0 0 0 0.77 2.28 0.0 0 0 1.25 0 0.77 2.34 1.41 0.35 
42 2.22 0 0.94 1.91 0 2.46 1.6 0 0.83 0 0.95 0 1.64 1.99 2.46 1.88 0.37 2.09 0 0 0 0 0.18 0.55 1.85 0 0.68 0.73 0 0 0.5 0 0 1.11 4.05 0 0 0 3.76 2.96 0 0 0.0 0 0 0 5.7 0.58 2.03 2.26 
43 0 0.37 0 2.45 2.03 0.65 0 0 0.77 0 0 1.0 2.28 4.52 2.31 2.83 1.6 0 0 0 3.08 0 0.18 0.17 1.54 0 2.22 1.6 0 1.41 0 2.27 2.09 0 3.67 3.02 1.52 0 3.45 0 0.57 0 0 0.0 0.48 4.43 0 0 1.97 0 
44 0 2.45 1.6 0.28 0 0.73 0 2.73 0.57 1.13 1.02 2.34 0.23 4.05 2.53 2.9 0 0 1.32 3.86 0.94 0.68 0.58 1.36 0 0.27 1.88 2.22 3.2 0 1.91 0.48 0.2 0 1.85 0 0 3.14 1.91 0.92 0.15 1.25 0 0.48 0.0 0 0 1.68 0.63 1.22 
45 0.23 0.48 1.77 0 0.12 0 1.05 0.78 1.41 4.69 0 4.43 1.54 1.22 3.67 1.65 2.73 0.37 6.08 0.82 0.37 0.7 1.79 4.94 2.71 1.84 2.28 0.76 1.88 0.51 0.31 1.92 1.41 2.26 0.62 0 2.53 1.69 4.56 4.56 2.63 0 0 4.43 0 0.0 1.13 0 0.35 4.81 
46 0 3.29 0 1.17 0.15 0.37 0.32 0.13 0 0 0.43 0.9 0 0.22 2.28 1.98 1.85 1.69 0.73 0.47 1.91 2.73 1.49 5.32 5.57 0 0.62 0.49 3.8 0 0.28 0.65 3.93 0.47 0.19 0 0.53 2.63 0.94 1.06 2.79 0.77 5.7 0 0 1.13 0.0 3.42 1.98 3.67 
47 0 1.72 0.66 2.53 1.23 0 1.54 2.16 1.85 0 1.99 0 3.67 0 0 0.92 0.58 1.29 3.51 1.37 0 0.1 0.94 2.53 3.14 0 3.01 2.41 0.25 0.43 0.22 5.93 2.9 0 3.17 0 0.37 0 3.14 0 2.46 2.34 0.58 0 1.68 0 3.42 0.0 0 4.14 
48 1.23 0.43 0.22 0.6 1.32 0.43 1.17 1.13 1.54 0.72 0.75 0.73 0 1.79 0 0 2.82 0 0.87 1.17 0 0.13 1.42 1.45 0 3.26 0.98 1.32 0.51 0 0.27 0 2.53 0 1.79 0.48 0.74 0.8 0.75 2.59 0 1.41 2.03 1.97 0.63 0.35 1.98 0 0.0 1.52 
49 0 1.69 1.02 0 2.03 0.77 1.98 2.4 0 2.35 0 3.08 0 0 0 3.14 0.35 1.29 0 0 0 0.67 0 0.94 0.66 2.45 0 2.65 0 2.53 0.55 0 0 0 4.81 0 4.71 4.99 4.14 0 1.98 0.35 2.26 0 1.22 4.81 3.67 4.14 1.52 0.0 

;
