set O:= 0;
set N:= 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100;
set K:= 1 2 3 4 5 6 7 8 9 10 11 12 13 14;
param V:= 14;
param cp:= 112;
param dm:= 5.0;
param o:=
55 14 12 10 20 3 35 13 22 25 17 22 53 6138 9214 17 10 30 42 21 27 32 6 10 7 3 4 9 23 10 4219 19 15526 38 7 14 61 16 15 19 4 9 19 22 12285 58 20942 58 28 14 15987 6 27 19 12 3 0 5 8935 9749 13 19 28 19 42 15987 19498 20 6 15 16 30 65 8 7 14 6499 5107 4885 7 6 3331 7106 21 23 38 16 21 20 19 13721 78 15 46 14 10 42 11448 13 14 24 13 
56 12 15 5026 29 3 15165 9214 11 19137 22 19137 55 10 7259 13 7 12 18415 16 13545 21 3972 2889 3 6 20 6860 12 9749 7 71 65 21 8882 12 21 16 37 15 3 6499 5 10 17 15 38 28 14 16 16 31 18 16 11 6 5 0 12 7944 19 15165 12 19498 22387 19 23 22 22 6 55 21 25 3 14 3 1 7 8 11 7994 22 10 18415 33 16609 13 13681 6980 17332 14 43 11 10 10331 34 9 9493 8 9772 10 9772 
57 33 13 1396 14 13 6701 11 8660 21 24 13402 11991 42 4 19 1954 26 10 8376 11 78 4 4 7 22 9 7944 11 9388 12 54 22 16 50 19 44 50 8 7539 7818 11 4 2234 4 23 40 10214 11102 12 54 11 18 8655 6860 17 8935 12 0 6 6 7 6422 14 64 17 26 22748 10 40 9772 49 24 8 4 4 4747 11 21 17 12006 9493 52 12 8 9 6 9 1954 22 13 31 6 4 6 6 3630 5 3071 5 5 5 
58 3 17 6 19 27 30 5 7 12 17 12 12 6 2 7259 6 29 22 15 8660 16 14 8 10110 14 42 3250 10 5 14 49 10 31 14 19 19 10658 8 11 19 3 7 5026 7259 7539 11554 8882 9104 30 11324 8305 14 6860 2 30 9749 7944 6 0 5 8 8666 12277 62 24 26 17332 13 17 30 22 17 20 4333 6 14 7 8666 26 11 10 13 13 11 9027 14 11 3972 12 19 59 7 5 6 3611 4 20 4 6138 5777 7 
59 8 18 4188 22 9493 2 2 6 6 17693 13 9 45 2513 5 6 3 5 4 10 17 7 30 21 13 15 10 9 9 13 11168 16 16 11727 16 84 9 2 7 45 6860 8 4 6 16 5584 7 8 8 20 38 64 6 12 10 13 19 6 5 0 11 3 9493 12564 11769 30 20220 14 12 8 9772 25 8 13 7539 17 10 13 27 48 10331 12564 6 5 13 1 5026 2513 9 3 12 8 1 1 1 1117 838 3 1 1 2 
60 7 7818 13 17 14443 2 2 3553 3071 21 16 28 24 5 27 35 8 7 1675 12 59 12 12999 34 13 18 20 6 9 42 12 7 10889 9 11546 20 6661 3909 35 69 17 12999 6422 8655 7 3 4 5107 4 10 8 14 3630 7 18 19 15165 7 8 11 0 4 6980 11 12 90 20 20581 8660 8 8097 18776 49 14 25 16 28 9 10436 9326 8660 10 5 1 1675 4 6 5305 5584 10 9772 4188 3630 2792 12 4 4 4188 3630 2 4467 
61 9027 13 27 13123 13 2 4 7 6 20 45 9 18 5026 3909 7259 1 3 9 16 18776 10 9772 16 19 18 15 13 11193 17 14 9214 28 15 17 29 8 4 6 17 11 12 9 7 2792 4188 7 7106 6217 9770 13 18054 7 18 14 28 12 6422 8666 3 4 0 13 13123 47 26 22 16194 16 37 11168 25 11 36 11 10889 13 14 16 16 14 14519 26 4 2 1117 11 19 8655 6 13123 3 2792 2 3909 15 11 3630 2 9 9 
62 36 17 12 7328 35 32 10 2 22 22 1 2 14 37 17 59 14 18 10 2 32 16 21 22 21 19859 25 30 12 38 7 2 3331 13 9104 14 20 10610 15636 84 14 39 26 15 16 29 5 14 2665 9 7 36 5 10471 62 19 19498 14 12277 9493 6980 13 0 2 6 61 10471 31 33 4 4 25 19 16 18 77 6 9 16 15 9 28 4 26 16 13 15 11168 1 13 3 11 10 9493 17 9 10 11 13 11 12 
63 12277 5 29 9 20 11 11 5 35 42 1998 2 59 12285 21 22 28 12285 8097 13 6 18776 22026 24914 11102 22387 15 10832 15 20 3331 3775 1776 14 36 16 5773 13681 19 47 20 22748 15915 23 15915 21 7 20 6 19 7 8666 9 14082 20 42 22387 64 62 12564 11 13123 2 0 3 51 7944 27 9 5329 4 14 40 19498 27 28 7550 8 9 8 10 8 9 9493 23 17 61 14 3775 9493 888 57 13123 50 13 12564 47 27 27 13 57 
64 41 8 56 13 15321 10 43 5995 15 19 5 3 12 13 75 23 32 43 8 4 23 16 65 18208 14433 16654 49 9 12 27 6661 26 19 9992 11991 20 5 14 25 35 25 17 36 26 35 9 6883 5 22 2665 19 13721 8 11102 13989 15987 19 17 24 11769 12 47 6 3 0 19 15 24 49 16 27 15165 30 18 15765 16431 13 44 46 45 12657 10 6661 10 13 12 34 13323 7 9548 4 32 12 12 11324 11769 14 12 25 11324 16 
65 22 13 23470 14 20581 24 21303 17693 90 6499 12999 62 19 22 37 113 56 53 19859 18 14 27 24914 26 19 41 71 16 32 13 19 28 20 19 32 5 25 25275 37 47 22 52 27 33 32 27 24 26 19859 40 15 33 19 38 69 19498 23 26 26 30 90 26 61 51 19 0 5 25997 17 56 11554 14 90 22387 29 97 15 13 9027 13 14443 8666 79 22387 24553 103 37 31 15526 79 11554 33 24553 24553 22026 23109 29 48 28 24 26359 
66 14 11 20581 11 24 19498 17693 13360 22 10 8 22 27 18415 25636 32 23470 22 19 12999 3 77 28 98 19 19859 31 13 13 25 5416 9749 5 9 8666 6 35 43 29 22026 17 26 94 53 25275 25 77 15887 30 16 9 5 27 17 64 20 22 22748 17332 20220 20 22 10471 7944 15 5 0 28 12 20 14 3 20581 40 21665 22387 45 11 10 19 52 9 61 72 40 27 25636 20942 14 15887 26 91 21 20581 74 78 21 21 87 79 91 
67 31 18415 9493 9 9 26 17 18 49 20220 30 21 25 11727 16 10 16194 30 21 16654 45 12 10 5 13 7 48 16971 14804 9 44 43 25636 11 11102 27 24 17 17 4 11915 18 48 25 15636 50 68 17098 18 77 10214 20 79 56 9388 6 22 10 13 14 20581 16194 31 27 24 25997 28 0 9 18415 21303 45 8 9027 10 13 10 11 10436 9770 8 22 23831 22026 24 30 17869 11448 45 23 103 16 27 14519 14 14 17 12285 16 28 28 
68 9 5 10 3 4 9 36 16 41 30 7 9770 3 8 17 13 17 11 10 13 11 19 8 7550 2 19 5055 8 5416 7 5773 6217 8 12 3997 9 13 11168 68 7 7583 15 23 13402 16 44 13 11102 20 16 2665 29 7 7 4 15 6 40 17 12 8660 16 33 9 49 17 12 9 0 4 6 12 5329 5551 5995 8 3 1110 2887 2 444 3331 10 19 40 12006 20 39 9 6661 8 50 12 22 10 19 10051 12 13 42 48 
69 5 1 8 4 12 8 6 3775 8 16 3109 5329 6138 6 48 13 11 13 5026 11 9 11 17 16248 8 55 6499 3 4 24 6 2 20 4 8 12 8216 9 15 59 32 14 10 13 13 11 9 6661 21 8216 9 5777 6 23 12 16 55 9772 30 8 8 37 4 5329 16 56 20 18415 4 0 8 10471 46 43 14 27 3 4 5329 4441 9 4 6 28 9 36 48 8376 3 6 5 12 8 8097 25 6980 14 7818 10 8 9493 
70 8 2 44 19 14443 12 9 8 8097 6 1776 4219 11 8655 28 14240 25 13 6 5 4333 52 18 78 10 32 19 6 14 8 1 3 4 7 25 11 16 14 17 18 11193 35 12564 17 27 9772 7772 7 5 7328 3 5 4467 11 13 30 21 49 22 9772 8097 11168 4 4 27 11554 14 21303 6 8 0 8 59 14 62 21 16 18 5 4663 6 4 6422 16 40 10889 28 11 2443 6422 3 13 10331 10 8655 19 10 10331 14 9493 13 
71 14082 9 19859 10 19 22 17693 15 24 3 10110 53 11915 20 28 25 24 23109 21 61 4333 17693 85 22748 48 17 14082 16 14 38 6499 11 16 5777 5416 2 40 21665 29247 22 33 22 23470 53 101 27 23 18054 21 74 10 9 18 30 14 65 25 24 17 25 18776 25 25 14 15165 14 3 45 12 10471 8 0 19 19 25 26 10 9027 7 8 14 6 18 38 24 24 104 41 49 20 38 23 20581 20942 23 24 24 81 22 40 91 
72 7944 48 13 8 3 12 8 9548 20 15887 68 15 7 21 9 7 10331 32 14 24 35 2 4 9 5773 26 6 9 15 28 15887 14082 39 16 37 37 28 15 12006 19 8 4 8 7539 11 33 12213 12 11 14655 9 17 12 6499 6 8 3 8 20 8 49 11 19 40 30 90 20581 8 5329 46 59 19 0 1083 1 7 6 7 11 7 6 34 64 14082 28 11 12006 6 59 10110 21 18 6980 9 6422 8 8 6 7818 16 8097 
73 9 46 3 7 4 14 8 18 30 64 16248 11769 26 9 8 20 38 19 12 14 17332 1 3 6 7 8 5 11 29 14 31 27 23 7994 19 23 13323 6701 12 7 12 7 22 14 9 16 11546 13 11 28 27 19 22 6 7 7 14 4 4333 13 14 36 16 19498 18 22387 40 9027 5551 43 14 19 1083 0 6 2528 5551 5995 34 7328 6 9 15 13 14 31 12 5 14 9 18415 32 6143 7259 5584 6 27 6 14 7 7259 
74 10 12999 3 29 4 14 8 9992 18 68 35 16 16 6 17 5 20 18 13360 25 19 10 1 5 6 29 8 21 9 9 68 16 26 9 10214 19498 14 7259 11 20 9 5 6 8 20 34 14 12657 11324 15099 8 16 14 7222 8 14 3 4 6 7539 25 11 18 27 15765 29 21665 10 5995 14 62 25 1 6 0 1 13 13 18 32 12 9 66 58 28 10 15 10 19 10 20220 8655 28 9 27 6 9 6 31 9 9 
75 11 55 5 8 14 13721 17 11 36 18 75 27 35 6 9493 5 22 17 14804 13 19 13 1444 6 12 6499 6860 23 10 7550 17693 15887 43 11 41 20 60 9 15 8 12 3 28 7539 21 23 16 13323 24 20 16 21 13721 8305 9 6499 1 4747 14 17 16 10889 77 28 16431 97 22387 13 8 27 21 26 7 2528 1 0 6883 14 12 8 7 11 18 62 61 9 12564 12 19 11915 26 9493 10 18 16 7539 17 15 9 10 9 
76 22 2 7818 3 6 7994 7 6661 8660 6 5773 8216 2528 9 26 46 15 20 26 8 8305 4885 14 9 4 7 5 10 13 3331 18 4441 27 3 4 12 11102 13 16 14 9 8 10889 26 13123 9548 13 12 33 12 1110 23 5 6 3 5107 7 11 7 10 28 13 6 7550 13 15 45 10 3 3 16 10 6 5551 13 6883 0 1 3331 3 2 3 8 8 35 12 57 35 5551 21 7 11448 37 10 30 8376 8376 17 20 10 44 
77 27 3 8655 444 20 36 17 29 9548 6138 6217 10 2889 9 13960 12 15 12 7 36 10 5329 7 8 6 5551 5 8 5 2443 19 6 7 4 14 8666 11769 11168 19 14 10 33 15 17 14 21 11324 11 9 15 3 7 5773 7222 4 4885 8 21 8666 13 9 14 9 8 44 13 11 11 1110 4 18 9027 7 5995 13 14 1 0 3 3 5 2 9 8660 19 23 61 9772 6217 6217 7 12285 11 11 10 37 19 11 12 21 15 
78 22 18 12 1998 28 12 11727 9 11 5 7 9548 7 14 69 31 34 17 9326 10214 7222 7772 9770 42 5 28 10 40 10 4 5 6661 7 2 1 19 16 16 20382 11 12277 10658 15 22 19 16 26 15 13 12657 4 4694 31 45 6 7 11 17 26 27 10436 16 16 9 46 9027 10 10436 2887 5329 5 7 11 34 18 12 3331 3 0 1 7 1332 10 10880 11991 15077 18428 26 9 17 29 31 15 14 24 50 13 26 29 15 30 
79 9027 14 12 666 6217 40 40 10 21 4333 8 9 5055 10 17 14 15077 24 9 38 8 7 35 10 13 6 30 8 27 1998 4441 23 7 1 2220 6499 12435 13 23 10 10110 9548 27 63 15915 11324 49 22 39 11991 9 4333 27 9 8 6 7994 12006 11 48 9326 16 15 8 45 13 19 9770 2 4441 4663 8 7 7328 32 8 3 3 1 0 2443 1 10 9770 11 13402 21 11448 14 29 9 28 24 16 10 11 14 14 26 12 17 
80 8 4219 10 1776 3775 36 17 17 10 33 7550 9992 9 8 55 13 13681 11324 7994 13 12 5 13 14 2 5 9 8 11 1998 6217 13 34 3331 4441 11 14 11 34 7 9 8 11168 13123 13960 44 12213 11 40 12879 6 10 6439 8 1776 3331 22 9493 10 10331 8660 14 9 10 12657 14443 52 8 444 9 6 14 6 6 12 7 2 5 7 2443 0 4 9326 37 9992 23 15356 9 8 27 10 25 10 11168 8655 18 9772 11 11168 10331 15 
81 9749 12 12 4 9 10 12 7772 13 3 6 32 9 10610 16473 19 17 15 8216 18 6 16 9992 12 4663 16 38 10 7944 3331 3553 7 7 1 2 5 15 13402 39 9326 11554 11 15 67 18 11324 12 13 9326 11102 2220 3 6661 10471 11 7106 10 52 13 12564 10 14519 28 8 10 8666 9 22 3331 4 4 6 34 9 9 11 3 2 1332 1 4 0 8882 9770 22 13960 35 25 8 8 7 14798 50 13123 14 11727 12 12285 54 15 16 
82 9 8 10051 18 17332 6 11 1 2 30 7 3997 13360 29 41 14 30 5305 4 12 12 14 34 23 45 20 15 8 11 22 7818 4 8 11 12 74 3997 15 13 21 48 17332 10051 49 9 7 2887 3 1 4885 7106 13 4 19 18 21 18415 12 13 6 5 26 4 9 6661 79 61 23831 10 6 6422 18 64 15 66 18 8 9 10 10 9326 8882 0 3 4 28 35 9 3350 4467 6980 16 7 7 25 9 5863 30 9 5863 8097 
83 15 8 9 9104 15887 2 7 3 2 68 7818 6217 14 22 8 20 6 3 1675 6 59 51 30 21 11324 19137 22 8 9749 14 38 6143 42 9 13 22 6 6 10 75 40 59 7 12 6422 2 4 4219 13 7106 30 16 5 33 15526 23 33 8 11 5 1 4 26 9493 10 22387 72 22026 19 28 16 38 14082 13 58 62 8 8660 10880 9770 37 9770 3 0 7 5 7 6422 6 3 19 20 5 15 5 19 4 5305 9 3350 5 
84 17 38 9 13 65 4 8 5 3 19 19 9 56 6 7 8935 12 3 4 7 17332 51 16 74 24 25 15 18 11 12 14 16 25 10214 26 90 6661 8 7 75 12 28 8 34 4747 2 4219 5551 4663 10 9 18 6 10 16609 38 16609 9 9027 13 1675 2 16 23 13 24553 40 24 40 9 40 24 28 14 28 61 35 19 11991 11 9992 22 4 7 0 6 4 12 7 5 11448 7 8 2513 4188 17 4 9 3350 2792 4 
85 8 10051 21 50 12 2234 4 8 12 78 11 38 26 3909 4 6143 1675 7 5026 17 37 8097 8655 11727 16 13681 11 12 10471 29 12285 37 17 13 16 23 11 1117 6 16 11 10 3350 5584 10 6 6 7550 8 10436 12 69 13 7944 13 16 13 6 14 1 4 1117 13 17 12 103 27 30 12006 36 10889 24 11 31 10 9 12 23 15077 13402 23 13960 28 5 6 0 4 3 11 18 52 1 1675 1 3 3 2 2513 1 1396 1117 
86 11 13 8655 64 28 4 6701 9772 28 23831 13681 13681 13681 7 4 8097 7 3 15 12006 22 46 23 14519 35 17032 11727 21 46 22 61 12006 66 21 79 27081 23 9 7 17 20 14 5584 6701 2 22 8376 21 11 17 28 21665 9214 20 60 21 13681 9 11 5026 6 11 15 61 34 37 25636 17869 20 48 28 104 12006 12 15 12564 57 61 18428 21 15356 35 35 7 4 4 0 7 45 7539 19 6 5 4 8 6 5584 7 4 6 4 
87 8 37 2 42 7539 19 3 8 8376 17693 13 10436 10 2 4188 3630 5026 8 6422 38 20 9 5026 8097 11 10331 8 8 8 48 13 9493 18 13 58 21 10880 2 7259 11 4694 5 2 5 19 8097 9 12 10 15 19 16248 8 6 8655 20 6980 1954 3972 2513 5305 19 11168 14 13323 31 20942 11448 39 8376 11 41 6 5 10 12 35 9772 26 11448 9 25 9 6422 12 3 7 0 11 19 17 5 1954 3 2513 1675 2792 1 10 3 3 
88 6860 4 10051 26 15526 6701 12 1 5 12 4 12 10471 15 13 16 10 10 3630 12 17 53 66 19859 19 18054 21 7 8 8660 4 1 4219 6 17 16 6 8935 14240 75 43 34 11 55 12 13 21 4 4 6 5 33 5 17 17 19 17332 22 12 9 5584 8655 1 3775 7 15526 14 45 9 3 2443 49 59 14 19 19 5551 6217 9 14 8 8 3350 6 7 11 45 11 0 4747 3331 19 8376 32 9 8 6980 9 8655 8 12 
89 4 6 22 7 12 13 2 4 4747 14 14 13 10 11 9 8 5863 12 4 12 51 8666 45 19 17 16 6860 14 7 8438 8 6 12 6883 38 19 7550 9 10051 59 6 11554 7 10 6980 11 7 7 19 34 21 46 2 3972 11 13721 14 13 19 3 10 6 13 9493 9548 79 15887 23 6661 6 6422 20 10110 9 10 11915 21 6217 17 29 27 8 4467 3 5 18 7539 19 4747 0 11 5305 15 7 4 3071 3 4 4188 2792 5026 
90 23 4441 17 14 19 12 10331 4 11 11 2 5 27 13 16473 69 18 50 32 5 10 35 42 48 13 26 14 19 11 36 3 4 888 6 7994 11554 6439 13402 18707 28 30 88 15356 20 15636 42 7550 7 10 22 6 14 7 16 16609 78 43 31 59 12 9772 13123 3 888 4 11554 26 103 8 5 3 38 21 18415 20220 26 7 7 29 9 10 7 6980 19 11448 52 19 17 3331 11 0 17 50 12285 22 24 11448 12844 15 11727 28 
91 14 11 22 13 11168 6 5 8655 8 82 12006 14 21 18 3 6 2 3909 12 11448 19498 8 10 11727 16 16 8655 32 9 15077 15 10 59 13960 19 24 48 1396 9 12564 6980 8 4 9 3 6 8655 10331 37 55 23 74 8 14 12006 15 11 6 7 8 4188 3 11 57 32 33 91 16 50 12 13 23 18 32 8655 9493 11448 12285 31 28 25 14798 16 20 7 1 6 5 19 5305 17 0 2 6 7 3071 2792 6 1117 2 3 
92 26 18 3630 11168 9214 6 2 6217 7 18 21 38 43 2 4 5026 3350 5026 6 9 69 6422 28 11 12285 12006 10 9 8666 16 23 8655 54 12006 15077 43 9 1 6701 14 26 7 3 21 4 8 7106 7994 14 43 9772 16248 12 7 39 46 10 4 5 1 3630 2792 10 13123 12 24553 21 27 12 8 10331 20581 6980 6143 28 10 37 11 15 24 10 50 7 5 8 1675 5 1954 8376 15 50 2 0 1 1675 2 1 838 2 1117 3 
93 7 9214 5026 23 11 1675 2513 6 5584 20 13 9104 12 3 5 7 2234 3909 9 9 35 7539 8376 11 15 13123 11 10 38 27 23 17 54 15 16 43 10 2 13 12 10 8097 5 5863 4 6 8 7328 25 9992 41 21 6 29 10889 14 10331 6 6 1 2792 2 9493 50 12 24553 20581 14519 22 8097 10 20942 9 7259 9 18 10 11 14 16 11168 13123 7 15 2513 1 4 3 32 7 12285 6 1 0 3 4 1 2 1 558 2 
94 4333 15 7 9493 8097 12 838 5107 6143 15526 9214 34 10 1117 22 6143 4747 7 4 8 19 5584 28 10051 12 11 7 5416 6499 11168 20 7 11727 13 54 24 9 2513 34 10331 6 28 4 8 21 12 8 9 12 12 32 17 6 4 35 10 34 6 3611 1 12 3909 17 13 11324 22026 74 14 10 25 8655 23 6422 5584 27 16 30 10 24 10 8655 14 25 5 4188 3 8 2513 9 4 22 7 1675 3 0 838 2 1675 10 1675 4 
95 10 16 7 11 34 12 2 23 27 18 10 36 11 1 4747 6 5 5584 18 8216 20 11 6701 9772 14 11168 8 6 7 47 22 9 12844 12 28 25 12 2 30 41 11 6701 3350 23 9 7 7328 9 7 21 17 19 7 5 36 42 9 3630 4 1117 4 15 9 12564 11769 23109 78 14 19 6980 19 24 8 6 6 7539 8376 37 50 11 18 11727 9 19 17 3 6 1675 8 3071 24 3071 2 4 838 0 1 3 2 2 2513 
96 11 9 5 10 9 8 1 20 5584 66 9214 8 12 3 5 7 7 4747 3630 7328 16 7 7818 12 13 12006 17 26 7583 12285 41 8 13 11 28 22 11 2 7539 22 8 16 5 7 19 5 6439 28 5773 12 10 30 18 22 10 11448 9493 5 20 838 4 11 10 47 14 29 21 17 10051 14 10 24 8 27 9 17 8376 19 13 14 9772 12 5863 4 4 2 5584 2792 6980 3 11448 2792 1 1 2 1 0 1675 3 558 10 
97 8 9 2792 10610 10 3630 2513 6439 15 71 12 11 20 1675 3909 4 5 5863 5305 36 19 22 25 9493 47 11168 30 15 7944 15 11448 8655 55 11 58 23 9992 6 9 10051 5 6143 3 20 5 28 9 8 29 14 12 15887 6 11 36 13 8 3071 4 3 4188 3630 11 27 12 48 21 12285 12 7818 10331 81 6 6 6 15 17 11 26 14 11 12285 30 5305 9 2513 7 1 9 4 12844 6 838 2 1675 3 1675 0 2 1954 1954 
98 30 9772 4467 12006 20 2513 3 7 7 19 45 9770 49 3071 3 6 5 6 5305 10 37 9 7818 11 54 13 12 17 9749 15 15 10 16 14 64 90 9326 0 6 11448 15 15 6 5026 11 7 8 10 8 12 12 16971 6422 29 21 14 9772 5 6138 1 3630 2 13 27 25 28 87 16 13 10 14 22 7818 14 31 9 20 12 29 26 11168 54 9 9 3350 1 4 10 8655 4188 15 1117 2 1 10 2 3 2 0 1396 3 
99 6 8655 6 14 10 7 2 5329 6 17332 11 35 11193 2792 6 7 4 4188 4 15 18 28 32 22 25 13 11 9 17 16 10889 7818 50 47 14798 20942 17 7 9 15 14 8 8 13 4188 20 7 7106 7 11 38 62 6 6138 41 24 10 5 5777 1 2 9 11 13 11324 24 79 28 42 8 9493 40 16 7 9 10 10 21 15 12 10331 15 5863 3350 2792 1396 6 3 8 2792 11727 2 1117 558 1675 2 558 1954 1396 0 2 
100 9 21 9 12564 10331 3350 3630 14 8 22 24 42 14 7 3 9 2 9 6143 9326 24 8 9 12 15 13123 10 11 10 57 13123 13 14798 13402 16 29 12 1 5026 15 33 29 9 4188 2 6 7550 17 9 11324 46 36 15 8305 11168 13 9772 5 7 2 4467 9 12 57 16 26359 91 28 48 9493 13 91 8097 7259 9 9 44 15 30 17 15 16 8097 5 4 1117 4 3 12 5026 28 3 3 2 4 2513 10 1954 3 2 0 

;param cto[*,*]
: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100:=
0 0 44 45 46 42 41 44 45 42 44 42 44 40 40 44 43 43 43 44 44 43 41 42 44 47 44 40 39 39 43 42 41 44 42 44 45 45 42 45 44 40 43 42 44 43 43 48 44 43 46 41 42 40 38 42 43 43 42 43 41 41 42 42 44 46 47 49 46 42 40 45 45 42 41 42 43 40 41 43 42 42 43 42 42 42 46 44 41 41 39 44 42 41 45 40 40 40 41 42 45 46 
1 44 0 44 40 44 44 42 45 43 41 40 46 41 46 50 46 49 49 42 43 41 47 49 46 43 44 41 40 40 46 40 40 41 40 42 43 45 44 48 45 42 45 45 47 46 44 45 44 43 45 39 40 40 41 42 48 45 45 42 44 43 45 41 46 48 48 42 47 41 38 39 46 44 44 44 45 40 44 41 41 41 40 42 47 44 44 50 44 40 45 41 49 44 44 42 43 43 47 44 43 45 
2 45 44 0 48 41 42 44 44 44 46 49 47 42 43 42 40 42 44 43 46 47 40 40 42 44 43 44 42 41 45 49 44 51 45 46 48 47 40 44 42 43 40 40 41 42 44 50 46 45 48 44 46 46 40 42 43 41 39 39 40 42 42 49 47 49 49 48 44 43 47 45 48 40 39 40 40 43 43 49 45 43 49 44 43 43 41 43 39 44 41 47 41 40 41 40 40 41 40 41 41 41 
3 46 40 48 0 42 49 44 48 46 40 43 45 40 44 51 46 47 47 44 45 42 46 48 45 40 46 41 41 41 39 45 42 43 39 40 42 48 46 49 44 42 45 46 47 47 50 47 46 45 51 39 40 43 42 41 42 44 45 42 45 45 46 44 44 47 44 43 49 39 45 42 42 43 43 44 48 39 38 39 38 39 39 45 45 46 46 48 45 43 47 44 50 45 45 44 44 48 45 46 45 46 
4 42 44 41 42 0 45 43 46 47 45 46 48 40 42 45 43 46 47 45 48 46 40 40 44 41 40 40 43 42 42 49 45 47 47 44 50 50 48 47 39 40 41 47 44 49 47 48 48 47 50 47 45 48 42 39 39 43 42 41 44 45 46 47 52 50 48 47 41 45 47 45 46 43 40 40 40 42 42 44 43 41 44 46 46 46 45 47 43 46 47 51 45 44 44 43 43 48 43 44 48 44 
5 41 44 42 49 45 0 40 41 40 47 44 44 44 40 41 43 40 43 40 43 46 43 44 46 47 47 43 42 42 47 45 43 46 46 48 48 44 44 46 46 42 44 41 43 41 44 42 42 42 45 48 46 41 42 45 46 45 42 42 43 38 43 43 49 50 53 47 48 49 46 44 48 48 43 44 45 44 45 47 46 45 50 41 39 38 39 44 41 42 40 45 40 40 39 40 40 39 40 39 39 40 
6 44 42 44 44 43 40 0 41 41 45 43 48 42 39 42 46 41 41 40 43 45 42 43 45 45 45 41 40 41 45 44 46 49 44 46 47 48 40 44 45 40 47 41 46 45 41 43 43 42 45 43 44 40 40 44 45 44 41 40 39 39 44 43 49 46 48 47 46 44 41 43 47 42 42 43 43 46 43 45 44 43 45 41 40 40 40 42 44 42 39 44 40 43 39 38 39 38 39 43 43 40 
7 45 45 44 48 46 41 41 0 40 44 40 40 44 42 45 46 47 42 43 44 43 45 46 48 46 47 47 41 42 46 42 44 42 44 46 46 41 43 46 51 44 46 45 46 44 41 41 40 39 42 43 43 39 42 45 47 51 45 43 46 41 43 43 41 43 47 44 49 44 41 41 49 46 45 46 50 43 44 49 44 45 44 42 40 42 43 44 44 43 41 45 43 43 42 42 42 42 43 43 42 44 
8 42 43 44 46 47 40 41 40 0 46 42 46 45 42 44 49 46 40 40 41 49 45 46 48 48 48 44 46 47 51 44 42 44 46 48 48 41 42 48 48 44 46 44 45 43 39 43 40 39 42 44 45 41 47 47 48 47 45 43 45 40 41 41 43 44 49 47 50 46 46 43 47 46 45 46 47 45 46 51 46 50 46 43 43 44 42 42 43 45 41 43 42 46 41 42 42 41 42 42 41 42 
9 44 41 46 40 45 47 45 44 46 0 42 44 42 49 49 49 49 48 45 45 40 45 47 48 46 45 43 47 42 41 40 42 42 39 40 39 47 47 51 46 45 47 48 49 49 47 51 46 45 47 40 39 44 44 43 44 46 47 45 47 46 52 43 43 46 41 40 48 42 42 45 43 46 46 46 50 45 41 40 40 42 39 45 46 51 47 50 47 43 48 42 48 51 47 46 46 46 47 51 46 48 
10 42 40 49 43 46 44 43 40 42 42 0 40 44 48 47 48 46 45 42 40 40 45 47 49 46 47 44 41 42 45 40 39 40 42 44 44 47 45 49 48 44 47 46 52 47 47 43 42 41 42 42 41 41 43 45 47 47 46 48 44 43 45 43 39 42 44 46 50 48 40 39 43 46 46 47 47 42 43 47 43 44 42 41 43 44 49 47 45 39 42 43 46 45 44 44 48 44 45 45 44 46 
11 44 46 47 45 48 44 48 40 46 44 40 0 45 45 48 52 46 45 42 39 42 47 49 50 51 49 49 43 44 47 41 41 40 44 46 46 41 46 49 50 46 49 47 49 47 43 42 44 40 40 47 43 42 45 51 49 49 47 45 49 43 49 39 39 44 46 43 51 46 42 41 44 48 47 48 49 44 45 46 49 46 44 41 43 44 46 47 46 40 43 40 46 46 45 45 45 48 46 46 45 46 
12 40 41 42 40 40 44 42 44 45 42 44 45 0 46 46 44 45 46 43 46 43 40 42 43 40 42 39 40 43 40 46 42 44 41 42 44 51 48 47 46 40 43 44 45 46 46 50 46 45 48 44 42 42 40 39 41 42 43 44 43 44 45 44 45 51 46 45 44 39 41 42 44 45 41 42 42 39 39 45 40 39 41 44 44 45 44 47 46 43 42 44 45 43 48 42 43 43 43 44 43 44 
13 40 46 43 44 42 40 39 42 42 49 48 45 46 0 42 41 41 42 41 45 45 40 42 47 48 44 40 40 41 48 48 43 46 44 46 47 46 40 44 44 40 42 40 42 42 43 44 48 43 50 43 45 41 39 43 44 42 40 39 39 40 41 44 46 47 53 47 45 47 46 43 47 41 41 45 46 42 43 45 48 47 45 42 41 41 40 46 39 43 40 45 41 43 44 38 42 39 39 40 40 40 
