set O:= 0;
set N:= 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100;
set K:= 1 2 3 4 5 6 7 8;
param V:= 8;
param cp:= 200;
param dm:= 5.0;
param o:=
55 14 12 13 33 3 35 17 36 25 17 22 87 6138 11915 22 13 38 42 21 43 32 6 10 7 5 4 9 23 10 6860 19 15526 38 12 23 61 26 19 24 4 9 19 29 15887 75 20942 94 46 23 25997 10 27 19 12 3 0 5 11554 9749 17 19 37 19 42 25997 19498 20 6 25 16 30 65 8 7 14 6499 8305 7944 12 10 5416 11554 21 23 38 21 27 25 19 13721 78 19 59 18 13 55 14804 17 18 31 16 
56 12 15 6499 48 3 15165 11915 18 19137 22 19137 90 10 9388 17 10 16 18415 16 22026 21 3972 2889 3 9 20 6860 12 9749 11 71 65 21 14443 20 21 25 48 19 3 6499 5 13 22 19 38 45 22 25 26 51 18 16 11 6 5 0 15 7944 25 15165 15 19498 22387 30 23 22 22 10 55 21 25 3 14 3 1 11 12 18 12999 36 17 18415 33 16609 17 17693 9027 17332 14 43 14 13 13360 43 12 12277 10 12638 13 12638 
57 20 11 1110 11 17 5329 8 10889 17 24 10658 15077 26 3 19 1554 26 8 6661 14 78 3 3 10 18 12 4885 7 5773 10 43 18 13 65 24 44 63 8 7539 10110 7 3 2234 4 23 32 10214 13960 15 68 8 18 6883 4219 13 11554 15 0 3 4 6 6422 11 51 21 26 22748 13 32 7772 39 24 7 3 3 3775 8 16 22 9548 7550 68 9 7 7 6 9 1554 18 10 24 6 3 6 4 2887 4 2443 5 4 5 
58 2 13 4 19 27 19 3 9 8 17 9 15 6 1 7259 5 29 14 9 10889 16 9 5 10110 14 42 3250 6 5 14 38 8 24 14 19 19 13402 6 11 19 2 4 5026 7259 7539 7106 8882 11448 38 14240 8305 14 4219 1 30 9749 7944 3 0 3 5 6701 9493 48 31 26 17332 13 17 23 17 17 12 2665 4 8 7 8666 26 11 10 13 8 7 5551 11 11 2443 9 12 46 7 3 5 2220 3 12 3 4747 3553 5 
59 5 18 3331 28 12277 2 2 7 5 17693 13 11 45 1998 5 5 3 4 4 13 17 5 24 27 16 20 10 6 9 17 11168 16 16 15165 21 84 11 2 7 58 4219 7 4 6 16 4441 7 9 10 26 49 64 5 8 13 17 25 4 3 0 9 3 9493 12564 14798 30 20220 18 15 8 9772 25 7 11 5995 13 13 17 35 62 13360 16248 5 4 11 1 5026 1998 9 3 12 8 1 1 1 888 666 2 1 0 2 
60 4 6217 11 17 14443 2 2 3553 2443 13 13 28 15 4 27 28 8 5 1332 12 36 8 7994 34 13 18 12 4 5 42 9 5 8660 9 11546 12 6661 3909 35 69 11 7994 6422 8655 7 3 4 5107 4 10 8 9 2887 4 11 19 15165 6 5 9 0 4 5551 9 12 55 12 20581 8660 6 6439 11546 30 9 16 10 28 9 10436 9326 8660 10 4 1 1332 4 6 4219 4441 8 7772 4188 2887 2792 10 3 4 3331 3630 2 4467 
61 6980 13 27 13123 17 2 4 8 6 16 45 11 14 5026 3909 7259 1 3 9 20 14519 10 9772 21 19 24 12 10 8655 17 14 9214 28 15 17 23 10 4 6 22 9 12 9 7 2792 4188 9 8935 7818 12285 13 13960 7 14 14 37 15 6422 6701 3 4 0 13 13123 59 20 17 20942 16 37 11168 19 11 36 11 10889 13 14 16 16 14 14519 26 4 2 1117 11 19 8655 6 13123 3 2792 2 3909 15 11 3630 2 9 9 
62 28 21 9 11915 35 26 10 2 18 22 2 3 14 37 17 47 14 15 8 3 32 10 13 22 34 19859 25 23 12 62 9 3 4188 21 14804 14 25 10610 15636 84 9 24 26 15 16 23 5 18 3350 11 11 36 5 8097 62 19 19498 11 9493 9493 5551 13 0 3 7 61 10471 31 53 5 5 25 12 10 11 47 10 14 27 25 15 45 3 20 13 13 15 11168 2 13 3 11 10 9493 17 9 10 11 13 11 12 
63 9493 7 23 14 20 9 11 6 28 42 2513 3 59 12285 21 18 28 9770 6439 17 6 11546 13545 24914 18054 22387 15 8376 15 32 4188 4747 2234 22 58 16 7259 13681 19 47 12 13989 15915 23 15915 16 7 26 8 23 12 8666 9 10889 20 42 22387 51 48 12564 9 13123 3 0 4 51 7944 27 15 6701 6 14 25 11991 16 17 12277 13 15 13 16 12 7 7550 18 17 61 14 4747 9493 1117 57 13123 50 13 12564 47 27 27 13 57 
64 51 11 70 16 24914 10 54 7539 15 19 7 4 15 17 75 23 32 43 8 5 23 20 82 29608 18149 27081 61 12 15 34 8376 32 23 16248 19498 20 7 18 25 57 32 21 36 26 35 9 6883 7 28 3350 24 13721 10 13960 17590 25997 30 21 31 14798 12 59 7 4 0 19 15 40 61 21 34 15165 38 23 19824 20661 17 56 75 57 15915 17 6661 10 13 15 34 16752 9 12006 5 32 15 15 14240 14798 17 16 31 14240 21 
65 22 13 23470 14 20581 15 21303 17693 55 6499 12999 62 19 22 28 113 43 32 12213 18 14 27 24914 26 19 41 71 16 32 13 19 28 20 19 32 5 25 19545 28 47 22 52 21 26 25 17 15 26 19859 40 15 33 19 38 69 19498 23 26 26 30 55 20 61 51 19 0 5 25997 17 56 11554 14 90 22387 29 97 15 13 9027 13 14443 8666 49 13767 15099 79 29 31 15526 79 11554 26 24553 18986 22026 23109 29 48 22 24 20382 
66 14 11 20581 11 24 11991 17693 13360 14 10 8 22 27 18415 19824 32 18149 14 12 12999 3 77 28 98 19 19859 31 13 13 25 5416 9749 5 9 8666 6 35 34 22 22026 17 26 73 41 19545 15 47 15887 30 16 9 5 27 17 64 20 22 22748 17332 20220 12 17 10471 7944 15 5 0 28 12 20 14 3 20581 40 21665 22387 45 11 10 19 52 9 37 44 25 21 19824 20942 14 15887 26 70 21 15915 74 78 21 21 67 79 70 
67 31 18415 12277 15 9 26 22 29 49 20220 30 34 25 15165 21 13 20942 30 21 27081 45 12 10 5 22 7 48 16971 14804 15 44 43 25636 18 18054 27 38 22 22 4 11915 18 62 32 20220 50 111 27803 28 126 16609 20 79 56 9388 6 22 13 13 18 20581 20942 31 27 40 25997 28 0 14 18415 21303 45 8 9027 10 13 16 18 16971 15887 13 36 23831 22026 24 38 23109 14804 45 23 103 21 35 18776 18 18 23 15887 20 37 36 
68 9 8 8 4 7 9 46 21 41 30 12 12285 3 10 17 10 17 11 10 16 11 19 8 12277 4 30 5055 8 5416 12 9388 10110 13 19 6499 9 16 11168 68 11 4663 15 23 13402 16 44 13 13960 25 20 4333 29 12 7 7 25 10 32 17 15 8660 16 53 15 61 17 12 14 0 7 10 12 5329 5551 5995 8 5 1805 4694 3 722 5416 10 19 40 12006 20 51 14 10832 13 50 15 22 13 25 12999 16 13 55 48 
69 4 1 7 6 12 6 6 4747 6 16 3909 6701 6138 6 48 10 11 10 3997 14 9 7 10 16248 14 55 6499 2 4 39 7 2 25 7 13 12 10331 9 15 59 20 9 10 13 13 9 9 8376 27 10331 14 5777 6 18 12 16 55 7772 23 8 6 37 5 6701 21 56 20 18415 7 0 10 10471 28 27 9 16 5 6 8666 7222 15 7 5 22 7 36 48 8376 4 6 6 12 8 8097 25 6980 14 7818 10 8 9493 
70 6 2 35 30 14443 9 9 10 6439 6 2234 5305 11 8655 28 11324 25 10 5 7 4333 32 11 78 16 32 19 4 14 14 2 4 5 12 40 11 20 14 17 18 6883 22 12564 17 27 7772 7772 9 7 9214 5 5 4467 9 13 30 21 39 17 9772 6439 11168 5 6 34 11554 14 21303 10 10 0 8 36 9 38 13 26 29 9 7583 9 7 5107 13 32 10889 28 11 3071 6422 4 13 10331 10 8655 19 10 10331 14 9493 13 
71 14082 9 19859 10 19 14 17693 15 15 3 10110 53 11915 20 22 25 19 14211 13 61 4333 17693 85 22748 48 17 14082 16 14 38 6499 11 16 5777 5416 2 40 16752 22616 22 33 22 18149 41 78 16 14 18054 21 74 10 9 18 30 14 65 25 24 17 25 11546 19 25 14 15165 14 3 45 12 10471 8 0 19 19 25 26 10 9027 7 8 14 6 11 24 15 19 80 41 49 20 38 18 20581 16194 23 24 24 81 17 40 70 
72 4885 29 11 8 3 8 6 12006 12 15887 42 19 4 17 9 6 10331 20 9 30 35 1 3 9 5773 26 4 6 9 28 9770 8660 24 26 61 37 35 15 12006 19 5 2 8 7539 11 20 12213 15 14 18428 9 17 7 3997 4 8 3 7 12 7 30 11 12 25 38 90 20581 8 5329 28 36 19 0 666 1 4 6 7 17 7 6 55 39 8660 17 11 12006 5 36 6217 13 18 5551 9 5107 6 7 5 7818 12 8097 
73 6 28 2 7 4 9 6 22 19 64 9992 14798 16 7 8 16 38 11 7 18 17332 1 2 6 7 8 3 7 18 14 19 16 14 12999 31 23 16752 6701 12 7 7 4 22 14 9 10 11546 16 14 35 27 19 14 4 4 7 14 3 2665 11 9 36 10 11991 23 22387 40 9027 5551 27 9 19 666 0 4 1554 5551 5995 55 7328 6 15 9 8 9 31 12 4 9 6 11324 32 4885 7259 4441 4 21 5 14 6 7259 
74 6 7994 3 29 4 9 7 12564 11 68 22 20 10 4 17 4 20 11 8216 31 19 6 1 5 6 29 5 13 5 9 42 10 16 14 16609 19498 18 7259 11 20 6 3 6 8 20 21 14 15915 14240 18986 8 16 9 4441 5 14 3 3 4 5995 16 11 11 16 19824 29 21665 10 5995 9 38 25 1 4 0 1 13 13 30 32 12 15 41 36 17 10 15 8 12 6 12435 8655 22 9 21 5 7 5 31 7 9 
75 7 34 4 8 14 8438 13 13 22 18 46 34 21 5 9493 4 22 10 9104 16 19 8 888 6 12 6499 4219 14 6 7550 10880 9770 26 19 66 20 75 9 15 8 7 2 28 7539 21 14 16 16752 30 25 16 21 8438 5107 5 6499 1 3775 8 13 10 10889 47 17 20661 97 22387 13 8 16 13 26 4 1554 1 0 6883 14 19 8 7 17 11 38 37 9 12564 10 12 7328 16 9493 8 18 12 5995 14 12 9 8 9 
76 22 4 6217 4 10 7994 9 8376 8660 6 9388 10331 2528 11 26 36 15 20 26 11 8305 4885 14 15 7 12 5 10 13 5416 29 7222 43 5 7 12 13960 13 16 22 5 8 10889 26 13123 9548 13 15 41 16 1805 23 9 6 5 8305 11 8 7 13 28 13 10 12277 17 15 45 16 5 5 26 10 6 5551 13 6883 0 1 5416 5 3 5 8 8 35 12 57 45 9027 35 12 11448 48 10 39 10832 10832 22 20 13 44 
77 27 5 6883 722 33 36 22 37 9548 6138 10110 12 2889 12 13960 10 15 12 7 46 10 5329 7 14 10 9027 5 8 5 3972 30 9 11 6 23 8666 14798 11168 19 22 6 33 15 17 14 21 11324 14 11 18 5 7 9388 7222 6 7944 12 16 8666 17 9 14 14 13 56 13 11 18 1805 6 29 9027 7 5995 13 14 1 0 5 4 9 4 9 8660 19 23 61 12638 10110 10110 12 12285 15 11 12 48 25 14 12 27 15 
78 22 29 16 3250 46 12 15165 15 11 5 12 15526 7 19 69 40 34 17 9326 16609 7222 12638 15887 68 8 46 10 40 10 7 9 10832 11 3 2 19 27 16 20382 18 12277 17332 15 22 19 16 26 24 22 20581 6 4694 51 45 10 12 18 22 26 35 10436 16 27 15 75 9027 10 16971 4694 8666 9 7 17 55 30 19 5416 5 0 2 11 2166 10 10880 11991 15077 18428 34 14 27 48 31 20 14 31 65 17 34 29 19 30 
79 9027 23 9 1083 10110 40 52 13 21 4333 13 11 5055 13 17 11 15077 24 9 48 8 7 35 16 22 10 30 8 27 3250 7222 38 11 2 3611 6499 15636 13 23 16 6217 9548 27 63 15915 11324 49 27 49 15077 14 4333 43 9 14 10 12999 9548 11 62 9326 16 25 13 57 13 19 15887 3 7222 7583 8 7 7328 32 8 5 4 2 0 3972 2 10 9770 11 13402 21 14804 22 48 14 28 31 16 13 14 18 19 26 16 17 
80 8 6860 8 2889 6138 36 22 21 10 33 12277 12564 9 10 55 10 13681 11324 7994 16 12 5 13 23 4 8 9 8 11 3250 10110 21 55 5416 7222 11 18 11 34 11 6 8 11168 13123 13960 44 12213 14 50 16194 9 10 10471 8 2889 5416 36 7550 10 13360 8660 14 15 16 15915 14443 52 13 722 15 9 14 6 6 12 7 3 9 11 3972 0 6 9326 37 9992 23 15356 12 13 43 16 25 13 11168 11193 24 12638 14 11168 13360 15 
81 9749 20 15 6 15 10 15 12638 13 3 10 52 9 13721 16473 25 17 15 8216 29 6 25 16248 20 7583 25 38 10 7944 5416 5777 11 11 1 4 5 24 13402 39 15165 11554 17 15 67 18 11324 12 21 15165 18054 3611 3 10832 10471 18 11554 17 68 13 16248 10 14519 45 12 17 8666 9 36 5416 7 7 6 55 15 15 17 5 4 2166 2 6 0 8882 9770 22 13960 35 32 13 12 12 14798 65 13123 18 15165 15 15887 54 20 16 
82 6 6 7994 18 17332 5 8 1 1 19 5 3997 8216 23 41 11 30 4219 4 12 8 9 21 23 45 20 9 5 7 22 6217 4 6 11 12 45 3997 15 13 21 29 10658 10051 49 9 5 2887 3 1 4885 7106 8 3 12 11 21 18415 9 8 5 4 26 3 7 6661 49 37 23831 10 5 5107 11 39 9 41 11 8 9 10 10 9326 8882 0 3 4 28 35 7 2665 3553 5551 16 6 7 20 7 4663 24 9 4663 8097 
83 9 6 7 9104 15887 2 6 3 2 42 6217 6217 9 18 8 16 6 2 1332 6 36 31 18 21 11324 19137 14 5 5995 14 30 4885 34 9 13 14 6 6 10 75 25 36 7 12 6422 2 4 4219 13 7106 30 10 4 20 9548 23 33 7 7 4 1 4 20 7550 10 13767 44 22026 19 22 13 24 8660 8 36 38 8 8660 10880 9770 37 9770 3 0 5 5 7 5107 5 3 15 20 4 15 4 15 3 4219 9 2665 5 
84 11 30 7 13 65 4 6 5 3 12 15 9 35 5 7 7106 12 3 3 7 10658 31 10 74 24 25 9 11 7 12 11 13 20 10214 26 55 6661 8 7 75 7 17 8 34 4747 2 4219 5551 4663 10 9 11 5 6 10214 38 16609 7 5551 11 1332 2 13 18 13 15099 25 24 40 7 32 15 17 9 17 37 35 19 11991 11 9992 22 4 5 0 6 4 9 6 4 9104 7 6 2513 3331 13 3 8 3350 2220 4 
85 6 10051 21 50 16 2234 4 10 12 60 11 48 20 3909 4 6143 1675 7 5026 21 28 8097 8655 15165 16 17693 8 9 8097 29 12285 37 17 13 16 18 14 1117 6 20 8 10 3350 5584 10 6 8 9493 10 13123 12 54 13 6143 13 21 17 6 11 1 4 1117 13 17 15 79 21 38 12006 36 10889 19 11 31 10 9 12 23 15077 13402 23 13960 28 5 6 0 4 3 11 18 52 1 1675 1 3 3 2 2513 1 1396 1117 
86 11 13 8655 64 37 4 6701 9772 28 18428 13681 13681 13681 7 4 8097 7 3 15 12006 17 46 23 18776 35 22026 11727 21 46 22 61 12006 66 21 79 20941 23 9 7 22 20 14 5584 6701 2 22 8376 21 11 17 28 16752 9214 20 60 27 17693 9 11 5026 6 11 15 61 34 29 19824 23109 20 48 28 80 12006 12 15 12564 57 61 18428 21 15356 35 35 7 4 4 0 7 45 7539 19 6 5 4 8 6 5584 7 4 6 4 
87 5 37 2 55 9749 15 3 10 6661 17693 13 13123 10 2 4188 2887 5026 6 5107 48 20 8 3997 10471 14 13360 8 5 8 62 13 9493 18 17 75 21 13681 2 7259 14 2887 4 2 5 19 6439 9 15 13 19 25 16248 6 4 11193 25 9027 1554 2443 1998 4219 19 11168 14 16752 31 20942 14804 51 8376 11 41 5 4 8 10 45 12638 34 14804 12 32 7 5107 9 3 7 0 11 15 17 5 1554 3 1998 1332 2220 1 10 2 3 
88 5305 5 7994 42 15526 5329 12 2 4 12 4 16 10471 15 13 13 10 8 2887 15 17 33 41 19859 30 18054 21 5 8 14082 5 2 5305 10 28 16 8 8935 14240 75 27 21 11 55 12 11 21 6 5 7 8 33 5 13 17 19 17332 18 9 9 4441 8655 2 4747 9 15526 14 45 14 4 3071 49 36 9 12 12 9027 10110 14 22 13 13 2665 5 6 11 45 11 0 4747 4188 19 8376 32 9 8 6980 9 8655 8 12 
89 2 6 18 11 12 11 1 6 3775 14 14 17 10 9 9 7 5863 9 3 15 51 5329 28 19 28 16 6860 9 7 13721 8 6 12 11193 62 19 9493 9 10051 59 4 7106 7 10 6980 9 7 8 23 42 35 46 2 2443 11 13721 14 10 12 3 8 6 13 9493 12006 79 15887 23 10832 6 6422 20 6217 6 6 7328 35 10110 27 48 43 12 3553 3 4 18 7539 15 4747 0 11 5305 12 7 4 2443 2 3 4188 2220 5026 
90 18 5584 14 23 19 10 10331 6 9 11 2 6 27 13 16473 55 18 40 26 6 10 22 26 48 21 26 14 15 11 59 3 5 1117 10 12999 11554 8097 13402 18707 28 19 54 15356 20 15636 34 7550 9 13 28 10 14 7 13 16609 78 43 24 46 12 7772 13123 3 1117 5 11554 26 103 13 6 4 38 13 11324 12435 16 12 12 48 14 16 12 5551 15 9104 52 19 17 4188 11 0 17 50 12285 22 24 11448 12844 15 11727 28 
91 14 11 22 13 14443 6 5 8655 8 64 12006 14 21 18 3 6 2 3909 12 11448 15077 8 10 15165 16 20 8655 32 9 15077 15 10 59 13960 19 18 48 1396 9 16248 6980 8 4 9 3 6 8655 10331 37 55 23 57 8 14 12006 19 14 6 7 8 4188 3 11 57 32 26 70 21 50 12 13 18 18 32 8655 9493 11448 12285 31 28 25 14798 16 20 7 1 6 5 19 5305 17 0 2 6 7 3071 2792 6 1117 2 3 
92 16 18 2887 14443 11915 4 2 7818 5 18 21 48 43 2 4 3997 3350 3997 5 12 69 5107 22 15 15887 15526 10 5 8666 21 23 8655 54 15526 19498 43 12 1 6701 18 16 6 3 21 4 6 7106 10051 17 54 12638 16248 9 4 51 59 13 3 3 1 2887 2792 10 13123 15 24553 21 35 15 8 10331 20581 5551 4885 22 8 48 15 20 31 13 65 6 4 6 1675 5 1554 8376 12 50 2 0 1 1332 1 1 666 2 888 3 
93 6 9214 5026 23 15 1675 2513 8 5584 16 13 11448 9 3 5 7 2234 3909 9 11 27 7539 8376 15 15 16971 8 8 29 27 23 17 54 15 16 34 12 2 13 16 8 8097 5 5863 4 6 10 9214 31 12564 41 16 6 22 10889 18 13360 6 5 1 2792 2 9493 50 15 18986 15915 18776 22 8097 10 16194 9 7259 9 18 10 11 14 16 11168 13123 7 15 2513 1 4 3 32 7 12285 6 1 0 3 4 1 2 1 558 2 
94 2665 15 6 12277 10471 10 666 6422 4885 15526 9214 42 10 888 22 4885 4747 6 3 9 19 4441 22 12999 16 14 7 3331 6499 14443 20 7 11727 16 69 24 11 2513 34 13360 4 22 4 8 21 10 8 12 16 16 42 17 4 3 45 13 43 4 2220 1 10 3909 17 13 14240 22026 74 18 13 25 8655 23 5107 4441 21 12 39 12 31 13 11193 18 20 4 3331 3 8 1998 9 4 22 7 1332 3 0 666 2 1332 10 1332 4 
95 6 16 5 14 43 10 2 29 21 18 10 46 11 1 4747 5 5 4441 14 10331 20 9 5329 12638 19 14443 8 4 7 61 22 9 12844 16 36 25 15 2 30 53 7 5329 3350 23 9 6 7328 11 9 26 22 19 5 3 46 55 12 2887 3 888 3 15 9 12564 14798 23109 78 18 25 6980 19 24 6 4 5 5995 10832 48 65 14 24 15165 7 15 13 3 6 1332 8 2443 24 3071 1 4 666 0 1 3 2 1 2513 
96 7 9 4 13 12 6 1 26 4441 66 9214 11 12 2 5 6 7 3775 2887 9214 16 6 6217 16 17 15526 17 16 7583 15887 41 8 13 14 37 22 13 2 7539 29 5 12 5 7 19 4 6439 36 7259 15 13 30 14 13 13 14804 12277 4 12 666 4 11 10 47 17 29 21 23 12999 14 10 24 7 21 7 14 10832 25 17 18 12638 15 4663 3 3 2 5584 2220 6980 2 11448 2792 1 1 2 1 0 1332 3 444 10 
97 5 9 2220 13721 14 2887 1998 8097 12 71 12 14 20 1332 3909 4 5 4663 4219 45 19 18 20 12277 61 14443 30 9 7944 20 11448 8655 55 15 75 23 12564 6 9 12999 3 4885 3 20 5 22 9 11 37 17 15 15887 5 7 46 17 10 2443 3 2 3331 3630 11 27 16 48 21 15887 16 7818 10331 81 5 5 5 12 22 14 34 19 14 15887 24 4219 8 2513 7 1 9 3 12844 6 666 2 1332 3 1332 0 2 1554 1954 
98 23 9772 4467 12006 26 2513 3 9 7 15 45 12285 38 3071 3 6 5 6 5305 12 28 9 7818 14 54 17 9 13 7539 15 15 10 16 14 64 69 11727 0 6 14804 12 15 6 5026 11 7 10 13 10 15 12 13123 6422 22 21 18 12638 5 4747 1 3630 2 13 27 31 22 67 20 13 10 14 17 7818 14 31 9 20 12 29 26 11168 54 9 9 3350 1 4 10 8655 4188 15 1117 2 1 10 2 3 2 0 1396 3 
99 4 8655 5 18 13 5 1 6701 5 17332 11 44 11193 2220 6 6 4 3331 3 19 18 22 26 29 32 16 11 6 17 21 10889 7818 50 61 19137 20942 21 7 9 19 9 6 8 13 4188 16 7 8935 9 14 49 62 4 3775 53 31 13 4 3553 0 2 9 11 13 14240 24 79 37 55 8 9493 40 12 6 7 8 13 27 19 16 13360 20 4663 2665 2220 1396 6 2 8 2220 11727 2 888 558 1332 1 444 1554 1396 0 2 
100 7 21 9 12564 13360 3350 3630 18 8 17 24 52 11 7 3 9 2 9 6143 11727 19 8 9 16 15 16971 8 8 8 57 13123 13 14798 13402 16 23 15 1 5026 19 26 29 9 4188 2 6 9493 22 12 14240 46 28 15 6422 11168 16 12638 5 5 2 4467 9 12 57 21 20382 70 36 48 9493 13 70 8097 7259 9 9 44 15 30 17 15 16 8097 5 4 1117 4 3 12 5026 28 3 3 2 4 2513 10 1954 3 2 0 

;param cto[*,*]
: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100:=
0 0 44 45 46 42 41 44 45 42 44 42 44 40 40 44 43 43 43 44 44 43 41 42 44 47 44 40 39 39 43 42 41 44 42 44 45 45 42 45 44 40 43 42 44 43 43 48 44 43 46 41 42 40 38 42 43 43 42 43 41 41 42 42 44 46 47 49 46 42 40 45 45 42 41 42 43 40 41 43 42 42 43 42 42 42 46 44 41 41 39 44 42 41 45 40 40 40 41 42 45 46 
1 44 0 44 40 44 44 42 45 43 41 40 46 41 46 50 46 49 49 42 43 41 47 49 46 43 44 41 40 40 46 40 40 41 40 42 43 45 44 48 45 42 45 45 47 46 44 45 44 43 45 39 40 40 41 42 48 45 45 42 44 43 45 41 46 48 48 42 47 41 38 39 46 44 44 44 45 40 44 41 41 41 40 42 47 44 44 50 44 40 45 41 49 44 44 42 43 43 47 44 43 45 
2 45 44 0 48 41 42 44 44 44 46 49 47 42 43 42 40 42 44 43 46 47 40 40 42 44 43 44 42 41 45 49 44 51 45 46 48 47 40 44 42 43 40 40 41 42 44 50 46 45 48 44 46 46 40 42 43 41 39 39 40 42 42 49 47 49 49 48 44 43 47 45 48 40 39 40 40 43 43 49 45 43 49 44 43 43 41 43 39 44 41 47 41 40 41 40 40 41 40 41 41 41 
3 46 40 48 0 42 49 44 48 46 40 43 45 40 44 51 46 47 47 44 45 42 46 48 45 40 46 41 41 41 39 45 42 43 39 40 42 48 46 49 44 42 45 46 47 47 50 47 46 45 51 39 40 43 42 41 42 44 45 42 45 45 46 44 44 47 44 43 49 39 45 42 42 43 43 44 48 39 38 39 38 39 39 45 45 46 46 48 45 43 47 44 50 45 45 44 44 48 45 46 45 46 
4 42 44 41 42 0 45 43 46 47 45 46 48 40 42 45 43 46 47 45 48 46 40 40 44 41 40 40 43 42 42 49 45 47 47 44 50 50 48 47 39 40 41 47 44 49 47 48 48 47 50 47 45 48 42 39 39 43 42 41 44 45 46 47 52 50 48 47 41 45 47 45 46 43 40 40 40 42 42 44 43 41 44 46 46 46 45 47 43 46 47 51 45 44 44 43 43 48 43 44 48 44 
5 41 44 42 49 45 0 40 41 40 47 44 44 44 40 41 43 40 43 40 43 46 43 44 46 47 47 43 42 42 47 45 43 46 46 48 48 44 44 46 46 42 44 41 43 41 44 42 42 42 45 48 46 41 42 45 46 45 42 42 43 38 43 43 49 50 53 47 48 49 46 44 48 48 43 44 45 44 45 47 46 45 50 41 39 38 39 44 41 42 40 45 40 40 39 40 40 39 40 39 39 40 
6 44 42 44 44 43 40 0 41 41 45 43 48 42 39 42 46 41 41 40 43 45 42 43 45 45 45 41 40 41 45 44 46 49 44 46 47 48 40 44 45 40 47 41 46 45 41 43 43 42 45 43 44 40 40 44 45 44 41 40 39 39 44 43 49 46 48 47 46 44 41 43 47 42 42 43 43 46 43 45 44 43 45 41 40 40 40 42 44 42 39 44 40 43 39 38 39 38 39 43 43 40 
7 45 45 44 48 46 41 41 0 40 44 40 40 44 42 45 46 47 42 43 44 43 45 46 48 46 47 47 41 42 46 42 44 42 44 46 46 41 43 46 51 44 46 45 46 44 41 41 40 39 42 43 43 39 42 45 47 51 45 43 46 41 43 43 41 43 47 44 49 44 41 41 49 46 45 46 50 43 44 49 44 45 44 42 40 42 43 44 44 43 41 45 43 43 42 42 42 42 43 43 42 44 
8 42 43 44 46 47 40 41 40 0 46 42 46 45 42 44 49 46 40 40 41 49 45 46 48 48 48 44 46 47 51 44 42 44 46 48 48 41 42 48 48 44 46 44 45 43 39 43 40 39 42 44 45 41 47 47 48 47 45 43 45 40 41 41 43 44 49 47 50 46 46 43 47 46 45 46 47 45 46 51 46 50 46 43 43 44 42 42 43 45 41 43 42 46 41 42 42 41 42 42 41 42 
9 44 41 46 40 45 47 45 44 46 0 42 44 42 49 49 49 49 48 45 45 40 45 47 48 46 45 43 47 42 41 40 42 42 39 40 39 47 47 51 46 45 47 48 49 49 47 51 46 45 47 40 39 44 44 43 44 46 47 45 47 46 52 43 43 46 41 40 48 42 42 45 43 46 46 46 50 45 41 40 40 42 39 45 46 51 47 50 47 43 48 42 48 51 47 46 46 46 47 51 46 48 
10 42 40 49 43 46 44 43 40 42 42 0 40 44 48 47 48 46 45 42 40 40 45 47 49 46 47 44 41 42 45 40 39 40 42 44 44 47 45 49 48 44 47 46 52 47 47 43 42 41 42 42 41 41 43 45 47 47 46 48 44 43 45 43 39 42 44 46 50 48 40 39 43 46 46 47 47 42 43 47 43 44 42 41 43 44 49 47 45 39 42 43 46 45 44 44 48 44 45 45 44 46 
11 44 46 47 45 48 44 48 40 46 44 40 0 45 45 48 52 46 45 42 39 42 47 49 50 51 49 49 43 44 47 41 41 40 44 46 46 41 46 49 50 46 49 47 49 47 43 42 44 40 40 47 43 42 45 51 49 49 47 45 49 43 49 39 39 44 46 43 51 46 42 41 44 48 47 48 49 44 45 46 49 46 44 41 43 44 46 47 46 40 43 40 46 46 45 45 45 48 46 46 45 46 
12 40 41 42 40 40 44 42 44 45 42 44 45 0 46 46 44 45 46 43 46 43 40 42 43 40 42 39 40 43 40 46 42 44 41 42 44 51 48 47 46 40 43 44 45 46 46 50 46 45 48 44 42 42 40 39 41 42 43 44 43 44 45 44 45 51 46 45 44 39 41 42 44 45 41 42 42 39 39 45 40 39 41 44 44 45 44 47 46 43 42 44 45 43 48 42 43 43 43 44 43 44 
13 40 46 43 44 42 40 39 42 42 49 48 45 46 0 42 41 41 42 41 45 45 40 42 47 48 44 40 40 41 48 48 43 46 44 46 47 46 40 44 44 40 42 40 42 42 43 44 48 43 50 43 45 41 39 43 44 42 40 39 39 40 41 44 46 47 53 47 45 47 46 43 47 41 41 45 46 42 43 45 48 47 45 42 41 41 40 46 39 43 40 45 41 43 44 38 42 39 39 40 40 40 
