set O:= 0;
set N:= 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100;
set K:= 1 2 3 4 5 6 7 8;
param V:= 8;
param cp:= 200;
param dm:= 2.0;
param o:=
55 10 12 8 20 2 21 13 22 16 10 22 53 3775 9214 14 8 24 26 13 27 20 4 6 4 3 3 7 18 8 4219 19 15526 38 7 14 37 16 12 15 2 7 12 18 9770 46 12879 58 28 14 15987 6 16 14 9 2 0 3 7106 7539 10 12 23 19 42 15987 11991 13 4 15 16 30 40 5 4 8 3997 5107 4885 7 6 3331 7106 13 14 23 13 16 16 19 10610 78 12 36 11 10 34 9104 11 11 19 10 
56 9 15 3997 29 2 9326 9214 11 11769 13 19137 55 6 7259 11 6 10 11324 10 13545 13 2443 1776 2 6 12 5305 9 7539 7 71 65 21 8882 12 13 16 29 12 2 5026 3 8 14 12 24 28 14 16 16 31 11 12 8 4 3 0 9 6143 15 9326 9 19498 22387 19 14 14 13 6 55 21 16 2 9 2 1 7 8 11 7994 22 10 11324 20 10214 11 10880 5551 17332 11 43 8 8 8216 34 7 7550 6 7772 8 7772 
57 26 17 1110 11 11 8666 11 14082 27 18 17332 11991 26 4 15 1554 20 13 10832 11 60 3 3 6 18 7 6143 9 7259 10 69 29 21 40 19 34 50 6 5995 6217 8 3 1776 3 19 52 16609 11102 12 54 8 14 8655 5305 13 7106 9 0 4 4 9 5107 18 82 17 20 17590 8 32 12638 64 19 7 3 3 3775 8 16 14 9548 7550 52 15 11 11 5 7 1554 29 13 40 5 3 4 6 2887 4 2443 4 4 4 
58 3 17 5 15 21 23 4 9 10 13 12 15 4 2 7259 6 29 17 12 10889 12 11 6 7818 10 32 2513 8 4 11 49 10 31 11 14 15 13402 6 11 15 2 5 5026 7259 7539 8935 11168 11448 38 14240 6422 11 5305 1 23 7539 6143 4 0 4 6 6701 12277 62 31 20 13402 10 13 30 22 13 16 3350 5 11 6 6701 20 8 8 10 10 8 6980 11 11 3071 12 15 59 7 4 5 2792 3 16 3 4747 4467 5 
59 6 23 3331 28 7550 3 2 9 8 13681 17 15 45 2513 6 5 4 7 6 16 13 5 24 17 16 12 7 7 7 17 14443 21 21 15165 16 65 14 3 10 36 5305 7 5 8 20 7222 11 12 13 33 49 49 6 9 13 10 15 4 4 0 14 4 12277 16248 19137 23 15636 11 15 10 12638 20 7 11 5995 13 13 17 35 62 13360 12564 8 6 17 2 6499 3250 11 3 16 10 1 1 1 1444 1083 4 1 1 2 
60 6 10110 17 28 8882 3 2 5777 3972 21 21 45 24 5 35 45 11 9 2166 19 59 12 12999 21 22 11 16 5 7 68 15 9 14082 14 18776 20 10832 5055 45 43 13 12999 8305 11193 9 4 7 8305 6 16 13 14 3630 6 18 12 9326 9 6 14 0 5 9027 14 19 90 20 12657 14082 10 10471 18776 49 14 25 16 46 15 16971 15165 14082 17 6 2 2166 5 8 6860 7222 10 12638 5416 4694 3611 12 5 6 5416 4694 3 5777 
61 6980 17 21 16971 11 2 4 11 8 16 58 15 18 5026 5055 5773 2 4 12 26 14519 8 7772 13 24 15 12 10 8655 22 18 11915 36 20 17 23 13 6 8 14 9 9 12 9 3611 5416 12 11554 10110 15887 16 13960 7 14 18 23 9 5107 6701 4 5 0 16 16971 77 20 17 12879 21 48 14443 19 9 28 9 8660 16 18 20 20 18 14519 33 5 3 1444 14 25 11193 6 16971 4 3611 2 3909 19 14 4694 3 12 12 
62 36 27 15 11915 35 42 13 3 29 22 2 4 14 48 22 77 18 24 13 4 32 16 21 22 34 19859 25 30 12 62 12 4 5416 21 14804 14 32 13721 20220 84 14 39 33 20 20 38 9 23 4333 14 11 36 6 10471 62 19 19498 18 12277 12277 9027 16 0 4 9 61 10471 31 53 7 6 25 19 16 18 77 10 14 27 25 15 45 5 33 21 16 20 14443 2 17 4 14 13 12277 22 12 12 15 17 14 16 
63 12277 9 38 14 20 14 14 8 45 42 3250 4 59 15887 27 29 37 15887 10471 22 6 18776 22026 24914 18054 22387 15 10832 15 32 5416 6138 2889 22 58 16 9388 17693 24 47 20 22748 20581 30 20581 27 12 33 10 30 12 8666 12 14082 20 42 22387 82 62 16248 14 16971 4 0 5 51 7944 27 15 8666 7 14 40 19498 27 28 12277 13 15 13 16 12 11 12277 30 22 79 18 6138 12277 1444 74 16971 65 17 16248 61 35 35 17 74 
64 51 14 56 16 15321 17 54 9749 25 15 9 3 15 17 97 18 41 69 13 4 18 16 65 18208 18149 16654 61 12 15 34 10832 42 30 12564 15077 15 5 23 32 35 32 17 47 33 45 14 11193 5 22 2665 24 10610 10 13960 17590 15987 19 17 31 19137 19 77 9 5 0 15 12 24 61 27 43 11727 30 18 15765 16431 17 56 58 57 15915 13 10832 16 21 20 43 21665 12 12006 6 42 20 19 14240 19137 23 20 40 18415 27 
65 17 13 18149 11 12657 24 16473 17693 90 5026 12999 48 15 17 28 87 43 53 19859 14 11 21 19265 16 15 25 55 13 25 10 19 28 20 15 25 4 19 19545 28 29 17 40 21 26 25 27 24 20 15356 31 12 26 15 29 54 11991 14 20 20 23 90 20 61 51 15 0 4 15987 13 56 11554 11 69 17311 23 75 11 10 6980 10 11168 6701 79 22387 24553 79 29 24 15526 61 11554 26 18986 18986 17032 17869 22 37 22 18 20382 
66 11 11 15915 9 15 19498 13681 13360 22 8 8 17 21 14240 19824 24 18149 22 19 10051 2 59 22 60 14 12213 24 10 10 19 5416 9749 5 7 6701 4 27 34 22 13545 13 20 73 41 19545 25 77 12285 23 12 7 4 21 13 49 13 14 17590 13402 15636 20 17 10471 7944 12 4 0 17 9 20 14 3 15915 31 16752 17311 35 8 7 15 40 7 61 72 40 21 19824 16194 14 12285 26 70 16 15915 57 60 16 16 67 61 70 
67 24 18415 7550 9 5 16 17 18 30 12435 30 21 15 11727 13 8 12879 18 13 16654 28 7 6 3 13 4 37 13123 11448 9 44 43 25636 11 11102 17 24 14 14 2 9214 11 38 20 12435 31 68 17098 18 77 10214 12 61 44 5773 4 13 8 10 11 12657 12879 31 27 24 15987 17 0 9 18415 21303 28 5 5551 6 8 10 11 10436 9770 8 22 14655 13545 15 24 14211 9104 45 17 103 13 21 11546 14 11 14 9770 12 23 22 
68 7 8 8 3 4 15 36 27 66 23 12 12285 2 8 23 10 22 18 16 16 9 19 8 7550 3 19 3909 6 4188 9 9388 10110 13 15 5026 7 16 14443 88 7 5863 15 30 17332 20 72 22 13960 25 20 3350 22 9 6 6 15 6 32 13 15 14082 21 53 15 61 13 9 9 0 7 10 9 5329 5551 5995 8 4 1396 3630 3 558 4188 16 30 65 15526 25 51 14 8376 13 65 15 29 10 25 12999 16 16 55 62 
69 5 2 11 6 12 10 8 6138 10 16 5055 8666 6138 8 62 17 14 16 6499 18 9 11 17 16248 14 55 6499 3 4 39 9 3 32 7 13 12 13360 11 19 59 32 14 13 17 17 14 14 10832 35 13360 14 5777 7 23 12 16 55 12638 30 10 10 48 7 8666 27 56 20 18415 7 0 13 10471 46 43 14 27 5 6 8666 7222 15 7 8 36 12 46 62 10832 5 7 8 16 10 10471 32 9027 18 10110 12 11 12277 
70 8 3 56 30 14443 15 11 13 10471 6 2889 6860 11 11193 36 18415 32 16 8 9 4333 52 18 78 16 32 19 6 14 14 2 5 6 12 40 11 25 18 22 18 11193 35 16248 22 35 12638 12638 12 9 11915 5 5 5777 11 13 30 21 64 22 12638 10471 14443 6 7 43 11554 14 21303 10 13 0 8 59 14 62 21 26 29 9 7583 9 7 8305 21 52 14082 36 14 3972 8305 5 17 13360 13 11193 25 13 13360 18 12277 17 
71 10889 9 15356 8 12 22 13681 15 24 2 10110 41 9214 16 22 19 19 23109 21 47 3350 13681 66 13989 37 11 10889 12 11 29 6499 11 16 4467 4188 2 31 16752 22616 14 26 17 18149 41 78 27 23 13960 16 57 8 7 14 23 11 40 16 19 13 20 18776 19 25 14 11727 11 3 28 9 10471 8 0 15 15 20 20 8 6980 6 6 11 5 18 38 24 19 80 32 49 16 38 18 15915 16194 18 19 18 63 17 31 70 
72 6143 48 11 8 2 12 8 15526 20 12285 68 15 4 21 7 6 8216 32 14 24 27 1 3 6 5773 16 5 7 12 28 15887 14082 39 16 47 28 28 12 9548 12 6 2 6 5995 9 33 19859 12 11 14655 9 13 9 5026 4 5 2 7 16 7 49 9 19 40 30 69 15915 5 5329 46 59 15 0 666 1 4 6 7 11 7 6 42 64 14082 28 9 9548 5 59 7818 21 14 5551 7 6422 6 7 5 6217 12 6439 
73 7 46 2 7 3 14 8 29 30 49 16248 11769 16 9 6 16 30 19 12 14 13402 1 2 4 7 5 4 8 22 14 31 27 23 7994 24 18 13323 5329 10 4 9 4 18 11 7 16 18776 13 11 28 27 14 17 5 4 4 9 3 3350 11 14 28 16 19498 18 17311 31 5551 5551 43 14 15 666 0 4 1554 5551 5995 34 7328 6 12 15 13 14 25 10 4 14 7 18415 26 4885 5773 5584 4 21 5 11 6 5773 
74 7 12999 3 29 3 14 8 16248 18 52 35 16 10 6 14 4 16 18 13360 25 15 6 1 3 6 18 6 16 7 9 68 16 26 9 12844 15077 14 5773 9 12 7 3 5 6 16 34 22 12657 11324 15099 8 13 11 5584 5 8 2 3 5 5995 25 9 18 27 15765 23 16752 6 5995 14 62 20 1 4 0 1 13 13 18 32 12 11 66 58 28 8 12 8 19 8 20220 6883 22 7 27 5 7 5 25 7 7 
75 8 55 4 8 9 13721 17 17 36 14 75 27 21 6 7550 4 18 17 14804 13 15 8 888 4 12 3997 5305 18 8 7550 17693 15887 43 11 51 15 60 7 12 5 9 2 22 5995 17 23 27 13323 24 20 16 16 10610 6422 5 3997 1 3775 11 13 16 8660 77 28 16431 75 17311 8 8 27 21 20 4 1554 1 0 6883 14 12 8 7 13 18 62 61 8 9992 10 19 9214 26 7550 8 15 16 5995 14 12 7 8 7 
76 17 4 6217 3 6 12999 7 10832 14082 5 9388 10331 1954 9 33 36 20 32 42 11 6422 4885 14 9 5 7 4 8 10 4188 29 7222 43 3 6 9 13960 16 21 14 7 8 14082 33 16971 15526 21 15 41 16 1396 18 7 5 4 5107 7 8 6 13 46 16 10 12277 17 11 35 10 4 5 26 8 6 5551 13 6883 0 1 4188 3 2 4 14 13 56 15 74 45 9027 27 12 14804 48 13 30 10832 10832 22 26 13 56 
77 21 5 6883 558 20 58 17 48 15526 4747 10110 12 2234 9 18054 10 19 20 12 46 8 5329 7 8 8 5551 4 6 4 3071 30 9 11 5 18 6701 14798 14443 24 14 8 33 19 23 18 34 18415 14 11 18 4 5 7259 5584 5 4885 8 16 6701 17 15 18 14 13 56 10 8 11 1396 6 29 6980 7 5995 13 14 1 0 4 3 7 3 15 14082 31 30 79 12638 10110 7818 12 15887 15 14 10 48 25 14 16 27 19 
78 17 29 10 2513 28 20 11727 15 18 3 12 12006 6 14 90 25 43 27 15165 12844 5584 7772 9770 42 6 28 8 31 8 6 9 10832 11 2 2 15 21 21 26359 11 9493 10658 19 28 25 25 43 18 17 15915 5 3630 39 35 8 7 11 14 20 35 16971 20 27 15 58 6980 7 10436 3630 8666 9 6 11 34 18 12 4188 4 0 2 8 1675 17 17693 19498 19498 23831 34 14 21 48 40 20 18 24 65 17 34 38 19 39 
79 6980 23 9 838 6217 65 40 17 34 3350 13 11 3909 10 22 11 19498 40 15 48 6 7 35 10 17 6 23 6 21 2513 7222 38 11 2 2792 5026 15636 17 30 10 7818 9548 35 81 20581 18415 79 27 49 15077 11 3350 34 7 11 6 7994 9548 8 62 15165 20 25 13 57 10 15 9770 3 7222 7583 6 7 7328 32 8 3 3 2 0 3071 2 17 15887 18 17332 27 14804 22 37 14 37 31 20 10 14 18 19 33 16 22 
80 7 6860 8 2234 3775 59 17 27 17 26 12277 12564 7 8 71 10 17693 18415 12999 16 9 5 13 14 3 5 7 6 8 2513 10110 21 55 4188 5584 9 18 14 43 7 7 8 14443 16971 18054 72 19859 14 50 16194 7 8 8097 6 2234 3331 22 7550 8 13360 14082 18 15 16 15915 11168 40 8 558 15 9 11 6 6 12 7 2 7 8 3071 0 5 15165 61 16248 30 19859 12 13 34 16 32 13 14443 8655 24 12638 14 14443 13360 19 
81 7539 20 12 5 9 17 12 12638 21 2 10 40 7 10610 16473 19 17 25 13360 22 5 20 12564 12 5863 16 29 7 6143 4188 5777 11 11 1 3 4 18 13402 39 9326 8935 13 15 67 18 18415 19 16 11727 13960 2792 2 8376 8097 14 7106 10 52 10 12564 17 14519 45 12 13 6701 7 22 4188 7 7 5 42 12 11 13 4 3 1675 2 5 0 14443 15887 35 13960 35 25 13 9 12 14798 50 13123 14 11727 12 12285 54 15 16 
82 7 10 12999 29 10658 8 11 2 2 30 9 6499 13360 29 53 18 39 6860 6 19 12 14 34 14 74 12 12 7 8 35 10110 6 10 17 20 74 6499 19 17 13 37 17332 12999 64 12 9 4694 5 2 7944 11554 13 4 15 18 13 11324 15 10 8 6 33 5 11 10832 79 61 14655 16 8 8305 18 64 15 66 18 14 15 17 17 15165 14443 0 5 6 36 45 11 4333 4467 9027 20 9 9 25 11 7583 39 12 7583 10471 
83 12 10 12 14804 9770 3 7 6 3 68 10110 10110 14 22 11 25 8 4 2166 10 59 51 30 13 18415 11769 17 6 7539 23 49 7944 55 15 22 22 9 8 13 46 31 59 9 16 8305 3 7 6860 22 11554 49 16 5 26 15526 14 20 11 8 6 2 5 33 12277 16 22387 72 13545 30 36 21 38 14082 13 58 62 13 14082 17693 15887 61 15887 5 0 9 6 8 8305 8 3 25 26 6 19 5 25 5 6860 12 4333 7 
84 13 49 12 21 40 6 8 8 4 19 25 14 56 6 9 11554 16 4 5 12 17332 51 16 45 39 15 12 14 8 19 19 21 32 16609 43 90 10832 10 9 46 9 28 10 43 6138 3 6860 9027 7583 17 14 18 6 8 16609 23 10214 11 6980 17 2166 3 21 30 21 24553 40 15 65 12 52 24 28 14 28 61 56 31 19498 18 16248 35 6 9 0 7 6 15 9 5 14804 9 10 3250 4188 22 5 12 4333 3611 6 
85 6 12999 17 65 10 2889 4 13 15 60 14 62 26 3909 5 4885 2166 9 6499 27 28 6439 6883 9326 20 10880 8 9 8097 38 15887 48 23 17 16 18 18 1444 7 12 8 8 4333 7222 13 7 10 12277 14 16971 16 54 13 6143 16 13 11 5 11 2 5 1444 16 22 20 79 21 24 15526 46 14082 19 9 25 8 8 15 30 19498 17332 30 13960 36 6 7 0 5 4 14 18 68 1 2166 1 3 4 3 3250 1 1805 1444 
86 11 17 6883 82 23 6 6701 12638 36 18428 17693 17693 17693 7 5 6439 9 4 19 15526 17 36 18 11546 45 13545 11727 21 46 29 79 15526 85 27 79 20941 30 12 9 14 20 11 7222 8666 3 29 10832 27 14 23 37 16752 9214 20 78 16 10880 7 11 6499 8 14 20 79 43 29 19824 14211 25 62 36 80 9548 10 12 9992 74 79 23831 27 19859 35 45 8 6 5 0 9 58 7539 25 8 6 5 8 8 7222 8 5 8 6 
87 6 48 2 55 5995 25 3 13 10832 13681 17 16971 10 2 5416 2887 6499 10 8305 62 15 8 3997 6439 14 8216 6 6 6 62 17 12277 23 17 58 16 17693 3 9388 9 3630 4 3 7 25 10471 14 19 17 24 25 12564 8 5 11193 16 5551 1554 3071 3250 6860 25 14443 18 21665 24 16194 9104 51 10832 14 32 5 4 8 10 45 12638 34 14804 12 25 11 8305 15 4 9 0 14 19 22 6 2528 4 2513 2166 3611 2 13 4 5 
88 6860 7 12999 42 15526 8666 16 2 6 12 6 20 10471 19 17 21 13 14 4694 19 17 53 66 19859 30 18054 21 7 8 14082 6 2 6860 10 28 16 10 11554 18415 75 43 34 14 71 16 17 35 7 6 9 8 33 6 17 17 19 17332 29 12 11 7222 11193 2 6138 12 15526 14 45 14 5 3972 49 59 14 19 19 9027 10110 14 22 13 13 4333 8 9 14 58 14 0 6138 5416 25 10832 42 11 10 9027 11 11193 10 15 
89 3 7 22 8 9 13 2 6 4747 11 18 17 7 11 9 8 5863 12 4 15 39 6701 35 14 22 13 5305 11 5 10610 10 8 16 8655 48 15 9493 9 10051 46 5 8935 7 10 6980 11 9 8 23 42 27 36 2 3071 9 10610 11 13 15 3 10 6 17 12277 12006 61 12285 17 8376 7 8305 16 7818 7 8 9214 27 7818 21 37 34 9 4467 3 5 18 7539 19 6138 0 14 5305 15 7 4 3071 3 4 4188 2792 5026 
90 23 7222 23 23 19 16 13360 7 14 11 3 8 27 17 21303 90 23 65 42 8 10 35 42 48 21 26 14 19 11 59 4 6 1444 10 12999 11554 10471 17332 24192 28 30 88 19859 26 20220 55 12277 11 17 36 10 14 9 16 16609 78 43 40 59 16 12638 16971 4 1444 6 11554 26 103 13 8 5 38 21 18415 20220 26 12 12 48 14 16 12 9027 25 14804 68 25 22 5416 14 0 23 65 15887 29 31 14804 16609 19 15165 36 
91 14 14 18 17 8882 8 5 11193 11 64 15526 18 27 18 3 5 2 5055 15 14804 15077 7 8 9326 21 12 8655 32 9 19498 19 13 77 18054 19 18 62 1805 12 9992 6980 6 5 12 4 8 11193 13360 48 71 30 57 8 14 15526 12 8 5 7 10 5416 4 14 74 42 26 70 13 65 16 17 18 14 26 6883 7550 14804 15887 40 37 32 14798 20 26 9 1 8 6 25 5305 23 0 3 7 7 3972 3611 7 1444 3 4 
92 20 24 2887 14443 7328 7 2 10110 9 14 27 62 43 2 5 3997 4333 6499 8 15 54 5107 22 9 15887 9548 7 7 6701 21 30 11193 69 15526 15077 33 15 1 8666 11 20 6 4 27 5 10 11554 12999 22 69 12638 12564 12 5 51 36 8 3 4 1 4694 3611 13 16971 20 18986 16 21 15 10 13360 15915 5551 4885 22 8 48 15 20 31 13 50 9 6 10 2166 6 2528 10832 15 65 3 0 2 1675 2 2 1083 2 1444 4 
93 6 11915 3997 30 9 2166 2513 10 7222 16 17 14804 12 3 6 5 2889 5055 12 14 27 5995 6661 9 19 10436 8 8 29 35 30 22 69 20 16 34 16 3 17 10 8 6439 6 7583 5 7 13 11915 40 16248 53 16 6 22 14082 11 8216 4 5 1 3611 2 12277 65 19 18986 15915 11546 29 10471 13 16194 7 5773 7 15 13 14 18 20 14443 13123 9 19 3250 1 5 4 42 7 15887 7 2 0 3 5 2 3 1 722 2 
94 3350 19 7 9493 8097 12 838 6422 6143 12006 11915 42 8 1117 22 6143 4747 7 4 9 15 5584 28 10051 12 11 5 4188 5026 11168 25 9 15165 13 54 18 11 2513 34 10331 5 28 4 8 21 12 10 12 16 16 32 13 6 3 35 10 34 6 2792 1 12 3909 22 17 14240 17032 57 14 10 32 11193 18 6422 5584 27 16 30 10 24 10 8655 14 25 5 4188 3 8 2513 11 4 29 7 1675 3 0 838 2 1675 10 1675 4 
95 8 21 5 14 27 16 2 38 35 14 13 59 11 1 6138 5 6 7222 23 13360 16 9 5329 7772 19 8882 6 5 6 61 28 11 16609 16 28 19 19 3 39 33 8 5329 4333 30 12 9 11915 14 12 34 22 14 7 4 46 34 7 2887 3 1444 5 19 12 16248 19137 17869 60 11 25 9027 25 19 6 4 5 5995 10832 48 65 14 24 11727 11 25 22 4 8 2166 10 3071 31 3972 2 5 838 0 2 4 3 2 3250 
96 8 12 4 13 7 10 1 33 7222 51 11915 14 12 3 6 6 9 6138 4694 11915 12 6 6217 10 17 9548 13 20 5863 15887 53 10 17 14 28 17 17 3 9749 18 6 12 6 10 25 7 10471 46 9388 20 13 23 18 17 13 9104 7550 4 16 1083 6 14 12 61 23 22 16 14 12999 18 13 18 7 21 7 14 10832 25 17 18 12638 12 7583 5 5 3 7222 3611 9027 3 14804 3611 2 2 2 2 0 2166 4 722 13 
97 6 12 2220 13721 8 4694 2513 10471 19 55 16 18 20 1675 5055 4 6 7583 6860 58 15 18 20 7550 61 8882 23 12 6143 20 14804 11193 71 15 58 18 16248 7 11 7994 4 4885 4 26 6 36 14 14 48 23 15 12285 6 8 46 11 6 2443 3 4 5416 4694 15 35 20 37 16 9770 16 10110 13360 63 5 5 5 12 22 14 34 19 14 12285 39 6860 12 3250 8 2 11 4 16609 7 1083 3 1675 4 2166 0 2 2528 2528 
98 23 12638 3553 15526 16 3250 3 12 9 15 58 15887 49 3071 4 5 6 7 6860 16 28 7 6217 9 69 10 9 13 7539 20 20 13 20 18 64 69 15165 0 8 9104 12 12 7 6499 14 8 12 16 12 19 15 13123 6422 22 27 11 7772 4 4747 1 4694 3 17 35 40 22 67 12 16 12 18 17 6217 11 25 7 26 16 38 33 14443 54 12 12 4333 1 5 13 11193 4188 19 1444 2 1 10 3 4 2 0 1805 4 
99 5 11193 5 18 8 9 2 8666 8 13402 14 56 11193 2792 7 6 5 5416 5 25 14 22 26 18 32 10 9 7 13 21 14082 10110 65 61 14798 16194 27 9 11 12 11 6 10 17 5416 26 11 11554 12 18 49 48 6 4747 53 19 8 4 4467 1 3 12 14 17 18415 18 61 23 55 11 12277 31 12 6 7 8 13 27 19 16 13360 15 7583 4333 3611 1805 8 4 10 2792 15165 3 1444 722 1675 2 722 2528 1805 0 3 
100 7 27 8 16248 8216 4333 3630 23 10 17 31 68 14 7 4 8 3 12 7944 15165 19 6 7 10 20 10436 8 8 8 74 16971 16 19137 17332 16 23 20 1 6499 12 26 23 12 5416 3 8 12277 28 15 18415 59 28 15 6422 14443 10 7772 4 5 2 5777 12 16 74 27 20382 70 22 62 12277 17 70 6439 5773 7 7 56 19 39 22 19 16 10471 7 6 1444 6 5 15 5026 36 4 4 2 4 3250 13 2528 4 3 0 

;param cto[*,*]
: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100:=
0 0 44 45 46 42 41 44 45 42 44 42 44 40 40 44 43 43 43 44 44 43 41 42 44 47 44 40 39 39 43 42 41 44 42 44 45 45 42 45 44 40 43 42 44 43 43 48 44 43 46 41 42 40 38 42 43 43 42 43 41 41 42 42 44 46 47 49 46 42 40 45 45 42 41 42 43 40 41 43 42 42 43 42 42 42 46 44 41 41 39 44 42 41 45 40 40 40 41 42 45 46 
1 44 0 44 40 44 44 42 45 43 41 40 46 41 46 50 46 49 49 42 43 41 47 49 46 43 44 41 40 40 46 40 40 41 40 42 43 45 44 48 45 42 45 45 47 46 44 45 44 43 45 39 40 40 41 42 48 45 45 42 44 43 45 41 46 48 48 42 47 41 38 39 46 44 44 44 45 40 44 41 41 41 40 42 47 44 44 50 44 40 45 41 49 44 44 42 43 43 47 44 43 45 
2 45 44 0 48 41 42 44 44 44 46 49 47 42 43 42 40 42 44 43 46 47 40 40 42 44 43 44 42 41 45 49 44 51 45 46 48 47 40 44 42 43 40 40 41 42 44 50 46 45 48 44 46 46 40 42 43 41 39 39 40 42 42 49 47 49 49 48 44 43 47 45 48 40 39 40 40 43 43 49 45 43 49 44 43 43 41 43 39 44 41 47 41 40 41 40 40 41 40 41 41 41 
3 46 40 48 0 42 49 44 48 46 40 43 45 40 44 51 46 47 47 44 45 42 46 48 45 40 46 41 41 41 39 45 42 43 39 40 42 48 46 49 44 42 45 46 47 47 50 47 46 45 51 39 40 43 42 41 42 44 45 42 45 45 46 44 44 47 44 43 49 39 45 42 42 43 43 44 48 39 38 39 38 39 39 45 45 46 46 48 45 43 47 44 50 45 45 44 44 48 45 46 45 46 
4 42 44 41 42 0 45 43 46 47 45 46 48 40 42 45 43 46 47 45 48 46 40 40 44 41 40 40 43 42 42 49 45 47 47 44 50 50 48 47 39 40 41 47 44 49 47 48 48 47 50 47 45 48 42 39 39 43 42 41 44 45 46 47 52 50 48 47 41 45 47 45 46 43 40 40 40 42 42 44 43 41 44 46 46 46 45 47 43 46 47 51 45 44 44 43 43 48 43 44 48 44 
5 41 44 42 49 45 0 40 41 40 47 44 44 44 40 41 43 40 43 40 43 46 43 44 46 47 47 43 42 42 47 45 43 46 46 48 48 44 44 46 46 42 44 41 43 41 44 42 42 42 45 48 46 41 42 45 46 45 42 42 43 38 43 43 49 50 53 47 48 49 46 44 48 48 43 44 45 44 45 47 46 45 50 41 39 38 39 44 41 42 40 45 40 40 39 40 40 39 40 39 39 40 
6 44 42 44 44 43 40 0 41 41 45 43 48 42 39 42 46 41 41 40 43 45 42 43 45 45 45 41 40 41 45 44 46 49 44 46 47 48 40 44 45 40 47 41 46 45 41 43 43 42 45 43 44 40 40 44 45 44 41 40 39 39 44 43 49 46 48 47 46 44 41 43 47 42 42 43 43 46 43 45 44 43 45 41 40 40 40 42 44 42 39 44 40 43 39 38 39 38 39 43 43 40 
7 45 45 44 48 46 41 41 0 40 44 40 40 44 42 45 46 47 42 43 44 43 45 46 48 46 47 47 41 42 46 42 44 42 44 46 46 41 43 46 51 44 46 45 46 44 41 41 40 39 42 43 43 39 42 45 47 51 45 43 46 41 43 43 41 43 47 44 49 44 41 41 49 46 45 46 50 43 44 49 44 45 44 42 40 42 43 44 44 43 41 45 43 43 42 42 42 42 43 43 42 44 
8 42 43 44 46 47 40 41 40 0 46 42 46 45 42 44 49 46 40 40 41 49 45 46 48 48 48 44 46 47 51 44 42 44 46 48 48 41 42 48 48 44 46 44 45 43 39 43 40 39 42 44 45 41 47 47 48 47 45 43 45 40 41 41 43 44 49 47 50 46 46 43 47 46 45 46 47 45 46 51 46 50 46 43 43 44 42 42 43 45 41 43 42 46 41 42 42 41 42 42 41 42 
9 44 41 46 40 45 47 45 44 46 0 42 44 42 49 49 49 49 48 45 45 40 45 47 48 46 45 43 47 42 41 40 42 42 39 40 39 47 47 51 46 45 47 48 49 49 47 51 46 45 47 40 39 44 44 43 44 46 47 45 47 46 52 43 43 46 41 40 48 42 42 45 43 46 46 46 50 45 41 40 40 42 39 45 46 51 47 50 47 43 48 42 48 51 47 46 46 46 47 51 46 48 
10 42 40 49 43 46 44 43 40 42 42 0 40 44 48 47 48 46 45 42 40 40 45 47 49 46 47 44 41 42 45 40 39 40 42 44 44 47 45 49 48 44 47 46 52 47 47 43 42 41 42 42 41 41 43 45 47 47 46 48 44 43 45 43 39 42 44 46 50 48 40 39 43 46 46 47 47 42 43 47 43 44 42 41 43 44 49 47 45 39 42 43 46 45 44 44 48 44 45 45 44 46 
11 44 46 47 45 48 44 48 40 46 44 40 0 45 45 48 52 46 45 42 39 42 47 49 50 51 49 49 43 44 47 41 41 40 44 46 46 41 46 49 50 46 49 47 49 47 43 42 44 40 40 47 43 42 45 51 49 49 47 45 49 43 49 39 39 44 46 43 51 46 42 41 44 48 47 48 49 44 45 46 49 46 44 41 43 44 46 47 46 40 43 40 46 46 45 45 45 48 46 46 45 46 
12 40 41 42 40 40 44 42 44 45 42 44 45 0 46 46 44 45 46 43 46 43 40 42 43 40 42 39 40 43 40 46 42 44 41 42 44 51 48 47 46 40 43 44 45 46 46 50 46 45 48 44 42 42 40 39 41 42 43 44 43 44 45 44 45 51 46 45 44 39 41 42 44 45 41 42 42 39 39 45 40 39 41 44 44 45 44 47 46 43 42 44 45 43 48 42 43 43 43 44 43 44 
13 40 46 43 44 42 40 39 42 42 49 48 45 46 0 42 41 41 42 41 45 45 40 42 47 48 44 40 40 41 48 48 43 46 44 46 47 46 40 44 44 40 42 40 42 42 43 44 48 43 50 43 45 41 39 43 44 42 40 39 39 40 41 44 46 47 53 47 45 47 46 43 47 41 41 45 46 42 43 45 48 47 45 42 41 41 40 46 39 43 40 45 41 43 44 38 42 39 39 40 40 40 
