set O:= 0;
set N:= 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100;
set K:= 1 2 3 4 5 6 7 8 9 10;
param V:= 10;
param cp:= 200;
param dm:= 2.0;
param o:=
55 16 19 25 74 21 36 24 37 24 25 23 78 15987 13989 20 15 32 28 18 31 27 14 18 15 17 58 19 30 18 14804 20 13360 29 17 32 61 17 21 19 18 5 10 11 5863 20 5305 22 13 6 6701 6 12 9 3 1 0 2 444 2220 1 3 9 6 15 4467 6980 6 7 17 7 24 50 6 12 12 18054 11546 10658 12 12 9770 10436 16 17 28 18 16 26 16 13123 48 15 83 23 20 76 18707 25 19 37 20 
56 18 25 23470 88 23 21665 23109 22 22748 29 22026 92 22 15987 23 19 18 16209 16 17542 18 17332 17332 18 17 71 18776 18 18776 18 77 61 17 16971 23 18 19 74 21 25 6980 8 9 17 9 15 16 9 9 9 34 9 10 1 1 2 0 4 444 4 1110 7 8655 10051 8 10 8 39 7 34 17 17 10 51 11 22 13 13 16 11769 44 13 17032 33 16752 21 15636 15356 16752 18 30 16 26 23174 89 24 21499 23 20103 21 22616 
57 51 24 19859 23 38 18054 39 18415 38 25 18415 19498 63 15 64 15099 64 16 14433 15 52 14 14 16 27 14 15165 16 15526 14 64 26 14 58 19 29 66 32 16971 18054 8 6 5026 7 19 20 5305 6143 7 26 6 6 6980 2220 2 444 4 0 2 1 2 5026 7 29 5 7 5863 7 17 5584 51 14 11 13 6 18054 13 22 14 10880 10214 44 16 14 16 18 15 13123 28 27 25 17 23 23 25 18986 19 20103 22 18 22 
58 16 45 47 44 91 87 29 24 25 29 22 29 18 18 17986 17 73 32 32 17320 18 68 22 18054 21 69 18415 35 23 22 77 16 32 21 23 18 18415 23 20 40 14 8 7539 8376 6980 7259 7818 8655 29 8655 8097 9 8935 1 5 2220 444 2 0 2 1 7539 8935 41 15 13 8655 10 14 34 28 14 32 13101 10 43 13 12213 26 12 14 14 22 21 17032 35 20 15636 21 65 60 18 24 23 22616 24 87 23 20103 21220 23 
59 16 38 19859 37 19137 18 24 18 19 19859 23 19 63 13767 18 15 18 16 14 19 13 13 55 30 13 18 17 18 17 14 15526 25 17 14082 17 55 16 31 18 69 4188 5 6 6 18 4747 5 6 6 12 22 21 7 5 1 1 4 1 2 0 9 6 6422 7539 5026 9 5863 7 5 6 12879 17 7 25 6980 36 14 14 24 45 10658 11324 15 18 59 15 13402 13402 16 14 13 56 42 23 20 19265 18986 41 18 21 22 
60 18 22748 47 44 22748 43 26 22026 22748 29 44 92 36 18 72 68 36 32 15987 34 65 19 16971 36 21 17 36 17 18 68 23 16 15526 16 17332 15 18054 17332 71 77 14 7539 7539 8376 9 8 8 8376 7 10 9 7 8655 2 2 3 1110 2 1 9 0 10 9214 12 10 41 10 10331 7259 11 14433 14877 34 17 19 24 55 14 13323 12657 11769 14 22 19 17590 20 18 16194 17311 66 15356 16752 24012 23733 92 25 44 23174 20382 21 22895 
61 6143 17 58 12999 15 13 14 15 16 15 56 15 17 11769 13545 12879 17 15 25 27 7818 9 8655 12 11 12 12 12 10051 11 12 14443 30 17 16 20 17 35 20 23 5 5 9 5 5026 5584 7 5584 6143 6143 7 6980 7 14 7 9 7 5026 7539 6 10 0 2 2792 2 3 1 2792 2 8 12564 14 1 47 2 12638 12 12 11 11 11 9772 39 9 12 9493 32 32 9214 10 7259 17 15915 16 15077 57 56 15356 14 56 61 
62 20 48 13 11554 24 45 16 12 51 27 12 17 14 43 16 48 16 23 24 14 28 7 8 8 16 8376 18 35 12 37 20 16 14443 30 15526 16 66 17332 18054 72 5 8 9 5 6 22 6 22 6143 12 8 28 8 8376 29 6 8655 7 8935 6422 9214 2 0 1 2 6 838 2 8 2 16 25 2 12 1 43 11 13 21 21 11 39 9 32 17 10 9 6980 9 15 7 7 15 14519 27 13 14 16 14 16 16 
63 3909 10 22 11 10 9 11 11 43 46 10832 14 45 9770 15 14 24 10436 10880 47 6 6422 6980 7259 7259 7539 8 8097 10 17 9214 14443 14443 30 61 20 16248 17332 18 36 6 4747 5026 6 5584 12 6 22 8 25 8 7259 9 9772 10 15 10051 29 41 7539 12 2792 1 0 3 2 1396 1 3 1954 16 16 6 12006 2 11 11168 11 12 11 11 11 10 7259 15 9 23 6 6980 6143 5026 25 13402 52 14 11448 46 26 20 12 50 
64 23 14 58 14 13721 13 56 12999 28 19 15 15 13 13 53 14 27 48 12 15 15 9 32 8935 8376 8655 37 9 11 19 10331 55 56 14804 15165 17 18 19 22 36 7 4 8 5 9 5 5026 6 22 5584 12 6422 6 6980 5584 4467 8 5 15 5026 10 2 2 3 0 3 2 3 3 3 52 13123 3 15 1954 12638 15 45 45 44 10331 10 10051 11 12 10 17 8376 12 8655 8 18 16 16 15077 14240 18 16 26 13960 19 
65 4 10 10832 12 10110 9 10832 9749 42 11193 10471 45 14 10 14 43 24 20 10658 11 11 7 6422 7 9 14 30 8 16 8 17 27 27 29 58 17 17 16609 19 35 5 8 5 5 6 6 5 6 6143 11 8 28 7 20 34 6980 10 7 13 9 41 3 6 2 3 0 2 279 3 6 13402 52 12 12564 2 36 13 11 11168 14 10889 10331 34 7818 7818 31 8 8 7259 26 5305 8 13402 13402 12564 11727 14 26 11 11 12564 
66 4 15 12638 12 15 10832 12277 11193 15 26 12 26 24 10436 12213 14 12435 11 14 12213 6 27 9 30 9 7539 16 8 9 17 9214 13360 13 18 14443 15 31 32 17 17332 4 4 16 8 4188 6 19 4747 11 5 6 6 12 9 28 6 8 5863 8655 5863 10 1 838 1396 2 2 0 2 1 1 27 13 1954 25 1675 10832 48 11 13 22 44 13 38 36 18 11 7539 7259 10 7818 26 31 15 14798 56 52 14 14 46 50 56 
67 7 10110 10832 9 13 11 13 12 21 11193 13 14 22 9548 13 11 11546 12 10 11324 11 7 8 8 13 9 29 7259 7818 9 17 27 13360 14 14082 19 19 20 17 19 4188 8 18 8 5026 11 20 4747 7 21 6143 7 25 39 8376 7 39 7 10 7 10331 2792 2 1 3 279 2 0 3 1396 13681 27 3 12844 2 18 13 15 11448 11448 12 21 8655 8097 9 16 6701 6422 15 8 21 7 27 13402 14 13 15 12844 11 22 25 
68 7 17 18 26 14 13 56 26 55 58 13 14443 14 11 16 14 17 12 15 16 8 29 8 8376 9 32 8935 9 9214 36 9772 12638 13 55 14082 14 15 15887 66 19 2792 6 7 3630 4 17 5 4188 9 6 5305 22 6 7 11 17 7 17 14 5 7259 2 8 3 3 3 1 3 0 1 16 16 2234 13123 2513 16 25 12006 12006 12 11168 11168 12 20 41 10331 11 36 13 9214 8 37 18 32 17 29 14519 20 14 56 61 
69 5 13 13 11 12 11 14 11193 12 25 11554 12638 11769 10 49 13 12 13 11102 24 7 7 8 7259 9 29 7818 8 8 32 18 13 51 17 17 16 14804 16 16 66 12 3 3 3 4 5 5 4188 19 4747 21 5584 11 34 9 7 34 5584 34 6 11 8 2 1954 3 6 1 1396 1 0 56 13960 10 52 2 22 14 13 12006 11727 23 11 10 37 10 37 32 7818 10 10 8 10 15 14798 57 13402 26 14519 13 14 13960 
70 13 25 92 92 23470 28 27 47 24553 25 24914 25636 25 18874 40 19984 41 22 20 23 15099 60 17 63 20 32 33 17 34 21 19 61 38 63 127 36 66 42 34 35 16752 34 17311 19 35 18149 18149 20 19 18707 21 22 19545 16 14 24 17 51 28 12879 14433 12564 16 16 52 13402 27 13681 16 56 0 1 47 1 47 28 6 6 2 1776 2 3 7106 15 33 8882 17 9 9326 9326 11 11 17032 17 16752 33 19 18149 20 17869 21 
71 12657 21 22026 28 25 24 23109 23 29 24 24192 98 19096 20 22 19 20 19096 25 81 14655 14877 61 15321 63 16 15987 20 18 68 17098 31 61 31414 31414 36 65 33580 34302 38 34 17 17311 35 70 23 20 18149 23 75 24 39 24 26 13 50 17 14 14 17 14877 14 25 16 13123 52 13 27 16 13960 1 0 12 1 15 26 1 1776 2 2 4 3 7 13 8 9 31 16 35 11 36 10 15915 16194 19 19 20 68 15 34 71 
72 6422 55 58 17 14 13 16 13721 18 15165 58 19 14 48 14 16 14211 25 14 28 17 11 18 20 9493 39 13 10 22 42 11448 15526 32 33 68 35 36 37 19137 79 10 5 7 5584 7 13 6422 6 7 6980 9 9 8 7259 6 6 10 11 32 7 34 1 2 6 3 12 1954 3 2234 10 47 12 0 10889 1 51 10 11 12 9 11 36 37 8655 18 12 7818 8 36 8097 8 17 15636 17 14798 17 16 15 12564 28 15356 
73 15 87 28 24 25 28 29 45 48 97 24192 24914 76 37 20 77 80 24 20 25 14433 16 17 17 19 16 16 20 65 33 34 59 37 30330 61 39 31775 32497 37 42 64 32 66 33 17 17 17311 19 20 36 74 23 37 13 13 12 51 13 13101 25 17 47 12 12006 15 12564 25 12844 13123 52 1 1 10889 0 44 20942 1110 888 5 1110 2 2 7 7 9 34 9 9 9 9 8882 38 16752 17032 16194 16 66 20 31 17 18428 
74 6 11915 14 46 14 12 14 11915 14 55 25 17 25 11 26 14 26 13 12213 26 8 31 9 11 9 36 12 19 10 13 42 17 19 16 16609 17332 18 18415 19 77 10 10 6 6 12 13 7 6422 6980 6980 8 8 9 8655 8 12 11 6 10 6980 19 2 1 2 1954 2 1675 2 2513 2 47 15 1 44 0 11 21 20 20 38 18 9 32 30 16 9 8 13 9 7 5863 6980 57 16 54 13 16 14 45 14 16 
75 6 4 2 1 6 1083 4 2 5 3 14 7 40 9 10832 10 23 10 11193 12 8 27 7583 14 18 8305 7944 18 9 10471 9388 16609 31 20 61 18 64 20 23 35 26 12 51 11554 27 17 16 11915 27 15 27 18 12999 21665 25 18054 22 18054 43 36 24 12638 43 11 12638 36 10832 18 16 22 28 26 51 20942 11 0 19498 40 23 19 25 20 11 40 36 8 8305 16 8 6860 8 5416 13 20 19 7944 15 18 6 7 8 
76 46 22 20581 41 26 20220 22 20942 22026 22 22748 23109 18208 22 37 74 24 36 75 19 13545 13767 28 16 16 19 19 31 61 15765 64 28886 116 37 30 38 30691 40 32 65 19 15 15915 32 16194 16752 21 21 69 19 17869 73 20 13 12 11546 13 13 13 14 55 12 11 11168 15 13 48 13 25 14 6 1 10 1110 21 19498 0 1 444 1 2 1 6 6 27 8 28 28 7772 31 9 8660 61 15 59 14798 15077 32 28 18 68 
77 46 21 20942 20942 85 82 44 87 22387 23109 23109 26 18430 19 18874 19 21 20 19 78 17 13767 14 14 29 14655 15 19 17 15543 64 31 28 58 117 29969 30330 31052 35 64 18 59 19 19 16 32 16194 18 17 21 35 22 17590 11102 14 10658 13 22 12213 14 14 12 13 11 45 11 11 15 12006 13 6 1776 11 888 20 40 1 0 1 0 4 1 7 6439 15 16 29 7328 8216 8216 8 9104 18 16 17 63 32 19 17 33 22 
78 22 78 20 19859 81 22 20942 21 21 28 22 22387 18 21 73 36 37 22 18430 18874 13101 13323 13767 56 18 58 15 60 17 31 17 28164 28 29 36 120 37 35 31775 40 14798 14798 15 19 17 20 32 20 21 16752 22 17590 70 47 14 12 16 14 26 24 13323 11 21 12 45 11168 13 11448 12006 12006 2 2 12 5 20 23 444 1 0 1 4 666 5 5551 6439 7106 6439 13 8 15 30 16 17 15 29 57 15 32 28 17 33 
79 11324 81 23 20581 20942 82 88 27 45 22748 28 23 18208 18 21 18 19096 36 21 77 15 14 55 14 58 14 59 15 60 15321 15765 111 28 36 28886 29608 29969 31 39 40 14519 14519 30 60 15356 15915 64 32 66 16473 68 17311 69 11 22 12 11769 10880 12 45 12657 11 21 11 44 14 22 11448 12 11727 1776 2 9 1110 38 19 1 0 1 0 1110 1 7 6439 7 7772 9 7328 16 32 10 18 32 21 16 15 20 21 30 16 22 
80 13 20942 27 21303 21665 84 45 43 23 94 23109 23831 75 18 77 21 19540 18430 19096 25 15 15 28 28 18 16 30 15 30 15321 15765 54 110 28164 28525 32 33 30 62 39 17 16 14519 14519 14798 61 15356 15 64 15915 33 21 16752 11 9992 9770 44 10214 14 10658 11769 11 11 11 10331 10889 44 12 11168 23 2 4 11 2 18 25 2 4 4 1110 0 2 6883 28 7994 17 7772 8 10 35 10 19 17 17590 16752 33 16752 20 15636 17311 23 
81 10436 74 19 38 24 19 22 19498 26 26 23 87 22 16431 17764 22 20 22 17764 37 16 25 13101 15 13545 28 56 16 14433 14655 15099 34 34 35 28 32 36 29969 61 30691 13960 14 15 58 16 15356 15 19 15915 15915 16473 19 16752 11102 22 10436 13 44 14 11324 14 9772 39 11 10 10331 13 21 11168 11 3 3 36 2 9 20 1 1 666 1 2 0 4885 5107 12 6661 12 12 9 7 9 7772 59 14798 18 13960 14 15356 54 19 18 
82 14 13 11915 25 12638 15 27 13 14 28 19 15165 12879 50 53 15 55 13323 28 58 16 16 34 19 72 18 23 21 21 40 19859 25 24 31 27 104 25275 53 30 27 52 12844 13123 51 14 28 13960 17 16 14240 15077 15 16 32 17 16 17032 16 22 15 22 39 9 10 10051 34 38 8655 12 10 7106 7 37 7 32 11 6 7 5 7 6883 4885 0 1 1 9 10 3 3071 3350 4188 8 9 10 31 10 8097 37 9 8935 10051 
83 23 10 12 11193 11554 12 25 13 13 53 13721 14082 14 47 14 25 17 13 13323 17 61 61 32 18 16971 16971 34 18 17693 23 75 23470 91 23 26 28 24 32 29 104 49 48 13 15 13123 15 16 12844 56 13402 57 16 18 64 15077 17 33 14 21 18 19 9 32 7259 11 7818 36 8097 20 37 15 13 8655 7 30 40 6 6439 5551 6439 28 5107 1 0 3 2 2 1954 2 3 7 15 8 34 8 29 8 8935 13 8376 9 
84 22 38 12 13 42 40 22 12 12 12 25 14 46 12 15 11991 50 24 16 15 14443 58 17 61 32 20 20 34 17 18 23 46 45 23109 45 98 23831 51 26 103 14 24 16 48 13123 15 13123 12844 13960 16 14 16 16 18 15356 28 16752 16 17032 59 17590 12 17 15 12 7818 18 9 41 10 33 8 18 9 16 36 27 15 6439 7 7994 12 1 3 0 1 2 3 1 2 2792 6 15 7539 6701 26 8 16 5584 7259 9 
85 10 8666 36 38 11 9388 13 13 22 45 12 49 22 10658 13 11546 11991 23 12213 25 28 13721 14443 14443 18 15526 16 20 16248 35 17332 91 28 23 22 24 29 24553 25 31 15 15 12285 12006 51 15 13 12564 17 13123 16 58 27 16752 17 18 21 18 35 15 20 9493 10 9 10 31 11 16 10331 37 8882 9 12 34 9 8 8 16 7106 7772 17 6661 9 2 1 0 2 1 1 6 10 2 6980 9 6 6 7 7259 5 6422 7818 
86 10 9 9027 38 19 9 10471 10110 43 11193 11554 12277 11102 11 12 11546 48 12 24 12435 13 52 27 13721 30 14804 14804 31 62 21 66 21303 82 27 84 23109 44 47 48 26 22 13 11168 10610 13 48 11727 23 14 15 26 13402 12564 30 57 16 15636 15 20 13402 18 32 9 23 17 8 7539 6701 11 32 17 31 7818 9 8 8305 28 29 6439 9 7772 12 10 2 2 2 0 0 6 1117 2 4 8 8 9 7 6980 9 6 9 10 
87 11 33 11 36 9388 36 10 11 10471 10832 12 11915 11 13 11546 11324 11991 13 11769 49 14 25 13360 13360 14 14443 16 15 15 65 18 20942 26 23 82 23 21665 26 23831 29 10889 11 11 13 46 12006 11 14 15 15 25 13123 14 17 13960 26 15356 13123 15636 13402 16194 32 6980 6 8376 8 7259 6422 36 7818 9 16 8 9 13 16 28 7328 13 7328 8 12 3 1954 3 1 0 0 2 3 2 2 8376 8 7539 6980 6980 9 23 7 11 
88 9388 9 7944 33 8666 8305 19 9 10 11 22 45 10436 20 12 14 11 14 11546 47 26 51 53 13360 30 14443 29 19 17 16609 18 24 20942 22 42 26 24 23831 24553 95 47 23 12 45 14 26 49 13 16 12 15 56 26 32 19 16 16752 28 21 16 17311 9214 9 6980 12 7259 10 15 13 10 9326 35 36 9 9 8 7772 8216 8 16 10 9 3071 2 1 1 6 2 0 558 1954 3 6980 28 8 6 5584 7 4467 7 9 
89 10 7 30 8 8 32 11 11 9388 10 21 22 11 39 14 11 11102 21 22 23 48 11915 51 16 27 15 13721 58 18 15526 16 26 25 20581 81 25 21303 45 23470 92 11 10610 12 11 11448 24 15 12 49 46 50 52 12 15636 15 13123 18 27 65 14 66 10 15 6143 8655 26 7818 8 9214 10 9326 11 8097 9 7 6860 31 8216 15 32 35 7 3350 3 2 6 1117 3 558 0 1 838 30 15 13 6143 8 8 4747 6422 7818 
90 14 6860 9 15 8 8 8666 8 11 12 10 20 20 10 10658 42 14 41 44 14 22 22 23 23 16 16 13 27 13 58 16 21 18776 22 18776 20942 19859 21303 22026 27 20 37 9772 10 10331 44 10331 13 22 41 13 24 11 18 13402 48 30 25 60 13 15356 7259 7 5026 8 5305 26 21 8 8 11 36 8 8882 5863 8 9 8 30 10 10 9 4188 7 2792 10 2 2 1954 1 0 2 34 8376 15 14 6980 8376 6 6980 17 
91 16 6 26 6 6860 13 9 7222 10 35 9027 10 19 36 10 11 13 9770 21 10880 11193 11 13 11554 14 14 12638 53 13 14804 16 20 77 19859 22 22 82 22026 45 22026 10889 10 13 20 23 12 11448 10889 48 45 25 51 13 32 14798 15 16 17 18 56 16752 17 7 25 18 8 31 7 37 10 11 10 17 38 6980 5416 8660 9104 16 18 19 7772 8 15 6 2 4 2 3 838 2 0 7 28 12 5584 5584 14 4188 6 28 
92 49 19 9388 11193 10832 23 11 11915 12 12 27 51 47 13 14 13123 13123 13960 18 16 56 13681 57 15 15077 14798 16 17 14798 20 31 20941 80 20661 19824 44 20 25 22337 27 70 17 17 67 18 23 17869 17311 37 70 18707 19265 36 26 88 83 26 23 24 42 24012 15915 15 13402 16 13402 15 27 18 15 17032 15915 15636 16752 57 13 61 18 17 32 17 59 9 8 15 6980 8 8376 6980 30 34 7 0 1 838 4 2 1954 7 3630 7 
93 12 9388 9027 21 11 10832 10471 12 11193 12 16 12277 11 12 15 14 12564 13402 28 16 27 13402 13681 13 16 14240 16 18 57 32 30 41 79 25 19 44 22 43 44 21 22 16752 21 16473 22 20 22 17032 74 17311 73 24 18 92 21778 23 23174 23 23 23 23733 16 14519 52 16 13402 14798 13402 32 14798 17 16194 17 17032 16 20 15 16 15 21 17590 14798 10 34 7539 9 8 8 28 15 8376 28 1 0 1 3 2 2 4 3071 3 
94 11168 17 17 10110 9388 40 10110 10471 10832 10471 12277 46 12 12006 48 12564 12564 16 16 14 16 12844 52 12564 16 14 13 14240 13681 15356 29 20 19265 24 75 27 20 20941 86 20661 21 65 16 20 68 35 19 20 35 21 70 23 21 25 84 20 89 25 22616 20 92 15077 27 14 15077 12564 56 14 17 57 16752 19 14798 16194 54 19 59 17 29 16 16752 18 31 8 6701 6 9 7539 8 13 15 12 838 1 0 838 3 1396 10 2792 3 
95 21 14 14 10 33 36 11 38 38 10 11 42 11 11 11168 13 13 12285 52 13123 15 23 12285 11727 16 12844 14 13 13 57 27 21 18149 21 36 25 23 25 82 79 31 15356 15636 59 32 18 15915 17 19 31 34 22 20 24 80 76 24 18986 24 19265 25 57 13 11448 14240 11727 52 13 29 13402 33 19 17 16 13 7944 14798 63 57 15 33 13960 10 29 26 6 7 6980 6 6143 14 5584 4 3 838 0 1 6 2 2 2234 
96 20 8 7 8 8 33 9 35 9027 35 10110 10 11 13 11 12 22 11727 12564 12564 12 13 11727 12 14 12285 24 51 12285 13960 52 21 20 18 35 22 23 20 20103 39 19 30 17 16 64 16 15636 60 16473 19 18 34 64 85 20 18707 21499 19 87 18986 44 56 14 46 18 14 14 15 14519 26 19 20 16 66 16 15 15077 32 15 20 16752 14 8097 8 8 7 6980 6980 5584 8 6980 5584 2 2 3 1 0 1396 3 1396 8 
97 14 8 7583 9388 11 9388 9027 9749 19 38 12 12 20 10889 10610 11 12 12006 12844 50 14 49 50 12006 55 13402 51 27 13123 18 13960 19545 75 19 73 23 18986 82 26 20103 17 16194 21 63 19 69 19 16 70 21 22 18149 17 45 86 25 23 20103 23 41 23174 15356 16 26 16 26 14 12844 20 14519 18149 68 15 20 14 18 32 19 32 21 20 15356 37 8935 16 7259 9 9 7 8 8376 14 1954 2 1396 6 1396 0 3 1954 1396 
98 34 5055 4694 6499 12 6499 6 8 8 7 35 8305 38 10051 11 12 22 14 12006 13 21 13 10331 10 46 11 13 23 11168 14 15 19 18 19 65 74 16752 20 19 18149 28 27 27 13123 57 16 16 17 17 16 16 15356 14240 79 37 19 20103 22 20103 18 20382 14 14 20 26 11 46 11 14 13 20 15 12564 31 45 6 28 17 28 30 15636 54 9 13 5584 5 6 23 4467 4747 6 4188 7 4 10 2 3 3 0 1396 11 
99 9 5416 6 9 6 27 6 7222 8 6860 10 32 8376 9214 12 11 12 10331 11 22 12 41 42 20 23 11 14 15 22 16 12006 17590 67 68 16194 18707 34 74 24 23 30 15 29 28 15356 61 17 14240 20 16 63 65 17 20941 79 37 21 18 21220 21 21 56 16 12 13960 11 50 22 56 14 17869 34 28 17 14 7 18 33 17 16 17311 19 8935 8376 7259 6422 9 7 7 6422 6980 6 3630 3071 2792 2 1396 1954 1396 0 1 
100 11 14 13 8305 7583 8305 7583 17 10 9 19 36 9 19 12 20 10 21 11448 11168 15 11 13 12 14 12285 12 14 12 55 12844 23 17590 18149 17 24 22 19 19824 24 65 63 64 15077 16 17 16194 31 21 15636 67 35 32 22337 21220 20 22616 22 23 22 22895 61 16 50 19 12564 56 25 61 13960 21 71 15356 18428 16 8 68 22 33 22 23 18 10051 9 9 7818 10 11 9 7818 17 28 7 3 3 2234 8 1396 11 1 0 

;param cto[*,*]
: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100:=
0 0 45 45 44 41 40 45 44 41 41 41 41 45 43 45 44 45 44 48 45 40 40 40 40 44 40 40 41 41 41 41 44 43 44 44 45 44 45 45 45 41 41 41 41 42 42 45 41 42 41 42 42 42 46 45 44 46 44 50 44 46 42 41 40 42 40 44 40 41 40 52 48 42 48 41 40 47 47 47 47 47 46 44 44 43 47 42 42 42 42 41 42 46 49 45 44 44 45 43 48 48 
1 45 0 38 38 38 38 39 42 39 39 40 43 42 46 47 43 47 46 43 44 42 45 46 42 42 42 42 43 42 47 43 46 46 46 46 47 46 47 47 47 45 44 44 44 45 45 45 44 45 44 45 45 45 49 48 51 49 47 49 47 49 45 44 47 48 47 44 43 45 44 49 52 45 49 44 38 48 52 47 48 48 47 44 47 42 42 46 42 42 45 41 45 43 42 42 41 41 46 40 40 41 
2 45 38 0 42 38 39 42 39 39 39 43 40 42 46 43 42 43 43 43 43 42 42 42 42 43 42 46 43 42 44 47 47 50 46 46 47 46 47 47 47 49 45 45 44 45 45 49 45 46 45 45 46 49 49 49 48 49 48 49 48 49 45 48 43 45 43 44 43 45 48 49 49 45 49 44 39 48 48 51 48 49 51 44 43 43 42 42 42 42 42 42 41 42 42 42 41 41 42 40 40 41 
3 44 38 42 0 38 42 38 42 38 39 39 39 42 42 46 42 43 42 43 43 41 45 45 41 42 46 41 42 42 43 46 46 45 45 45 46 45 46 47 46 44 44 44 44 44 48 44 44 45 48 44 45 44 49 48 47 49 47 49 47 49 44 44 43 44 42 43 46 44 47 49 49 44 49 44 42 48 48 48 48 48 47 44 43 43 42 42 42 42 46 42 45 43 43 43 42 46 42 41 41 42 
4 41 38 38 38 0 38 38 38 38 38 39 39 42 42 42 42 43 42 43 43 42 41 42 45 42 42 42 42 42 43 46 46 45 49 45 50 46 50 47 46 45 44 48 44 49 45 44 44 45 44 49 45 48 49 48 47 53 47 49 47 49 45 44 47 45 43 44 43 48 48 49 49 49 49 44 38 48 48 48 48 49 47 44 44 43 43 43 42 42 46 46 41 43 43 42 42 45 42 41 45 42 
5 40 38 39 42 38 0 38 38 39 39 39 39 42 42 43 42 43 46 43 43 41 41 41 41 42 42 41 42 42 42 42 46 45 45 45 46 45 50 50 46 44 44 44 43 44 48 44 44 44 44 48 45 44 49 48 47 49 47 49 51 49 48 43 46 48 46 43 42 48 47 49 49 48 49 43 38 48 48 47 48 48 51 44 43 43 42 46 42 42 42 41 41 44 43 43 42 42 42 41 41 42 
6 45 39 42 38 38 38 0 38 38 38 39 42 42 41 42 46 42 42 42 43 42 41 41 41 42 42 41 42 42 43 42 50 49 46 45 46 49 46 47 46 45 48 44 48 49 45 45 44 45 44 45 45 44 49 48 47 49 47 49 47 49 49 44 47 45 43 44 43 45 44 50 49 45 49 44 39 52 49 48 49 49 48 44 44 43 43 43 47 42 42 42 42 47 43 43 42 42 42 45 45 42 
7 44 42 39 42 38 38 38 0 38 38 39 39 42 41 42 42 46 42 46 47 41 41 41 41 42 41 45 42 41 42 42 49 45 45 45 46 45 46 46 50 44 44 44 43 44 44 44 44 44 44 44 45 44 49 48 47 53 47 49 51 49 44 47 43 44 43 43 42 44 43 49 53 45 49 44 42 48 49 52 48 49 47 48 44 43 43 43 43 46 42 46 41 44 43 43 42 42 43 41 41 42 
8 41 39 39 38 38 39 38 38 0 38 38 42 42 41 42 45 46 42 42 42 45 41 41 41 42 41 41 45 45 46 42 46 45 45 44 46 45 46 50 46 45 44 44 44 45 45 48 44 45 44 44 45 44 53 48 47 49 47 49 51 49 45 44 43 45 43 44 43 45 48 50 49 45 50 44 39 49 49 52 49 53 48 49 48 48 43 43 43 47 42 42 42 48 43 43 42 42 43 42 41 42 
9 41 39 39 39 38 39 38 38 38 0 39 38 41 44 42 41 42 41 42 42 42 41 41 41 46 42 41 46 42 42 42 46 45 45 45 46 45 46 46 46 45 45 45 44 45 45 48 44 45 44 45 45 44 49 49 48 49 48 49 48 49 49 44 44 45 43 44 43 45 44 54 53 45 50 45 43 53 49 49 49 49 48 45 44 48 43 43 43 43 46 42 42 47 43 43 42 42 42 45 41 42 
10 41 40 43 39 39 39 39 39 38 39 0 38 42 44 42 41 42 41 42 42 41 40 40 40 41 41 40 41 41 42 41 45 44 44 44 46 48 45 46 45 44 44 44 47 44 48 44 43 44 43 44 44 44 49 48 47 49 47 53 47 49 45 48 43 45 43 48 43 48 44 50 50 45 50 44 40 49 49 53 49 49 48 45 45 44 48 44 43 43 43 46 42 44 44 44 47 43 43 42 42 43 
11 41 43 40 39 39 39 42 39 42 38 38 0 41 40 41 45 42 41 41 42 41 41 41 40 45 41 45 41 41 42 41 45 45 45 44 46 45 46 46 45 45 44 44 44 45 45 44 48 45 44 48 45 44 49 52 47 49 47 49 51 49 49 44 44 49 43 44 43 45 44 51 50 45 50 45 40 49 49 49 53 50 49 45 45 44 44 44 44 43 43 43 42 44 44 44 43 46 43 42 42 42 
12 45 42 42 42 42 42 42 42 42 41 42 41 0 43 38 39 39 40 40 40 44 44 44 43 44 44 43 44 47 44 47 47 46 46 46 47 49 51 47 50 48 47 47 47 48 48 51 47 48 47 51 48 47 53 51 51 52 51 56 51 52 49 48 47 52 47 47 47 48 47 54 53 53 53 48 43 53 53 56 53 53 52 48 48 47 47 47 51 46 46 46 46 45 49 45 44 44 44 44 43 43 
13 43 46 46 42 42 42 41 41 41 44 44 40 43 0 40 39 40 38 39 39 42 42 42 45 46 42 41 42 41 46 45 45 44 44 44 46 44 45 45 44 46 46 46 45 46 46 46 49 46 49 46 46 45 51 50 49 51 49 51 49 51 47 46 46 47 49 46 46 51 50 53 53 47 53 51 46 52 52 52 56 56 51 48 47 47 46 50 46 46 46 45 45 50 49 46 49 45 45 44 44 44 
