set O:= 0;
set N:= 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100;
set K:= 1 2 3 4 5 6 7 8 9 10;
param V:= 10;
param cp:= 200;
param dm:= 5.0;
param o:=
56 11 25 23470 88 23 21665 23109 22 22748 29 22026 92 28 20103 29 24 23 20382 21 22057 11 10658 10658 11 10 44 11546 11 11546 11 47 61 17 16971 23 18 19 74 21 25 6980 8 9 17 9 15 16 9 9 9 34 9 10 1 1 2 0 4 444 4 1110 7 8655 10051 8 10 8 39 7 34 17 17 10 51 11 22 13 13 16 11769 44 13 13545 26 13323 17 12435 12213 13323 14 24 13 21 18430 71 19 17098 18 15987 17 17986 
57 31 24 19859 23 38 18054 39 18415 38 25 18415 19498 79 19 80 18986 80 20 18149 19 32 8 8 10 17 9 9326 10 9548 9 39 26 14 58 19 29 66 32 16971 18054 8 6 5026 7 19 20 5305 6143 7 26 6 6 6980 2220 2 444 4 0 2 1 2 5026 7 29 5 7 5863 7 17 5584 51 14 11 13 6 18054 13 22 14 10880 10214 44 13 11 13 15 12 10436 23 21 20 14 19 18 20 15099 15 15987 17 15 18 
58 10 45 47 44 91 87 29 24 25 29 22 29 23 22 22616 21 92 40 41 21778 11 42 13 11102 13 43 11324 22 14 13 47 16 32 21 23 18 18415 23 20 40 14 8 7539 8376 6980 7259 7818 8655 29 8655 8097 9 8935 1 5 2220 444 2 0 2 1 7539 8935 41 15 13 8655 10 14 34 28 14 32 13101 10 43 13 12213 26 12 14 14 17 17 13545 28 16 12435 17 52 48 15 19 19 17986 19 69 18 15987 16876 18 
59 10 38 19859 37 19137 18 24 18 19 19859 23 19 79 17311 22 19 22 20 18 24 8 8 34 18 8 11 10 11 10 9 9548 25 17 14082 17 55 16 31 18 69 4188 5 6 6 18 4747 5 6 6 12 22 21 7 5 1 1 4 1 2 0 9 6 6422 7539 5026 9 5863 7 5 6 12879 17 7 25 6980 36 14 14 24 45 10658 11324 12 14 47 12 10658 10658 13 11 10 44 33 19 16 15321 15099 32 14 17 18 
60 11 22748 47 44 22748 43 26 22026 22748 29 44 92 45 22 90 85 45 40 20103 43 40 12 10436 22 13 11 22 11 11 42 14 16 15526 16 17332 15 18054 17332 71 77 14 7539 7539 8376 9 8 8 8376 7 10 9 7 8655 2 2 3 1110 2 1 9 0 10 9214 12 10 41 10 10331 7259 11 14433 14877 34 17 19 24 55 14 13323 12657 11769 14 18 15 13989 16 14 12879 13767 52 12213 13323 19096 18874 73 19 35 18430 16209 17 18208 
61 6143 17 58 12999 15 13 14 15 16 15 56 15 21 14798 17032 16194 22 19 32 34 7818 9 8655 12 11 12 12 12 10051 11 12 14443 30 17 16 20 17 35 20 23 5 5 9 5 5026 5584 7 5584 6143 6143 7 6980 7 14 7 9 7 5026 7539 6 10 0 2 2792 2 3 1 2792 2 8 12564 14 1 47 2 12638 12 12 11 11 11 9772 31 7 9 7550 26 26 7328 8 5773 14 15915 16 15077 57 56 15356 14 56 61 
62 20 48 13 11554 24 45 16 12 51 27 12 17 17 54 20 60 20 28 30 18 28 7 8 8 16 8376 18 35 12 37 20 16 14443 30 15526 16 66 17332 18054 72 5 8 9 5 6 22 6 22 6143 12 8 28 8 8376 29 6 8655 7 8935 6422 9214 2 0 1 2 6 838 2 8 2 16 25 2 12 1 43 11 13 21 21 11 39 7 26 13 8 7 5551 7 12 5 6 15 14519 27 13 14 16 14 16 16 
63 3909 10 22 11 10 9 11 11 43 46 10832 14 57 12285 18 17 30 13123 13681 59 6 6422 6980 7259 7259 7539 8 8097 10 17 9214 14443 14443 30 61 20 16248 17332 18 36 6 4747 5026 6 5584 12 6 22 8 25 8 7259 9 9772 10 15 10051 29 41 7539 12 2792 1 0 3 2 1396 1 3 1954 16 16 6 12006 2 11 11168 11 12 11 11 11 8 5773 12 7 19 5 5551 4885 3997 20 13402 52 14 11448 46 26 20 12 50 
64 23 14 58 14 13721 13 56 12999 28 19 15 15 16 16 67 18 34 60 15 18 15 9 32 8935 8376 8655 37 9 11 19 10331 55 56 14804 15165 17 18 19 22 36 7 4 8 5 9 5 5026 6 22 5584 12 6422 6 6980 5584 4467 8 5 15 5026 10 2 2 3 0 3 2 3 3 3 52 13123 3 15 1954 12638 15 45 45 44 10331 10 7994 8 10 8 13 6661 9 6883 6 14 16 16 15077 14240 18 16 26 13960 19 
65 4 10 10832 12 10110 9 10832 9749 42 11193 10471 45 17 12 18 54 30 26 13402 14 11 7 6422 7 9 14 30 8 16 8 17 27 27 29 58 17 17 16609 19 35 5 8 5 5 6 6 5 6 6143 11 8 28 7 20 34 6980 10 7 13 9 41 3 6 2 3 0 2 279 3 6 13402 52 12 12564 2 36 13 11 11168 14 10889 10331 27 6217 6217 25 6 6 5773 20 4219 6 13402 13402 12564 11727 14 26 11 11 12564 
66 4 15 12638 12 15 10832 12277 11193 15 26 12 26 30 13123 15356 18 15636 14 18 15356 6 27 9 30 9 7539 16 8 9 17 9214 13360 13 18 14443 15 31 32 17 17332 4 4 16 8 4188 6 19 4747 11 5 6 6 12 9 28 6 8 5863 8655 5863 10 1 838 1396 2 2 0 2 1 1 27 13 1954 25 1675 10832 48 11 13 22 44 13 30 28 14 9 5995 5773 8 6217 20 25 15 14798 56 52 14 14 46 50 56 
67 7 10110 10832 9 13 11 13 12 21 11193 13 14 28 12006 16 13 14519 16 13 14240 11 7 8 8 13 9 29 7259 7818 9 17 27 13360 14 14082 19 19 20 17 19 4188 8 18 8 5026 11 20 4747 7 21 6143 7 25 39 8376 7 39 7 10 7 10331 2792 2 1 3 279 2 0 3 1396 13681 27 3 12844 2 18 13 15 11448 11448 12 21 6883 6439 7 13 5329 5107 12 7 17 6 27 13402 14 13 15 12844 11 22 25 
68 7 17 18 26 14 13 56 26 55 58 13 14443 18 14 21 17 21 15 19 20 8 29 8 8376 9 32 8935 9 9214 36 9772 12638 13 55 14082 14 15 15887 66 19 2792 6 7 3630 4 17 5 4188 9 6 5305 22 6 7 11 17 7 17 14 5 7259 2 8 3 3 3 1 3 0 1 16 16 2234 13123 2513 16 25 12006 12006 12 11168 11168 10 16 33 8216 9 28 10 7328 6 29 18 32 17 29 14519 20 14 56 61 
69 5 13 13 11 12 11 14 11193 12 25 11554 12638 14798 13 61 16 15 17 13960 30 7 7 8 7259 9 29 7818 8 8 32 18 13 51 17 17 16 14804 16 16 66 12 3 3 3 4 5 5 4188 19 4747 21 5584 11 34 9 7 34 5584 34 6 11 8 2 1954 3 6 1 1396 1 0 56 13960 10 52 2 22 14 13 12006 11727 23 11 8 29 8 29 26 6217 8 8 6 8 15 14798 57 13402 26 14519 13 14 13960 
70 16 25 92 92 23470 28 27 47 24553 25 24914 25636 31 23733 51 25129 52 28 25 29 18986 76 22 79 25 41 41 21 42 27 25 61 38 63 127 36 66 42 34 35 16752 34 17311 19 35 18149 18149 20 19 18707 21 22 19545 16 14 24 17 51 28 12879 14433 12564 16 16 52 13402 27 13681 16 56 0 1 47 1 47 28 6 6 2 1776 2 3 7106 15 33 8882 17 9 9326 9326 11 11 22026 22 21665 43 24 23470 26 23109 27 
71 15915 21 22026 28 25 24 23109 23 29 24 24192 98 24012 26 27 24 25 24012 31 102 18428 18707 77 19265 79 20 20103 25 23 85 21499 31 61 31414 31414 36 65 33580 34302 38 34 17 17311 35 70 23 20 18149 23 75 24 39 24 26 13 50 17 14 14 17 14877 14 25 16 13123 52 13 27 16 13960 1 0 12 1 15 26 1 1776 2 2 4 3 7 13 8 9 31 16 35 11 36 10 20581 20942 25 25 26 88 19 43 92 
72 6422 55 58 17 14 13 16 13721 18 15165 58 19 17 60 18 21 17869 32 18 35 17 11 18 20 9493 39 13 10 22 42 11448 15526 32 33 68 35 36 37 19137 79 10 5 7 5584 7 13 6422 6 7 6980 9 9 8 7259 6 6 10 11 32 7 34 1 2 6 3 12 1954 3 2234 10 47 12 0 10889 1 51 10 11 12 9 11 36 29 6883 14 9 6217 7 28 6439 6 13 15636 17 14798 17 16 15 12564 28 15356 
73 19 87 28 24 25 28 29 45 48 97 24192 24914 96 46 25 97 101 30 25 32 18149 20 21 21 24 20 20 25 82 41 42 59 37 30330 61 39 31775 32497 37 42 64 32 66 33 17 17 17311 19 20 36 74 23 37 13 13 12 51 13 13101 25 17 47 12 12006 15 12564 25 12844 13123 52 1 1 10889 0 44 20942 1110 888 5 1110 2 2 7 7 9 34 9 9 9 9 8882 38 21665 22026 20942 21 85 25 40 22 23831 
74 6 11915 14 46 14 12 14 11915 14 55 25 17 32 14 32 17 33 16 15356 32 8 31 9 11 9 36 12 19 10 13 42 17 19 16 16609 17332 18 18415 19 77 10 10 6 6 12 13 7 6422 6980 6980 8 8 9 8655 8 12 11 6 10 6980 19 2 1 2 1954 2 1675 2 2513 2 47 15 1 44 0 11 21 20 20 38 18 9 26 24 12 7 6 10 7 6 4663 5551 57 16 54 13 16 14 45 14 16 
75 6 4 2 1 6 1083 4 2 5 3 14 7 31 7 8376 8 18 8 8655 9 8 27 7583 14 18 8305 7944 18 9 10471 9388 16609 31 20 61 18 64 20 23 35 26 12 51 11554 27 17 16 11915 27 15 27 18 12999 21665 25 18054 22 18054 43 36 24 12638 43 11 12638 36 10832 18 16 22 28 26 51 20942 11 0 19498 40 23 19 25 20 7 25 22 5 5107 10 5 4219 5 3331 13 20 19 7944 15 18 6 7 8 
76 58 22 20581 41 26 20220 22 20942 22026 22 22748 23109 22895 27 47 93 30 46 95 24 17032 17311 36 20 20 23 24 39 77 19824 80 28886 116 37 30 38 30691 40 32 65 19 15 15915 32 16194 16752 21 21 69 19 17869 73 20 13 12 11546 13 13 13 14 55 12 11 11168 15 13 48 13 25 14 6 1 10 1110 21 19498 0 1 444 1 2 1 6 6 27 8 28 28 7772 31 9 8660 79 20 77 19137 19498 42 37 23 88 
77 58 21 20942 20942 85 82 44 87 22387 23109 23109 26 23174 25 23733 23 27 26 24 98 21 17311 18 18 37 18428 19 24 21 19545 80 31 28 58 117 29969 30330 31052 35 64 18 59 19 19 16 32 16194 18 17 21 35 22 17590 11102 14 10658 13 22 12213 14 14 12 13 11 45 11 11 15 12006 13 6 1776 11 888 20 40 1 0 1 0 4 1 7 6439 15 16 29 7328 8216 8216 8 9104 23 21 22 81 41 24 22 43 29 
78 28 78 20 19859 81 22 20942 21 21 28 22 22387 22 27 92 45 47 28 23174 23733 16473 16752 17311 70 22 73 18 75 21 39 22 28164 28 29 36 120 37 35 31775 40 14798 14798 15 19 17 20 32 20 21 16752 22 17590 70 47 14 12 16 14 26 24 13323 11 21 12 45 11168 13 11448 12006 12006 2 2 12 5 20 23 444 1 0 1 4 666 5 5551 6439 7106 6439 13 8 15 30 16 22 20 38 74 19 41 36 22 43 
79 14240 81 23 20581 20942 82 88 27 45 22748 28 23 22895 22 26 23 24012 46 26 97 19 17 69 18 73 18 74 19 76 19265 19824 111 28 36 28886 29608 29969 31 39 40 14519 14519 30 60 15356 15915 64 32 66 16473 68 17311 69 11 22 12 11769 10880 12 45 12657 11 21 11 44 14 22 11448 12 11727 1776 2 9 1110 38 19 1 0 1 0 1110 1 7 6439 7 7772 9 7328 16 32 10 18 42 27 20 20 25 28 38 21 28 
80 16 20942 27 21303 21665 84 45 43 23 94 23109 23831 94 22 97 26 24570 23174 24012 31 19 19 35 36 23 20 37 19 38 19265 19824 54 110 28164 28525 32 33 30 62 39 17 16 14519 14519 14798 61 15356 15 64 15915 33 21 16752 11 9992 9770 44 10214 14 10658 11769 11 11 11 10331 10889 44 12 11168 23 2 4 11 2 18 25 2 4 4 1110 0 2 6883 28 7994 17 7772 8 10 35 10 19 22 22748 21665 43 21665 26 20220 22387 30 
81 13123 74 19 38 24 19 22 19498 26 26 23 87 27 20661 22337 28 25 27 22337 46 20 32 16473 19 17032 35 70 20 18149 18428 18986 34 34 35 28 32 36 29969 61 30691 13960 14 15 58 16 15356 15 19 15915 15915 16473 19 16752 11102 22 10436 13 44 14 11324 14 9772 39 11 10 10331 13 21 11168 11 3 3 36 2 9 20 1 1 666 1 2 0 4885 5107 12 6661 12 12 9 7 9 7772 77 19137 23 18054 18 19859 69 24 23 
82 9 8 7328 15 7772 9 16 8 9 17 11 9326 16194 63 67 19 69 16752 35 73 10 10 21 12 44 11 14 13 13 24 12213 25 24 31 27 104 25275 53 30 27 42 10214 10436 41 11 23 11102 14 13 11324 11991 12 13 26 14 13 13545 13 17 12 18 31 7 8 7994 27 30 6883 10 8 7106 7 29 7 26 7 6 7 5 7 6883 4885 0 1 1 7 8 2 2443 2665 3331 7 7 8 25 8 6439 29 7 7106 7994 
83 14 6 7 6883 7106 8 15 8 8 33 8438 8660 17 59 18 32 21 16 16752 22 37 37 20 11 10436 10436 21 11 10880 14 46 23470 91 23 26 28 24 32 29 104 39 38 10 12 10436 12 13 10214 44 10658 45 13 14 51 11991 14 26 11 17 14 15 7 26 5773 8 6217 28 6439 16 29 15 13 6883 7 24 25 6 6439 5551 6439 28 5107 1 0 3 1 1 1554 2 2 5 12 7 27 7 23 7 7106 11 6661 8 
84 14 23 7 8 26 25 14 8 7 8 16 9 58 16 19 15077 63 30 20 18 8882 36 10 37 20 12 12 21 10 11 14 46 45 23109 45 98 23831 51 26 103 11 19 12 38 10436 12 10436 10214 11102 13 11 13 12 15 12213 23 13323 13 13545 47 13989 9 13 12 10 6217 14 7 33 8 33 8 14 9 12 22 27 15 6439 7 7994 12 1 3 0 1 1 2 1 2 2220 4 12 5995 5329 20 7 12 4441 5773 7 
85 6 5329 22 23 7 5773 8 8 14 28 7 30 27 13402 16 14519 15077 29 15356 31 17 8438 8882 8882 11 9548 10 12 9992 22 10658 91 28 23 22 24 29 24553 25 31 12 12 9770 9548 41 12 10 9992 14 10436 12 46 22 13323 14 14 17 15 28 12 16 7550 8 7 8 25 9 13 8216 29 8882 9 9 34 7 5 8 16 7106 7772 17 6661 7 1 1 0 1 1 1 4 8 2 5551 7 5 5 5 5773 4 5107 6217 
86 6 5 5551 23 12 6 6439 6217 27 6883 7106 7550 13960 13 15 14519 60 15 30 15636 8 32 17 8438 18 9104 9104 19 38 13 41 21303 82 27 84 23109 44 47 48 26 17 11 8882 8438 10 38 9326 18 11 12 20 10658 9992 24 45 13 12435 12 16 10658 14 26 7 19 13 6 5995 5329 9 26 17 31 6217 9 6 5107 28 29 6439 9 7772 12 8 1 1 1 0 0 4 888 2 3 7 7 7 6 5551 7 5 7 8 
87 7 20 7 22 5773 22 6 7 6439 6661 8 7328 14 16 14519 14240 15077 16 14798 61 9 16 8216 8216 9 8882 10 9 9 40 11 20942 26 23 82 23 21665 26 23831 29 8660 9 9 10 36 9548 9 11 12 12 20 10436 11 13 11102 20 12213 10436 12435 10658 12879 26 5551 5 6661 6 5773 5107 28 6217 9 16 7 9 10 10 28 7328 13 7328 8 12 2 1554 2 1 0 0 1 3 1 2 6661 7 5995 5551 5551 7 19 6 9 
88 5773 6 4885 20 5329 5107 12 6 6 7 13 28 13123 25 15 17 14 17 14519 59 16 31 33 8216 18 8882 18 12 10 10214 11 24 20942 22 42 26 24 23831 24553 95 37 18 9 36 11 20 39 11 13 10 12 44 21 26 15 12 13323 23 17 13 13767 7328 7 5551 9 5773 8 12 10 8 9326 35 28 9 7 5 7772 8216 8 16 10 9 2443 2 1 1 4 1 0 444 1554 2 5551 22 6 4 4441 6 3553 5 7 
89 6 4 19 5 5 20 7 7 5773 6 13 13 14 49 17 13 13960 27 28 29 29 7328 31 10 17 9 8438 36 11 9548 10 26 25 20581 81 25 21303 45 23470 92 9 8438 10 9 9104 19 12 10 39 36 40 42 10 12435 12 10436 14 21 52 11 52 8 12 4885 6883 20 6217 7 7328 8 9326 11 6439 9 6 4219 31 8216 15 32 35 7 2665 2 2 4 888 3 444 0 1 666 24 12 11 4885 6 7 3775 5107 6217 
90 9 4219 6 9 5 5 5329 5 7 7 6 12 26 13 13402 52 17 51 55 18 13 13 14 14 10 10 8 16 8 36 10 21 18776 22 18776 20942 19859 21303 22026 27 16 29 7772 8 8216 35 8216 10 18 33 10 19 9 14 10658 38 24 20 48 10 12213 5773 5 3997 6 4219 20 17 6 6 11 36 6 8882 4663 5 9 8 30 10 10 9 3331 5 2220 8 2 1 1554 1 0 1 27 6661 12 11 5551 6661 5 5551 13 
91 10 4 16 4 4219 8 6 4441 6 21 5551 6 24 45 13 14 16 12285 26 13681 6883 7 8 7106 9 9 7772 33 8 9104 10 20 77 19859 22 22 82 22026 45 22026 8660 8 11 16 18 9 9104 8660 38 36 20 41 11 25 11769 12 13 14 15 44 13323 14 6 20 14 6 25 6 29 8 11 10 13 38 5551 3331 8660 9104 16 18 19 7772 7 12 4 2 3 2 2 666 1 0 6 22 10 4441 4441 11 3331 5 22 
92 64 19 9388 11193 10832 23 11 11915 12 12 27 51 47 13 14 13123 13123 13960 18 16 72 17693 74 20 19498 19137 20 22 19137 26 40 27081 104 26720 25636 57 26 32 28886 35 70 17 17 67 18 23 17869 17311 37 70 18707 19265 36 20 70 66 21 19 19 33 19096 15915 15 13402 16 13402 15 27 18 15 22026 20581 15636 21665 57 13 79 23 22 42 22 77 7 7 12 5551 7 6661 5551 24 27 6 0 1 1083 5 3 2528 9 4694 9 
93 16 9388 9027 21 11 10832 10471 12 11193 12 16 12277 11 12 15 14 12564 13402 28 16 35 17332 17693 17 21 18415 20 24 74 41 39 53 103 32 25 56 29 56 57 27 22 16752 21 16473 22 20 22 17032 74 17311 73 24 18 73 17320 18 18430 18 19 19 18874 16 14519 52 16 13402 14798 13402 32 14798 22 20942 17 22026 16 20 20 21 20 27 22748 19137 8 27 5995 7 7 7 22 12 6661 22 1 0 1 4 3 2 5 3972 4 
94 14443 17 17 10110 9388 40 10110 10471 10832 10471 12277 46 12 12006 48 12564 12564 16 16 14 21 16609 68 16248 20 18 17 18415 17693 19859 38 26 24914 32 97 34 25 27081 111 26720 21 65 16 20 68 35 19 20 35 21 70 23 21 19 67 16 71 20 17986 16 73 15077 27 14 15077 12564 56 14 17 57 21665 25 14798 20942 54 19 77 22 38 20 21665 23 25 7 5329 5 7 5995 6 11 12 10 1083 1 0 1083 4 1805 13 3611 5 
95 27 14 14 10 33 36 11 38 38 10 11 42 11 11 11168 13 13 12285 52 13123 19 30 15887 15165 21 16609 18 17 17 74 35 27 23470 27 46 32 30 32 105 103 31 15356 15636 59 32 18 15915 17 19 31 34 22 20 19 64 60 19 15099 19 15321 19 57 13 11448 14240 11727 52 13 29 13402 43 25 17 21 13 7944 19137 81 74 20 43 18054 8 23 20 5 6 5551 4 4885 11 4441 5 4 1083 0 1 7 3 3 2889 
96 26 8 7 8 8 33 9 35 9027 35 10110 10 11 13 11 12 22 11727 12564 12564 15 16 15165 16 18 15887 31 66 15887 18054 68 27 26 23 45 28 29 25 25997 50 19 30 17 16 64 16 15636 60 16473 19 18 34 64 68 16 14877 17098 15 69 15099 35 56 14 46 18 14 14 15 14519 26 24 26 16 85 16 15 19498 41 19 25 21665 18 6439 7 7 5 5551 5551 4441 6 5551 4441 3 3 4 1 0 1805 4 1805 10 
97 18 8 7583 9388 11 9388 9027 9749 19 38 12 12 20 10889 10610 11 12 12006 12844 50 18 64 65 15526 71 17332 66 35 16971 24 18054 25275 97 25 94 30 24553 105 34 25997 17 16194 21 63 19 69 19 16 70 21 22 18149 17 36 68 20 18 15987 18 32 18430 15356 16 26 16 26 14 12844 20 14519 23470 88 15 25 14 18 42 24 41 28 26 19859 29 7106 12 5773 7 7 6 7 6661 11 2528 2 1805 7 1805 0 4 2528 1805 
98 43 5055 4694 6499 12 6499 6 8 8 7 35 8305 38 10051 11 12 22 14 12006 13 27 16 13360 13 59 14 17 30 14443 18 19 25 24 24 84 95 21665 26 24 23470 28 27 27 13123 57 16 16 17 17 16 16 15356 14240 63 29 15 15987 17 15987 14 16209 14 14 20 26 11 46 11 14 13 26 19 12564 40 45 6 37 22 36 38 20220 69 7 11 4441 4 5 19 3553 3775 5 3331 9 5 13 3 4 4 0 1805 14 
99 12 5416 6 9 6 27 6 7222 8 6860 10 32 8376 9214 12 11 12 10331 11 22 16 53 55 26 30 15 18 19 29 21 15526 22748 87 88 20942 24192 44 95 31 29 30 15 29 28 15356 61 17 14240 20 16 63 65 17 16654 63 29 17 15 16876 17 17 56 16 12 13960 11 50 22 56 14 23109 43 28 22 14 7 23 43 22 21 22387 24 7106 6661 5773 5107 7 6 5 5107 5551 5 4694 3972 3611 3 1805 2528 1805 0 2 
100 14 14 13 8305 7583 8305 7583 17 10 9 19 36 9 19 12 20 10 21 11448 11168 19 15 17 16 18 15887 15 18 16 71 16609 30 22748 23470 22 32 29 25 25636 31 65 63 64 15077 16 17 16194 31 21 15636 67 35 32 17764 16876 16 17986 18 18 18 18208 61 16 50 19 12564 56 25 61 13960 27 92 15356 23831 16 8 88 29 43 28 30 23 7994 8 7 6217 8 9 7 6217 13 22 9 4 5 2889 10 1805 14 2 0 

;param cto[*,*]
: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100:=
0 0 45 45 44 41 40 45 44 41 41 41 41 45 43 45 44 45 44 48 45 40 40 40 40 44 40 40 41 41 41 41 44 43 44 44 45 44 45 45 45 41 41 41 41 42 42 45 41 42 41 42 42 42 46 45 44 46 44 50 44 46 42 41 40 42 40 44 40 41 40 52 48 42 48 41 40 47 47 47 47 47 46 44 44 43 47 42 42 42 42 41 42 46 49 45 44 44 45 43 48 48 
1 45 0 38 38 38 38 39 42 39 39 40 43 42 46 47 43 47 46 43 44 42 45 46 42 42 42 42 43 42 47 43 46 46 46 46 47 46 47 47 47 45 44 44 44 45 45 45 44 45 44 45 45 45 49 48 51 49 47 49 47 49 45 44 47 48 47 44 43 45 44 49 52 45 49 44 38 48 52 47 48 48 47 44 47 42 42 46 42 42 45 41 45 43 42 42 41 41 46 40 40 41 
2 45 38 0 42 38 39 42 39 39 39 43 40 42 46 43 42 43 43 43 43 42 42 42 42 43 42 46 43 42 44 47 47 50 46 46 47 46 47 47 47 49 45 45 44 45 45 49 45 46 45 45 46 49 49 49 48 49 48 49 48 49 45 48 43 45 43 44 43 45 48 49 49 45 49 44 39 48 48 51 48 49 51 44 43 43 42 42 42 42 42 42 41 42 42 42 41 41 42 40 40 41 
3 44 38 42 0 38 42 38 42 38 39 39 39 42 42 46 42 43 42 43 43 41 45 45 41 42 46 41 42 42 43 46 46 45 45 45 46 45 46 47 46 44 44 44 44 44 48 44 44 45 48 44 45 44 49 48 47 49 47 49 47 49 44 44 43 44 42 43 46 44 47 49 49 44 49 44 42 48 48 48 48 48 47 44 43 43 42 42 42 42 46 42 45 43 43 43 42 46 42 41 41 42 
4 41 38 38 38 0 38 38 38 38 38 39 39 42 42 42 42 43 42 43 43 42 41 42 45 42 42 42 42 42 43 46 46 45 49 45 50 46 50 47 46 45 44 48 44 49 45 44 44 45 44 49 45 48 49 48 47 53 47 49 47 49 45 44 47 45 43 44 43 48 48 49 49 49 49 44 38 48 48 48 48 49 47 44 44 43 43 43 42 42 46 46 41 43 43 42 42 45 42 41 45 42 
5 40 38 39 42 38 0 38 38 39 39 39 39 42 42 43 42 43 46 43 43 41 41 41 41 42 42 41 42 42 42 42 46 45 45 45 46 45 50 50 46 44 44 44 43 44 48 44 44 44 44 48 45 44 49 48 47 49 47 49 51 49 48 43 46 48 46 43 42 48 47 49 49 48 49 43 38 48 48 47 48 48 51 44 43 43 42 46 42 42 42 41 41 44 43 43 42 42 42 41 41 42 
6 45 39 42 38 38 38 0 38 38 38 39 42 42 41 42 46 42 42 42 43 42 41 41 41 42 42 41 42 42 43 42 50 49 46 45 46 49 46 47 46 45 48 44 48 49 45 45 44 45 44 45 45 44 49 48 47 49 47 49 47 49 49 44 47 45 43 44 43 45 44 50 49 45 49 44 39 52 49 48 49 49 48 44 44 43 43 43 47 42 42 42 42 47 43 43 42 42 42 45 45 42 
7 44 42 39 42 38 38 38 0 38 38 39 39 42 41 42 42 46 42 46 47 41 41 41 41 42 41 45 42 41 42 42 49 45 45 45 46 45 46 46 50 44 44 44 43 44 44 44 44 44 44 44 45 44 49 48 47 53 47 49 51 49 44 47 43 44 43 43 42 44 43 49 53 45 49 44 42 48 49 52 48 49 47 48 44 43 43 43 43 46 42 46 41 44 43 43 42 42 43 41 41 42 
8 41 39 39 38 38 39 38 38 0 38 38 42 42 41 42 45 46 42 42 42 45 41 41 41 42 41 41 45 45 46 42 46 45 45 44 46 45 46 50 46 45 44 44 44 45 45 48 44 45 44 44 45 44 53 48 47 49 47 49 51 49 45 44 43 45 43 44 43 45 48 50 49 45 50 44 39 49 49 52 49 53 48 49 48 48 43 43 43 47 42 42 42 48 43 43 42 42 43 42 41 42 
9 41 39 39 39 38 39 38 38 38 0 39 38 41 44 42 41 42 41 42 42 42 41 41 41 46 42 41 46 42 42 42 46 45 45 45 46 45 46 46 46 45 45 45 44 45 45 48 44 45 44 45 45 44 49 49 48 49 48 49 48 49 49 44 44 45 43 44 43 45 44 54 53 45 50 45 43 53 49 49 49 49 48 45 44 48 43 43 43 43 46 42 42 47 43 43 42 42 42 45 41 42 
10 41 40 43 39 39 39 39 39 38 39 0 38 42 44 42 41 42 41 42 42 41 40 40 40 41 41 40 41 41 42 41 45 44 44 44 46 48 45 46 45 44 44 44 47 44 48 44 43 44 43 44 44 44 49 48 47 49 47 53 47 49 45 48 43 45 43 48 43 48 44 50 50 45 50 44 40 49 49 53 49 49 48 45 45 44 48 44 43 43 43 46 42 44 44 44 47 43 43 42 42 43 
11 41 43 40 39 39 39 42 39 42 38 38 0 41 40 41 45 42 41 41 42 41 41 41 40 45 41 45 41 41 42 41 45 45 45 44 46 45 46 46 45 45 44 44 44 45 45 44 48 45 44 48 45 44 49 52 47 49 47 49 51 49 49 44 44 49 43 44 43 45 44 51 50 45 50 45 40 49 49 49 53 50 49 45 45 44 44 44 44 43 43 43 42 44 44 44 43 46 43 42 42 42 
12 45 42 42 42 42 42 42 42 42 41 42 41 0 43 38 39 39 40 40 40 44 44 44 43 44 44 43 44 47 44 47 47 46 46 46 47 49 51 47 50 48 47 47 47 48 48 51 47 48 47 51 48 47 53 51 51 52 51 56 51 52 49 48 47 52 47 47 47 48 47 54 53 53 53 48 43 53 53 56 53 53 52 48 48 47 47 47 51 46 46 46 46 45 49 45 44 44 44 44 43 43 
13 43 46 46 42 42 42 41 41 41 44 44 40 43 0 40 39 40 38 39 39 42 42 42 45 46 42 41 42 41 46 45 45 44 44 44 46 44 45 45 44 46 46 46 45 46 46 46 49 46 49 46 46 45 51 50 49 51 49 51 49 51 47 46 46 47 49 46 46 51 50 53 53 47 53 51 46 52 52 52 56 56 51 48 47 47 46 50 46 46 46 45 45 50 49 46 49 45 45 44 44 44 
14 45 47 43 46 42 43 42 42 42 42 42 41 38 40 0 39 38 40 40 43 44 44 44 43 44 48 47 48 43 48 43 47 46 46 45 47 46 50 47 46 52 47 47 47 48 48 47 51 48 47 47 48 47 53 52 51 53 51 52 51 52 49 48 47 49 47 48 47 48 48 54 54 53 58 48 43 53 53 53 53 53 52 49 48 48 47 51 47 47 47 46 50 46 46 46 45 48 45 44 44 44 
